164,"-0.118942,","0.058393,","0.46094,","0.191945,","-0.90313,","-0.041142,","-0.75271,","-0.442012,","0.523307,","0.169571,","-0.343915,","-0.589473,","0.523337,","0.041133,","0.158311,","-0.241797,","-0.199256,","0.161736,","-0.037236,","-0.219156,","-0.067685,","-0.475543,","-0.119841,","-1.212996,","-0.145809,","-0.998232,","-0.302476,","-0.40809,","0.127686,","0.646859,","-0.129285,","-0.64519,","0.576847,","0.068075,","0.108073,","0.093135,","0.429386,","-0.606096,","0.481424,","0.628769,","0.263278,","-0.022018,","0.677322,","0.020146,","-0.50179,","0.016394,","0.815445,","-0.664312,","-0.784314,","-0.666411,","-0.283309,","-0.264675,","-0.005615,","-0.021828,","0.303973,","-0.265232,","0.651201,","0.32744,","-0.420231,","0.245418,","0.052518,","-0.310716,","0.136924,","0.206583,","-0.212526,","0.49869,","0.063784,","0.315526,","0.533278,","-0.687234,","0.328985,","0.305004,","-0.543569,","-0.133417,","0.896712,","0.355003,","-0.935626,","0.154138,","-0.133,","0.178998,","-0.186373,","-0.053238,","0.168135,","-0.285577,","0.162434,","0.466553,","-0.327268,","0.244953,","-0.343217,","0.313351,","-0.462198,","0.532963,","-0.51457,","-0.38632,","-0.162423,","0.406859,","-0.594985,","-0.726515,","-0.420972,","0.326273,","0.104003,","-0.255555,","0.033435,","0.300243,","-0.214201,","-0.555717,","0.383938,","-0.492701,","0.149918,","0.851663,","0.453979,","0.273498,","0.462266,","-0.21693,","-0.283983,","-1.415915,","0.579729,","-0.299098,","0.745361,","0.736704,","0.899002,","0.01308,","-0.140527,","0.148028,","-0.209458,","-0.059195,","0.086001,",-0.185315
165,"0.080719,","-0.051598,","0.037884,","0.271449,","-0.14488,","0.221529,","-0.160256,","0.2129,","-0.608601,","0.500179,","0.344197,","-0.363322,","-0.045043,","0.216627,","0.187988,","0.217899,","-0.19824,","-0.165412,","0.163265,","-0.247548,","-0.334322,","-1.042624,","0.022363,","-0.889739,","0.157213,","0.343899,","-0.327498,","0.085306,","0.282496,","0.615969,","-0.309757,","-0.518787,","0.386575,","-0.330949,","0.038571,","-0.222528,","-0.276275,","-1.360829,","0.269364,","-0.021878,","0.321435,","0.222225,","0.325447,","-0.249625,","-0.420763,","-0.082974,","0.436977,","-0.192513,","-0.141159,","-0.432819,","0.641123,","-0.682189,","-0.096708,","0.212188,","0.252481,","-0.566517,","0.465576,","0.136196,","0.28602,","0.822202,","0.445665,","0.221309,","-0.879753,","0.098046,","-0.365707,","-0.202455,","-0.177236,","0.289165,","0.530779,","-0.20999,","0.519549,","-0.40567,","-0.09906,","0.285532,","-0.16293,","0.201517,","0.159962,","0.635779,","-0.195666,","-0.061081,","-0.369976,","-0.241533,","0.140301,","-0.350464,","-0.146296,","-0.606828,","-0.662666,","-0.036446,","-0.496967,","-0.004135,","-0.177487,","0.88109,","0.358393,","0.394555,","-0.406745,","0.49002,","-0.683804,","-0.889695,","-0.022623,","-0.136131,","0.375641,","0.735634,","0.829006,","-0.295759,","-0.393097,","0.522618,","0.289959,","-0.364981,","0.653689,","-0.114836,","-0.006345,","-0.578185,","-0.0301,","-0.328939,","0.193074,","-0.336008,","0.282779,","-0.861124,","-0.010007,","0.603195,","-0.365442,","0.381481,","-0.301715,","-0.499598,","0.663357,","0.758516,","-0.019333,",0.64467
166,"-0.496403,","-0.391267,","0.378689,","-0.198339,","-0.496471,","-0.55881,","-0.213222,","0.054696,","0.203734,","-0.036912,","-0.367139,","-0.228483,","-0.06754,","-0.093125,","0.311272,","0.362062,","-0.40512,","0.494934,","-0.059185,","-0.352092,","0.598716,","-0.912531,","0.115909,","0.328981,","-0.411889,","-0.238999,","-0.756896,","0.320524,","0.146409,","0.478886,","0.384115,","-0.262322,","-0.208578,","-0.649696,","0.220112,","0.093354,","0.291602,","-0.423199,","-0.251008,","0.310297,","0.711987,","-0.728696,","0.284831,","-0.390369,","0.066025,","-0.430593,","0.62824,","0.243431,","0.101586,","-0.874839,","0.273537,","0.040823,","0.065862,","-0.519467,","0.43686,","-0.421593,","0.152733,","0.877574,","0.590626,","-0.289578,","-0.18344,","0.036593,","-0.478291,","-0.485818,","-0.511631,","-0.025932,","-0.312595,","0.543742,","0.718876,","-0.119926,","1.059051,","-0.174437,","0.132288,","0.062525,","0.563676,","-0.523748,","0.17884,","0.858154,","0.389592,","-0.101972,","0.140033,","-0.447552,","0.167289,","-0.421972,","0.347331,","-0.0693,","-0.279444,","0.219482,","0.084212,","0.88806,","0.039492,","1.036946,","0.066303,","-0.164595,","-0.973659,","0.084104,","-0.295759,","-0.642576,","-0.135821,","-0.590085,","0.741204,","0.186142,","0.936073,","0.544033,","-0.503983,","-0.412332,","0.3098,","-0.492794,","-0.561614,","0.14643,","0.29532,","-0.278955,","0.208293,","-0.300944,","-0.591473,","-0.143383,","0.424852,","0.089347,","-0.008859,","0.049432,","0.436351,","0.264751,","0.478042,","-0.219981,","0.458264,","-0.095428,","0.046817,",-0.17321
167,"-0.54153,","-0.222993,","0.657488,","-0.221246,","-0.102167,","-0.967998,","-0.029767,","-0.023797,","-0.277846,","0.033012,","0.067505,","-0.493524,","-0.19717,","-0.290318,","-0.152657,","-0.121177,","-0.014291,","0.027463,","0.604687,","-0.549471,","0.028453,","-0.480853,","-0.23663,","0.536676,","-0.44073,","-0.031435,","-0.420078,","0.02135,","-0.122007,","0.187439,","-0.305562,","-0.287827,","-0.238437,","0.135525,","-0.536833,","-0.12438,","0.139278,","-1.046167,","0.338671,","-0.344116,","0.029938,","-0.086341,","0.519575,","-0.549332,","0.233035,","-0.108251,","0.073709,","0.144857,","-1.031657,","-0.733274,","0.565511,","-0.277306,","0.137317,","0.084252,","-0.31658,","-0.10145,","0.096737,","0.501577,","0.482709,","0.184026,","0.566327,","0.372686,","-1.172237,","-0.928855,","-0.376198,","0.13077,","-0.548191,","0.017551,","0.354949,","-0.357772,","0.081272,","0.37162,","0.093664,","-0.027001,","0.129842,","0.449205,","0.382181,","0.12213,","0.280107,","-0.699103,","-0.68733,","0.225334,","-0.129937,","-0.254792,","-0.028223,","-0.072288,","-0.763924,","-0.225334,","0.074531,","1.061615,","-0.556504,","0.809358,","0.293563,","-0.484221,","-1.101273,","0.744071,","-0.333922,","-0.396269,","-0.126607,","-0.109393,","0.784431,","-0.100579,","-0.068662,","0.234923,","-0.173609,","0.642506,","0.239603,","-0.716852,","0.157965,","0.261165,","0.299379,","0.155687,","0.00537,","-0.18691,","0.317257,","-0.161687,","0.606699,","-0.306877,","0.345164,","0.616676,","-0.205255,","-0.291281,","-0.567718,","0.119364,","0.577675,","0.318503,","-0.092072,",0.271306
168,"-0.008105,","-0.160091,","-0.242371,","-0.048726,","-0.493689,","0.115816,","-0.83917,","0.186311,","0.341762,","0.213016,","-0.115087,","-0.221824,","0.010603,","0.121702,","-0.01094,","-0.38494,","0.399044,","0.114868,","0.719535,","0.135395,","-0.259581,","-0.462969,","-0.327129,","-0.383932,","-0.417174,","-0.238139,","0.130364,","0.028947,","-0.155362,","1.299525,","0.490196,","-0.501159,","0.064035,","0.477525,","-0.402463,","-0.584195,","0.233316,","-0.29282,","0.286746,","0.470698,","0.988449,","-0.01331,","0.307515,","0.280333,","-0.032247,","0.277501,","0.328907,","-0.354983,","-0.394839,","0.163758,","0.150267,","-0.390182,","0.617296,","0.067351,","0.52805,","-0.367059,","0.42829,","-0.052662,","-0.218179,","0.170125,","0.414458,","-0.57601,","-0.302294,","-0.671689,","-0.430935,","-0.194013,","0.320727,","0.217174,","-0.098739,","0.194739,","0.496304,","-0.020495,","-0.223823,","-0.209422,","1.126432,","-0.952218,","-0.156972,","0.209208,","-0.691403,","0.283509,","-0.824722,","0.094156,","-0.078605,","-0.563144,","-0.431071,","0.319286,","-0.612168,","0.109456,","-0.737802,","0.370202,","0.104863,","0.460314,","-0.360524,","-0.675494,","-0.755038,","0.170194,","-0.652191,","-0.540541,","-0.257109,","0.015987,","0.567224,","-0.027074,","0.065096,","1.09977,","-1.434421,","-0.454591,","0.419653,","-0.458541,","0.252591,","-0.381706,","0.595581,","-0.037939,","0.012555,","-0.245263,","-0.190439,","-0.288582,","0.275649,","-0.146808,","0.716037,","0.423896,","0.845289,","-0.168535,","-0.11513,","0.027106,","0.298751,","0.310458,","0.196151,",-0.16123
169,"-0.29662,","0.217643,","0.070015,","0.140893,","0.17274,","-0.88056,","-0.493951,","0.170136,","0.320542,","-0.121619,","0.57781,","-0.34269,","0.09299,","-0.076354,","-0.470811,","-0.460437,","0.005697,","0.372816,","0.789745,","-0.26091,","0.112268,","-1.145929,","-0.266295,","-1.095345,","0.083802,","-0.759299,","-0.110311,","0.413881,","-0.221962,","0.647673,","-0.330193,","-0.35939,","-0.217842,","-0.483212,","-0.078993,","0.449342,","0.363268,","-0.401012,","0.348279,","0.190126,","0.070459,","-0.059104,","-0.361921,","-0.311142,","-0.369418,","0.180659,","0.07852,","-0.568407,","-0.14693,","-0.330673,","0.531519,","0.233709,","0.094167,","-0.922228,","-0.272695,","0.43185,","0.35108,","-0.600986,","0.352967,","0.583371,","0.014746,","-0.004095,","-0.161625,","-0.6111,","0.043359,","-0.379974,","-0.057483,","0.367208,","0.654532,","-0.079216,","1.008894,","0.205013,","0.264579,","-0.377042,","0.284332,","0.302193,","0.661267,","0.83229,","-0.227207,","-0.168193,","-1.006289,","0.33119,","0.177166,","0.203262,","-0.039107,","0.182399,","-0.307723,","0.044806,","-0.21287,","0.606291,","0.167163,","0.452513,","0.888725,","0.512338,","-0.340196,","-0.035693,","-0.392058,","-0.747266,","0.467613,","-0.059994,","0.339559,","0.103188,","0.016306,","-0.168212,","-0.02503,","0.413353,","-0.085875,","-0.432574,","-0.214744,","0.088465,","0.508525,","0.294173,","0.890576,","-0.166052,","0.699637,","-0.319631,","0.816453,","-0.711485,","-0.355308,","0.518148,","0.485763,","-0.658598,","-0.396717,","-0.413748,","0.050751,","0.603264,","0.332633,",0.477553
170,"0.415283,","0.088034,","0.047976,","0.243516,","-1.049023,","0.088058,","-0.676522,","-0.602258,","-0.154076,","0.023351,","0.012747,","-0.629291,","0.608114,","-0.38875,","-0.247972,","-0.353015,","0.211684,","0.221569,","0.048607,","-0.413411,","0.604763,","-0.2904,","-0.313219,","-0.195156,","0.066417,","-0.272999,","-0.260247,","0.445666,","-0.126061,","-0.162007,","0.035333,","-0.170667,","0.295408,","0.109415,","-0.059145,","0.176367,","-0.198963,","-0.531431,","0.61461,","0.097433,","0.027287,","-0.746045,","-0.521468,","-0.104064,","-0.603293,","-0.056652,","-0.526142,","-0.20193,","-0.413033,","-0.437989,","0.232794,","-0.853979,","0.568824,","-0.076963,","0.425705,","-0.824014,","0.808566,","0.112653,","-0.290055,","0.051866,","0.625979,","0.147645,","-0.130696,","-0.14781,","-0.484352,","0.247638,","-0.129103,","0.190778,","-0.07029,","-0.278118,","-0.077674,","-0.815897,","0.054534,","0.199977,","0.074414,","-0.009035,","0.091945,","0.028099,","-0.092531,","0.086462,","-0.412275,","-0.537334,","0.342513,","-0.767841,","0.169381,","0.103734,","0.532085,","0.247412,","-0.067144,","0.367976,","0.035708,","0.83028,","0.043473,","-0.484196,","-0.650926,","0.282872,","0.024091,","-0.505411,","0.193639,","0.357667,","0.437081,","-0.017381,","0.718671,","0.026002,","-0.52955,","0.088444,","0.931712,","-0.624159,","-0.270322,","0.425289,","0.51025,","-0.098118,","0.851037,","0.204721,","0.471405,","-0.420699,","0.20749,","-0.829026,","0.174968,","0.903626,","0.719973,","-0.007972,","-0.271339,","0.33021,","-0.567973,","0.178604,","0.153982,",0.388667
171,"0.088659,","-0.574854,","0.368005,","0.140969,","-0.462342,","0.2405,","0.002149,","0.117782,","0.568674,","0.133843,","0.016686,","-0.115428,","-0.445103,","0.058334,","0.358451,","0.146495,","0.522095,","0.622234,","0.289205,","-0.649355,","-0.021328,","-0.751217,","0.193474,","0.331697,","-0.21888,","-0.411355,","-0.545354,","0.775584,","-0.399503,","0.300109,","0.033685,","0.731084,","-0.150034,","-0.069829,","-0.640956,","-0.368916,","0.120811,","-0.130578,","0.243185,","-0.234222,","0.289235,","-0.379587,","-0.296825,","-0.657053,","-0.354293,","-0.228307,","1.002818,","-0.185725,","-0.34294,","-0.206224,","0.250464,","-0.336157,","0.778506,","-0.099191,","0.477654,","-0.157528,","1.149958,","0.402616,","-0.129635,","-0.295761,","-0.232427,","-0.178453,","0.398246,","-0.149446,","-0.434447,","-0.263936,","-0.671771,","0.950935,","0.544594,","-0.189917,","0.285703,","0.140812,","0.513684,","-0.069679,","0.689437,","0.083993,","1.197068,","0.54604,","-0.456767,","0.292656,","-0.590546,","-0.323608,","-0.023261,","-0.162672,","-0.082704,","-0.374413,","0.009105,","-0.042333,","-0.532041,","0.406765,","0.044819,","0.598383,","0.371217,","-0.218626,","-0.478975,","0.706175,","-0.592362,","0.174534,","-0.342724,","0.663885,","0.729113,","-0.456196,","0.240983,","0.228333,","-0.607931,","-0.01507,","0.780646,","-0.87483,","-0.165938,","-0.478786,","0.349635,","0.281353,","-0.196846,","-0.288736,","-0.392754,","0.015742,","0.244626,","-0.760969,","0.229482,","0.800073,","0.478537,","-0.407006,","-0.019089,","0.639223,","-0.735468,","0.118826,","-0.144535,",-0.051464
172,"-0.139915,","0.335272,","-0.462908,","-0.339655,","-0.395875,","-0.54916,","-0.559795,","-0.206218,","0.805233,","0.104333,","-0.010285,","-0.34,","0.055249,","0.075882,","-0.875707,","0.119677,","0.262882,","0.264965,","0.461477,","0.12826,","-0.256612,","-0.810249,","-0.311512,","-0.153534,","-0.65544,","-0.249742,","-0.416293,","0.413509,","-0.263017,","0.29818,","-0.692962,","-0.312346,","0.250979,","0.32116,","0.148316,","-0.061431,","0.065977,","-0.530208,","0.252995,","-0.079084,","-0.578408,","-0.490686,","-0.017418,","0.01376,","0.226197,","0.35775,","0.006071,","0.235219,","-0.755109,","-0.525412,","0.201667,","-0.348352,","0.758584,","0.00665,","0.493706,","-0.244143,","-0.174941,","1.114539,","-0.059544,","0.29266,","0.630294,","-0.093325,","-0.241389,","-0.520771,","-0.133421,","0.468628,","-0.36768,","0.226149,","0.669825,","-0.070376,","0.223937,","-0.054289,","-0.121412,","0.068343,","0.496908,","0.170275,","0.820146,","0.440152,","-0.859567,","-0.288815,","-0.313713,","-0.059654,","0.006443,","-0.022936,","-0.223791,","0.409112,","-0.012279,","0.263337,","0.128541,","0.424963,","-0.337238,","0.253859,","-0.179439,","0.501665,","-0.578954,","0.305214,","-0.674818,","-0.465813,","0.363009,","0.620515,","0.562637,","0.089991,","-0.377596,","0.643287,","0.1952,","0.314625,","0.02712,","-0.913126,","0.486299,","-0.677582,","0.508668,","-0.071803,","0.028097,","0.026313,","0.671966,","-0.650007,","0.380103,","-0.829433,","0.072891,","0.006376,","0.453,","0.041736,","0.368578,","0.19642,","0.104507,","0.207019,","-0.237424,",0.146992
173,"-0.258138,","-0.639557,","-0.296233,","-0.081125,","-0.912616,","-0.030983,","-0.736683,","0.300681,","-0.458971,","-0.240924,","0.303536,","-0.576929,","0.009499,","-0.113273,","-0.331325,","-0.368682,","-0.104241,","0.689237,","0.138883,","-0.828331,","0.544471,","-0.578343,","-0.56932,","-0.202086,","0.438213,","-0.585068,","-0.296103,","0.658813,","0.057369,","-0.199299,","-0.690679,","0.348654,","0.809062,","-0.06038,","0.091267,","-0.131602,","-0.041256,","-0.839481,","-0.108271,","-0.237771,","0.054464,","0.000412,","0.062157,","0.190473,","-0.243222,","-0.538315,","0.567271,","-0.606885,","-0.441271,","-0.802733,","0.239994,","-1.059716,","0.484923,","0.442988,","-0.030051,","-0.19679,","-0.305237,","0.639415,","-0.036471,","0.462008,","0.027879,","-0.089641,","-0.4318,","0.129934,","-0.516902,","0.022383,","-0.546039,","0.172765,","1.438174,","-0.350479,","0.439561,","-0.672331,","-0.355007,","0.40045,","0.219838,","-0.248088,","0.512871,","0.546205,","-0.100173,","0.023951,","-0.109243,","0.233267,","0.129964,","0.038785,","-0.142623,","0.401871,","0.134246,","-0.141482,","-1.126143,","0.49292,","-0.629017,","0.288322,","-0.19366,","-0.131709,","-1.078398,","0.275427,","-0.469028,","-0.333828,","-0.337283,","0.218958,","0.081914,","0.032819,","1.093333,","0.364589,","-0.223357,","-0.043266,","0.073509,","-0.010433,","0.200328,","-0.315221,","0.396702,","-0.38565,","-0.326835,","-0.364953,","-0.201238,","-0.442291,","0.661306,","-1.022197,","0.07348,","0.169066,","0.853199,","-0.601671,","0.20063,","0.117825,","0.32382,","0.400426,","-0.459194,",0.093917
174,"-0.458006,","0.304269,","0.290434,","-0.034238,","-0.647544,","0.142501,","-0.343773,","0.598849,","0.330489,","-0.069947,","0.621124,","-0.628791,","0.036379,","0.314469,","-0.036728,","-0.296993,","0.026863,","0.10333,","-0.145406,","-0.166002,","-0.640564,","-0.450544,","0.484791,","-0.683397,","0.276009,","0.12781,","-0.142667,","0.258457,","-0.605032,","0.477379,","-0.260422,","-0.404488,","0.313249,","0.353166,","0.159059,","-0.068329,","-0.249744,","-0.044682,","0.455098,","-0.072453,","0.357504,","-0.171319,","-0.17943,","-0.801843,","-0.677994,","-0.094157,","0.016181,","0.169169,","-0.6932,","-0.216523,","0.575692,","-0.130074,","0.074316,","0.355112,","0.342633,","-0.402981,","0.966263,","-0.171851,","0.583043,","-0.17991,","-0.12593,","-0.188131,","-0.295937,","0.007338,","-0.117854,","0.006481,","-0.370588,","-0.107108,","0.203948,","0.989812,","0.434112,","-0.230369,","0.074638,","-0.200016,","0.414833,","-0.500604,","-0.225819,","0.783693,","0.044053,","-0.167332,","-0.219128,","0.269241,","-0.057101,","-0.412788,","0.440776,","0.333759,","-0.370733,","0.025058,","-0.229758,","0.55819,","-0.022405,","0.458719,","0.191335,","-0.12895,","0.089655,","-0.04284,","-1.04639,","-0.565888,","0.154212,","0.702027,","1.420365,","0.138262,","0.449122,","0.287691,","-0.124495,","-0.24114,","0.310177,","-0.851964,","-0.755507,","0.711926,","0.339128,","-0.353552,","0.865577,","-0.694439,","0.378973,","-0.528872,","-0.12439,","-0.510913,","0.041004,","0.432207,","0.900664,","0.373847,","0.133354,","0.13213,","-0.041762,","0.433165,","0.318113,",0.517587
175,"-0.111049,","-0.005987,","0.380053,","0.210094,","-0.37093,","0.328626,","0.063895,","0.125836,","-0.025563,","0.095842,","-0.26635,","-1.009368,","0.092914,","0.773916,","-0.568592,","0.160898,","-0.498167,","0.324322,","-0.337749,","-0.08951,","-0.333846,","-0.705235,","-0.499303,","-0.098235,","0.059627,","-0.192097,","-0.218141,","0.429601,","-0.091418,","0.452103,","0.440097,","-0.439358,","-0.034601,","-0.134795,","0.171759,","-0.044468,","0.275032,","-0.409753,","0.387861,","-0.712468,","-0.22834,","-0.467376,","-0.376498,","0.007638,","-0.268766,","-0.273122,","0.41169,","0.024939,","-1.013243,","-0.681676,","-0.006335,","0.116602,","0.473854,","-0.38491,","0.350057,","-0.157498,","1.257622,","0.898855,","-0.676116,","-0.116907,","-0.289532,","-0.060852,","0.150636,","-0.536731,","0.215512,","0.250668,","-0.554337,","0.053761,","0.066713,","0.121678,","0.607092,","0.456474,","-0.319941,","-0.413299,","0.289167,","-0.648389,","-0.269141,","0.999689,","-0.205983,","-0.512052,","0.239994,","-0.400992,","0.54422,","-0.120282,","0.089173,","0.080095,","-0.372678,","-0.038274,","0.025608,","0.08614,","-0.252013,","0.26064,","-0.311433,","0.205389,","-0.714783,","0.328107,","-0.239293,","0.116494,","-0.186755,","-0.185277,","0.034771,","0.027904,","0.31271,","-0.431125,","-0.540995,","-0.255169,","0.357352,","-0.559244,","0.078655,","0.070539,","0.567277,","-0.385348,","0.077023,","-0.088875,","-0.064209,","-0.792584,","0.131037,","-0.221797,","0.119794,","0.221569,","-0.064992,","-0.095509,","-0.24407,","0.30348,","0.343839,","0.311092,","-0.102942,",0.837385
176,"-0.27964,","-0.056842,","-0.199747,","-0.598704,","0.100207,","-0.329368,","-0.41371,","-0.463647,","-0.290102,","0.221477,","-0.240215,","-0.605262,","-0.501529,","0.180917,","-0.040264,","0.180706,","0.981971,","0.671315,","-0.380445,","-0.521935,","-0.574733,","-0.171126,","-0.214775,","-0.243117,","0.322988,","0.285853,","-0.444807,","0.220967,","0.153889,","0.60053,","-0.627615,","-0.655928,","-0.155754,","0.337778,","0.520858,","-0.248449,","-0.102165,","-0.51601,","0.20377,","0.173391,","-0.134444,","-0.491694,","-0.187606,","-0.662217,","0.157596,","0.027824,","-0.070285,","0.091346,","0.113238,","-0.321251,","0.390069,","-0.669746,","0.277131,","-0.034411,","0.266154,","-0.427597,","0.66145,","-0.088762,","-0.025618,","0.39616,","0.405265,","0.089908,","-0.608968,","-0.247491,","0.066936,","-0.028162,","-0.119722,","0.573191,","0.269841,","-0.163521,","0.908229,","-0.603419,","-0.123219,","-0.368424,","0.562759,","-0.737291,","-0.094883,","0.230973,","0.052418,","-0.484798,","-0.343994,","-0.226134,","0.119347,","-0.236191,","0.265122,","-0.199462,","-0.613794,","0.236781,","-0.507144,","0.603852,","-0.398413,","1.089041,","-0.010687,","-0.08068,","-0.030987,","0.358889,","-0.94535,","-0.534365,","0.069076,","-0.027583,","0.597279,","-0.241041,","-0.061879,","0.431585,","-0.378034,","-0.633215,","0.449159,","-0.545625,","-0.253183,","0.630413,","0.040938,","-0.757944,","0.070438,","-0.46173,","0.220478,","-0.401461,","0.122226,","-0.465221,","0.386435,","0.546365,","0.040896,","-0.369334,","0.159982,","-0.142005,","-0.146839,","0.447757,","0.302049,",0.566071
177,"-0.841977,","0.144159,","0.374267,","0.349102,","-0.520746,","0.030427,","-0.150411,","-0.098868,","0.359112,","-0.011077,","-0.420013,","-1.03799,","0.025367,","0.387482,","-0.580678,","0.301376,","-0.233521,","-0.109127,","0.301071,","0.633517,","-0.635925,","-0.674368,","0.004027,","-0.301182,","-0.104705,","-0.203587,","-0.548449,","0.152261,","-0.120471,","0.897429,","-0.028006,","-0.225155,","0.050592,","-0.335247,","0.266001,","0.631997,","0.123431,","-0.33118,","0.607918,","0.298285,","0.083118,","0.070886,","-0.884557,","-0.519095,","-0.218559,","-0.023119,","0.802455,","0.100782,","-0.354503,","-0.402384,","0.326046,","-0.195703,","0.341565,","0.092822,","0.093884,","-0.160171,","0.669932,","0.589895,","-0.437591,","0.382064,","-0.360358,","-0.243635,","-0.291723,","-0.340227,","-0.288886,","0.214312,","-0.223087,","0.335504,","0.888007,","-0.411714,","0.008844,","0.274106,","-0.564216,","0.291981,","0.80007,","-0.516652,","0.49573,","0.66601,","-0.325102,","-0.200284,","-0.416434,","-0.137412,","0.113697,","-0.19252,","0.27051,","-0.144516,","0.155708,","-0.645895,","-0.976063,","-0.224152,","-0.756043,","0.37848,","-0.212918,","-0.175027,","-0.329169,","0.714581,","-0.371823,","-0.154353,","0.12872,","-0.04004,","-0.354361,","-0.389286,","-0.202572,","0.141013,","-0.723347,","-0.202095,","0.702357,","-0.648023,","-0.558782,","0.129194,","0.495328,","-0.229361,","-0.122598,","-0.199786,","-0.046712,","-0.689223,","0.021149,","-0.604179,","0.146089,","0.393165,","0.13243,","-0.284819,","-0.179519,","-0.445392,","0.268402,","0.840547,","-0.184733,",0.999176
178,"-0.741109,","0.510539,","0.356899,","0.261541,","-1.026533,","0.587463,","-0.666426,","0.566597,","1.161513,","-0.342948,","-0.169523,","-0.674202,","-0.064469,","0.082205,","-0.323022,","0.450012,","0.008138,","-0.328946,","0.272641,","-0.352041,","0.226965,","-0.153204,","0.236646,","-0.012151,","-0.194783,","-0.419946,","-0.267808,","0.275994,","-0.676701,","0.184404,","0.356203,","-0.52501,","-0.26876,","0.603323,","-0.29468,","-0.234559,","1.277454,","-0.933873,","0.178513,","0.374171,","-0.152109,","-0.286805,","0.015069,","-0.033496,","0.411075,","-0.20516,","0.641759,","-0.232069,","-0.809991,","-0.409223,","-0.181979,","-0.480795,","0.048497,","-0.041653,","0.065905,","-0.12572,","1.072441,","0.193205,","0.155787,","1.17907,","0.569589,","0.366832,","-0.644923,","0.147703,","-0.341896,","0.17304,","0.060823,","0.913283,","-0.006784,","-0.527494,","0.569863,","0.037689,","0.295431,","-0.080349,","0.218252,","-0.480174,","-0.29285,","0.711136,","0.003805,","0.187399,","-0.278357,","-0.070519,","-0.241627,","0.004742,","0.516091,","0.249181,","0.09505,","0.413814,","-0.627672,","0.38271,","-0.476043,","0.01989,","-0.196494,","-0.753613,","-0.325597,","0.456672,","0.123154,","-0.153366,","-0.173846,","-0.016278,","0.709549,","-0.251966,","0.467242,","-0.096959,","-0.074215,","-0.12713,","0.354351,","-0.790301,","-0.058325,","-0.041355,","1.04304,","-0.257254,","0.581922,","0.380392,","-0.211602,","-0.810217,","0.352523,","-0.092247,","0.17771,","0.433772,","0.757262,","0.328217,","-0.268832,","0.430538,","-0.078685,","0.028157,","0.024011,",0.578361
179,"-0.227107,","0.257233,","-0.245944,","-0.068557,","-0.052887,","0.357613,","-0.098687,","0.042573,","-0.099748,","-0.078095,","-0.078167,","-0.025553,","0.278107,","0.089445,","-0.030553,","0.555768,","-0.158424,","0.285844,","0.199974,","-0.319818,","0.687334,","-0.662425,","-0.49926,","0.543055,","-0.393638,","-0.803737,","-0.543294,","0.3745,","-0.103451,","0.649073,","0.232456,","0.178623,","0.177283,","-0.528861,","-0.026186,","0.143916,","0.192749,","-0.992906,","0.346144,","-0.374633,","-0.227728,","-0.41794,","-0.342054,","-0.108462,","-0.201638,","-0.308867,","0.270047,","-0.803301,","-0.066421,","0.105778,","-0.117358,","0.043242,","0.208931,","-0.220781,","0.33599,","-0.569462,","1.187724,","0.080015,","0.109175,","0.47371,","0.059126,","-0.124905,","-0.457693,","-0.318739,","0.256471,","0.050333,","-0.316161,","0.257886,","0.211768,","0.3106,","0.045331,","-0.073703,","-0.131364,","-0.58126,","-0.038378,","-0.919586,","-0.225575,","0.588001,","-0.190034,","-0.141608,","-0.259677,","-0.298639,","0.346514,","0.24525,","0.546115,","-0.034122,","0.013893,","-0.216592,","-0.202261,","0.187154,","-0.316628,","0.042644,","0.082833,","0.734613,","-1.068537,","0.41552,","-0.192375,","-0.048886,","0.025819,","-0.230741,","-0.37068,","0.261944,","0.45554,","-0.15396,","-0.553706,","0.287393,","-0.349833,","-0.652261,","0.637261,","-0.025812,","0.444603,","0.16872,","0.24087,","0.462241,","-0.640136,","-0.682322,","0.353241,","-0.370448,","0.090274,","0.995416,","0.574197,","-0.049275,","-0.107038,","0.364525,","-0.158013,","0.674528,","0.098942,",0.529941
