100.0,4.0,559.0,7.9,25726614,3.547486033519553,"['1999:1', '2012:1', '2006:1']"
101.0,5.0,559.0,7.9,25726614,4.555555555555555,"['1999:1', '2012:1', '2006:1']"
102.0,3.0,559.0,7.9,25726614,3.2051282051282053,"['1999:1', '2012:1', '2006:1']"
106.0,3.0,559.0,7.9,25726614,3.2093023255813953,"['1999:1', '2012:1', '2006:1']"
107.0,4.0,559.0,7.9,25726614,3.8095238095238093,"['1999:1', '2012:1', '2006:1']"
110.0,4.0,559.0,7.9,25726614,3.8214285714285716,"['1999:1', '2012:1', '2006:1']"
113.0,2.0,559.0,7.9,25726614,2.879032258064516,"['1999:1', '2012:1', '2006:1']"
114.0,4.0,559.0,7.9,25726614,3.6333333333333333,"['1999:1', '2012:1', '2006:1']"
115.0,4.0,559.0,7.9,25726614,3.4285714285714284,"['1999:1', '2012:1', '2006:1']"
116.0,4.0,559.0,7.9,25726614,3.8055555555555554,"['1999:1', '2012:1', '2006:1']"
117.0,4.0,559.0,7.9,25726614,3.8823529411764706,"['1999:1', '2012:1', '2006:1']"
119.0,5.0,559.0,7.9,25726614,4.416666666666667,"['1999:1', '2012:1', '2006:1']"
120.0,3.0,559.0,7.9,25726614,3.35,"['1999:1', '2012:1', '2006:1']"
122.0,2.0,559.0,7.9,25726614,3.3448275862068964,"['1999:1', '2012:1', '2006:1']"
123.0,3.0,559.0,7.9,25726614,3.375,"['1999:1', '2012:1', '2006:1']"
124.0,4.0,559.0,7.9,25726614,2.764705882352941,"['1999:1', '2012:1', '2006:1']"
125.0,3.0,559.0,7.9,25726614,3.457627118644068,"['1999:1', '2012:1', '2006:1']"
126.0,5.0,559.0,7.9,25726614,3.4782608695652173,"['1999:1', '2012:1', '2006:1']"
128.0,4.0,559.0,7.9,25726614,3.121212121212121,"['1999:1', '2012:1', '2006:1']"
132.0,4.0,559.0,7.9,25726614,3.2857142857142856,"['1999:1', '2012:1', '2006:1']"
133.0,5.0,559.0,7.9,25726614,3.9130434782608696,"['1999:1', '2012:1', '2006:1']"
134.0,2.0,559.0,7.9,25726614,2.9347826086956523,"['1999:1', '2012:1', '2006:1']"
136.0,4.0,559.0,7.9,25726614,2.5584415584415585,"['1999:1', '2012:1', '2006:1']"
138.0,4.0,559.0,7.9,25726614,3.7083333333333335,"['1999:1', '2012:1', '2006:1']"
139.0,4.0,559.0,7.9,25726614,3.6666666666666665,"['1999:1', '2012:1', '2006:1']"
140.0,1.0,559.0,7.9,25726614,3.0,"['1999:1', '2012:1', '2006:1']"
143.0,4.0,559.0,7.9,25726614,3.027027027027027,"['1999:1', '2012:1', '2006:1']"
145.0,4.0,559.0,7.9,25726614,3.3461538461538463,"['1999:1', '2012:1', '2006:1']"
149.0,4.0,559.0,7.9,25726614,3.8333333333333335,"['1999:1', '2012:1', '2006:1']"
151.0,4.0,559.0,7.9,25726614,3.3076923076923075,"['1999:1', '2012:1', '2006:1']"
152.0,4.0,559.0,7.9,25726614,3.3703703703703702,"['1999:1', '2012:1', '2006:1']"
153.0,4.0,559.0,7.9,25726614,3.707317073170732,"['1999:1', '2012:1', '2006:1']"
154.0,4.0,559.0,7.9,25726614,3.388888888888889,"['1999:1', '2012:1', '2006:1']"
155.0,3.0,559.0,7.9,25726614,3.4761904761904763,"['1999:1', '2012:1', '2006:1']"
157.0,2.0,559.0,7.9,25726614,3.388888888888889,"['1999:1', '2012:1', '2006:1']"
158.0,3.0,559.0,7.9,25726614,3.04,"['1999:1', '2012:1', '2006:1']"
161.0,4.0,559.0,7.9,25726614,4.135135135135135,"['1999:1', '2012:1', '2006:1']"
162.0,5.0,559.0,7.9,25726614,3.25,"['1999:1', '2012:1', '2006:1']"
164.0,3.0,559.0,7.9,25726614,3.0476190476190474,"['1999:1', '2012:1', '2006:1']"
165.0,4.0,559.0,7.9,25726614,3.909090909090909,"['1999:1', '2012:1', '2006:1']"
167.0,4.0,559.0,7.9,25726614,3.6,"['1999:1', '2012:1', '2006:1']"
168.0,3.0,559.0,7.9,25726614,3.6,"['1999:1', '2012:1', '2006:1']"
169.0,5.0,559.0,7.9,25726614,4.2,"['1999:1', '2012:1', '2006:1']"
170.0,4.0,559.0,7.9,25726614,4.4375,"['1999:1', '2012:1', '2006:1']"
173.0,5.0,559.0,7.9,25726614,4.08,"['1999:1', '2012:1', '2006:1']"
176.0,3.0,559.0,7.9,25726614,4.0,"['1999:1', '2012:1', '2006:1']"
182.0,4.0,559.0,7.9,25726614,4.0,"['1999:1', '2012:1', '2006:1']"
184.0,3.0,559.0,7.9,25726614,4.0,"['1999:1', '2012:1', '2006:1']"
186.0,3.0,559.0,7.9,25726614,3.4571428571428573,"['1999:1', '2012:1', '2006:1']"
190.0,4.0,559.0,7.9,25726614,4.190476190476191,"['1999:1', '2012:1', '2006:1']"
192.0,4.0,559.0,7.9,25726614,3.8421052631578947,"['1999:1', '2012:1', '2006:1']"
193.0,3.0,559.0,7.9,25726614,3.342857142857143,"['1999:1', '2012:1', '2006:1']"
194.0,5.0,559.0,7.9,25726614,3.981818181818182,"['1999:1', '2012:1', '2006:1']"
195.0,5.0,559.0,7.9,25726614,4.0,"['1999:1', '2012:1', '2006:1']"
196.0,4.0,559.0,7.9,25726614,3.75,"['1999:1', '2012:1', '2006:1']"
200.0,3.0,559.0,7.9,25726614,3.423076923076923,"['1999:1', '2012:1', '2006:1']"
203.0,3.0,559.0,7.9,25726614,3.75,"['1999:1', '2012:1', '2006:1']"
208.0,4.0,559.0,7.9,25726614,3.6363636363636362,"['1999:1', '2012:1', '2006:1']"
210.0,4.0,559.0,7.9,25726614,3.562913907284768,"['1999:1', '2012:1', '2006:1']"
212.0,3.0,559.0,7.9,25726614,3.3,"['1999:1', '2012:1', '2006:1']"
216.0,5.0,559.0,7.9,25726614,3.576923076923077,"['1999:1', '2012:1', '2006:1']"
217.0,3.0,559.0,7.9,25726614,3.764705882352941,"['1999:1', '2012:1', '2006:1']"
222.0,5.0,559.0,7.9,25726614,4.142857142857143,"['1999:1', '2012:1', '2006:1']"
225.0,5.0,559.0,7.9,25726614,4.05,"['1999:1', '2012:1', '2006:1']"
226.0,4.0,559.0,7.9,25726614,3.892857142857143,"['1999:1', '2012:1', '2006:1']"
227.0,4.0,559.0,7.9,25726614,3.9047619047619047,"['1999:1', '2012:1', '2006:1']"
236.0,4.0,559.0,7.9,25726614,3.8,"['1999:1', '2012:1', '2006:1']"
241.0,5.0,559.0,7.9,25726614,4.0,"['1999:1', '2012:1', '2006:1']"
246.0,3.0,559.0,7.9,25726614,3.7941176470588234,"['1999:1', '2012:1', '2006:1']"
248.0,5.0,559.0,7.9,25726614,4.5,"['1999:1', '2012:1', '2006:1']"
250.0,5.0,559.0,7.9,25726614,4.892857142857143,"['1999:1', '2012:1', '2006:1']"
252.0,4.0,559.0,7.9,25726614,4.125,"['1999:1', '2012:1', '2006:1']"
256.0,5.0,559.0,7.9,25726614,4.433962264150943,"['1999:1', '2012:1', '2006:1']"
257.0,5.0,559.0,7.9,25726614,4.5,"['1999:1', '2012:1', '2006:1']"
259.0,2.0,559.0,7.9,25726614,3.142857142857143,"['1999:1', '2012:1', '2006:1']"
263.0,5.0,559.0,7.9,25726614,3.3333333333333335,"['1999:1', '2012:1', '2006:1']"
266.0,4.0,559.0,7.9,25726614,3.794642857142857,"['1999:1', '2012:1', '2006:1']"
269.0,3.0,559.0,7.9,25726614,3.5652173913043477,"['1999:1', '2012:1', '2006:1']"
271.0,3.0,559.0,7.9,25726614,2.85,"['1999:1', '2012:1', '2006:1']"
272.0,3.0,559.0,7.9,25726614,2.9466666666666668,"['1999:1', '2012:1', '2006:1']"
273.0,5.0,559.0,7.9,25726614,3.3333333333333335,"['1999:1', '2012:1', '2006:1']"
274.0,4.0,559.0,7.9,25726614,3.58,"['1999:1', '2012:1', '2006:1']"
275.0,4.0,559.0,7.9,25726614,3.0408163265306123,"['1999:1', '2012:1', '2006:1']"
279.0,4.0,559.0,7.9,25726614,3.2333333333333334,"['1999:1', '2012:1', '2006:1']"
281.0,3.0,559.0,7.9,25726614,3.4901960784313726,"['1999:1', '2012:1', '2006:1']"
285.0,4.0,559.0,7.9,25726614,2.6666666666666665,"['1999:1', '2012:1', '2006:1']"
286.0,2.0,559.0,7.9,25726614,3.5,"['1999:1', '2012:1', '2006:1']"
287.0,4.0,559.0,7.9,25726614,4.285714285714286,"['1999:1', '2012:1', '2006:1']"
288.0,3.0,559.0,7.9,25726614,3.257142857142857,"['1999:1', '2012:1', '2006:1']"
289.0,4.0,559.0,7.9,25726614,3.8076923076923075,"['1999:1', '2012:1', '2006:1']"
290.0,4.0,559.0,7.9,25726614,3.3529411764705883,"['1999:1', '2012:1', '2006:1']"
292.0,2.0,559.0,7.9,25726614,3.2580645161290325,"['1999:1', '2012:1', '2006:1']"
293.0,3.0,559.0,7.9,25726614,3.48,"['1999:1', '2012:1', '2006:1']"
294.0,4.0,559.0,7.9,25726614,3.8095238095238093,"['1999:1', '2012:1', '2006:1']"
296.0,4.0,559.0,7.9,25726614,3.5555555555555554,"['1999:1', '2012:1', '2006:1']"
300.0,3.0,559.0,7.9,25726614,3.292682926829268,"['1999:1', '2012:1', '2006:1']"
301.0,5.0,559.0,7.9,25726614,3.3333333333333335,"['1999:1', '2012:1', '2006:1']"
302.0,4.0,559.0,7.9,25726614,3.9,"['1999:1', '2012:1', '2006:1']"
303.0,4.0,559.0,7.9,25726614,3.7142857142857144,"['1999:1', '2012:1', '2006:1']"
305.0,4.0,559.0,7.9,25726614,3.32,"['1999:1', '2012:1', '2006:1']"
308.0,3.0,559.0,7.9,25726614,3.161290322580645,"['1999:1', '2012:1', '2006:1']"
309.0,3.0,559.0,7.9,25726614,3.5074626865671643,"['1999:1', '2012:1', '2006:1']"
310.0,3.0,559.0,7.9,25726614,2.972972972972973,"['1999:1', '2012:1', '2006:1']"
311.0,4.0,559.0,7.9,25726614,3.450980392156863,"['1999:1', '2012:1', '2006:1']"
312.0,4.0,559.0,7.9,25726614,3.142857142857143,"['1999:1', '2012:1', '2006:1']"
313.0,4.0,559.0,7.9,25726614,3.221052631578947,"['1999:1', '2012:1', '2006:1']"
320.0,5.0,559.0,7.9,25726614,4.048780487804878,"['1999:1', '2012:1', '2006:1']"
322.0,4.0,559.0,7.9,25726614,3.25,"['1999:1', '2012:1', '2006:1']"
323.0,4.0,559.0,7.9,25726614,3.342857142857143,"['1999:1', '2012:1', '2006:1']"
324.0,4.0,559.0,7.9,25726614,3.761904761904762,"['1999:1', '2012:1', '2006:1']"
330.0,3.0,559.0,7.9,25726614,3.36,"['1999:1', '2012:1', '2006:1']"
334.0,4.0,559.0,7.9,25726614,3.611111111111111,"['1999:1', '2012:1', '2006:1']"
335.0,4.0,559.0,7.9,25726614,3.2777777777777777,"['1999:1', '2012:1', '2006:1']"
337.0,4.0,559.0,7.9,25726614,3.764705882352941,"['1999:1', '2012:1', '2006:1']"
340.0,4.0,559.0,7.9,25726614,3.625,"['1999:1', '2012:1', '2006:1']"
341.0,4.0,559.0,7.9,25726614,3.566666666666667,"['1999:1', '2012:1', '2006:1']"
342.0,4.0,559.0,7.9,25726614,3.6,"['1999:1', '2012:1', '2006:1']"
344.0,4.0,559.0,7.9,25726614,3.6451612903225805,"['1999:1', '2012:1', '2006:1']"
357.0,4.0,559.0,7.9,25726614,4.045454545454546,"['1999:1', '2012:1', '2006:1']"
362.0,4.0,559.0,7.9,25726614,3.4545454545454546,"['1999:1', '2012:1', '2006:1']"
363.0,5.0,559.0,7.9,25726614,4.818181818181818,"['1999:1', '2012:1', '2006:1']"
364.0,4.0,559.0,7.9,25726614,3.326923076923077,"['1999:1', '2012:1', '2006:1']"
366.0,4.0,559.0,7.9,25726614,3.6363636363636362,"['1999:1', '2012:1', '2006:1']"
370.0,4.0,559.0,7.9,25726614,4.4,"['1999:1', '2012:1', '2006:1']"
373.0,4.0,559.0,7.9,25726614,4.0,"['1999:1', '2012:1', '2006:1']"
380.0,4.0,559.0,7.9,25726614,4.25,"['1999:1', '2012:1', '2006:1']"
381.0,5.0,559.0,7.9,25726614,5.0,"['1999:1', '2012:1', '2006:1']"
390.0,3.0,559.0,7.9,25726614,3.7,"['1999:1', '2012:1', '2006:1']"
393.0,4.0,559.0,7.9,25726614,3.4714285714285715,"['1999:1', '2012:1', '2006:1']"
396.0,3.0,559.0,7.9,25726614,3.4363636363636365,"['1999:1', '2012:1', '2006:1']"
397.0,3.0,559.0,7.9,25726614,3.1605839416058394,"['1999:1', '2012:1', '2006:1']"
398.0,3.0,559.0,7.9,25726614,3.46218487394958,"['1999:1', '2012:1', '2006:1']"
401.0,4.0,559.0,7.9,25726614,3.5463917525773194,"['1999:1', '2012:1', '2006:1']"
404.0,4.0,559.0,7.9,25726614,2.7709923664122136,"['1999:1', '2012:1', '2006:1']"
407.0,3.0,559.0,7.9,25726614,2.7777777777777777,"['1999:1', '2012:1', '2006:1']"
408.0,4.0,559.0,7.9,25726614,3.48,"['1999:1', '2012:1', '2006:1']"
410.0,4.0,559.0,7.9,25726614,2.9545454545454546,"['1999:1', '2012:1', '2006:1']"
411.0,3.0,559.0,7.9,25726614,3.8484848484848486,"['1999:1', '2012:1', '2006:1']"
415.0,4.0,559.0,7.9,25726614,4.0,"['1999:1', '2012:1', '2006:1']"
418.0,3.0,559.0,7.9,25726614,3.28,"['1999:1', '2012:1', '2006:1']"
426.0,2.0,559.0,7.9,25726614,2.9696969696969697,"['1999:1', '2012:1', '2006:1']"
430.0,4.0,559.0,7.9,25726614,3.610169491525424,"['1999:1', '2012:1', '2006:1']"
431.0,2.0,559.0,7.9,25726614,2.2266666666666666,"['1999:1', '2012:1', '2006:1']"
435.0,3.0,559.0,7.9,25726614,3.3488372093023258,"['1999:1', '2012:1', '2006:1']"
436.0,5.0,559.0,7.9,25726614,3.3076923076923075,"['1999:1', '2012:1', '2006:1']"
437.0,5.0,559.0,7.9,25726614,4.3478260869565215,"['1999:1', '2012:1', '2006:1']"
438.0,3.0,559.0,7.9,25726614,3.5416666666666665,"['1999:1', '2012:1', '2006:1']"
439.0,3.0,559.0,7.9,25726614,3.48,"['1999:1', '2012:1', '2006:1']"
441.0,3.0,559.0,7.9,25726614,3.4,"['1999:1', '2012:1', '2006:1']"
442.0,5.0,559.0,7.9,25726614,3.3583333333333334,"['1999:1', '2012:1', '2006:1']"
444.0,5.0,559.0,7.9,25726614,3.5733333333333333,"['1999:1', '2012:1', '2006:1']"
448.0,4.0,559.0,7.9,25726614,3.727272727272727,"['1999:1', '2012:1', '2006:1']"
449.0,4.0,559.0,7.9,25726614,3.4860335195530725,"['1999:1', '2012:1', '2006:1']"
452.0,4.0,559.0,7.9,25726614,3.4375,"['1999:1', '2012:1', '2006:1']"
453.0,4.0,559.0,7.9,25726614,3.806451612903226,"['1999:1', '2012:1', '2006:1']"
459.0,4.0,559.0,7.9,25726614,3.3495934959349594,"['1999:1', '2012:1', '2006:1']"
460.0,3.0,559.0,7.9,25726614,3.3134328358208953,"['1999:1', '2012:1', '2006:1']"
461.0,4.0,559.0,7.9,25726614,3.6906474820143886,"['1999:1', '2012:1', '2006:1']"
468.0,4.0,559.0,7.9,25726614,3.782608695652174,"['1999:1', '2012:1', '2006:1']"
473.0,3.0,559.0,7.9,25726614,3.0,"['1999:1', '2012:1', '2006:1']"
474.0,3.0,559.0,7.9,25726614,3.857142857142857,"['1999:1', '2012:1', '2006:1']"
477.0,4.0,559.0,7.9,25726614,3.6682242990654204,"['1999:1', '2012:1', '2006:1']"
478.0,3.0,559.0,7.9,25726614,3.3426791277258565,"['1999:1', '2012:1', '2006:1']"
479.0,3.0,559.0,7.9,25726614,3.4563106796116503,"['1999:1', '2012:1', '2006:1']"
481.0,3.0,559.0,7.9,25726614,3.324675324675325,"['1999:1', '2012:1', '2006:1']"
482.0,3.0,559.0,7.9,25726614,3.6910569105691056,"['1999:1', '2012:1', '2006:1']"
483.0,3.0,559.0,7.9,25726614,3.4375,"['1999:1', '2012:1', '2006:1']"
484.0,4.0,559.0,7.9,25726614,3.6666666666666665,"['1999:1', '2012:1', '2006:1']"
487.0,4.0,559.0,7.9,25726614,3.4,"['1999:1', '2012:1', '2006:1']"
490.0,3.0,559.0,7.9,25726614,3.6875,"['1999:1', '2012:1', '2006:1']"
491.0,4.0,559.0,7.9,25726614,3.7857142857142856,"['1999:1', '2012:1', '2006:1']"
493.0,3.0,559.0,7.9,25726614,3.4727272727272727,"['1999:1', '2012:1', '2006:1']"
497.0,4.0,559.0,7.9,25726614,3.595505617977528,"['1999:1', '2012:1', '2006:1']"
499.0,5.0,559.0,7.9,25726614,5.0,"['1999:1', '2012:1', '2006:1']"
501.0,3.0,559.0,7.9,25726614,3.238095238095238,"['1999:1', '2012:1', '2006:1']"
503.0,4.0,559.0,7.9,25726614,4.098039215686274,"['1999:1', '2012:1', '2006:1']"
504.0,3.0,559.0,7.9,25726614,3.2234848484848486,"['1999:1', '2012:1', '2006:1']"
505.0,4.0,559.0,7.9,25726614,2.38,"['1999:1', '2012:1', '2006:1']"
506.0,4.0,559.0,7.9,25726614,3.0533333333333332,"['1999:1', '2012:1', '2006:1']"
507.0,3.0,559.0,7.9,25726614,3.5,"['1999:1', '2012:1', '2006:1']"
508.0,4.0,559.0,7.9,25726614,3.4645669291338583,"['1999:1', '2012:1', '2006:1']"
511.0,4.0,559.0,7.9,25726614,3.1481481481481484,"['1999:1', '2012:1', '2006:1']"
512.0,3.0,559.0,7.9,25726614,3.567441860465116,"['1999:1', '2012:1', '2006:1']"
514.0,5.0,559.0,7.9,25726614,3.6506024096385543,"['1999:1', '2012:1', '2006:1']"
516.0,4.0,559.0,7.9,25726614,3.4186046511627906,"['1999:1', '2012:1', '2006:1']"
517.0,4.0,559.0,7.9,25726614,3.0163934426229506,"['1999:1', '2012:1', '2006:1']"
518.0,4.0,559.0,7.9,25726614,3.1,"['1999:1', '2012:1', '2006:1']"
522.0,4.0,559.0,7.9,25726614,3.52,"['1999:1', '2012:1', '2006:1']"
523.0,3.0,559.0,7.9,25726614,3.357142857142857,"['1999:1', '2012:1', '2006:1']"
524.0,4.0,559.0,7.9,25726614,3.5125,"['1999:1', '2012:1', '2006:1']"
525.0,3.0,559.0,7.9,25726614,3.7837837837837838,"['1999:1', '2012:1', '2006:1']"
526.0,4.0,559.0,7.9,25726614,2.903225806451613,"['1999:1', '2012:1', '2006:1']"
529.0,3.0,559.0,7.9,25726614,3.3047619047619046,"['1999:1', '2012:1', '2006:1']"
530.0,2.0,559.0,7.9,25726614,4.01010101010101,"['1999:1', '2012:1', '2006:1']"
531.0,2.0,559.0,7.9,25726614,3.918918918918919,"['1999:1', '2012:1', '2006:1']"
533.0,4.0,559.0,7.9,25726614,3.5416666666666665,"['1999:1', '2012:1', '2006:1']"
534.0,3.0,559.0,7.9,25726614,2.735294117647059,"['1999:1', '2012:1', '2006:1']"
536.0,2.0,559.0,7.9,25726614,3.185185185185185,"['1999:1', '2012:1', '2006:1']"
537.0,3.0,559.0,7.9,25726614,3.6210526315789475,"['1999:1', '2012:1', '2006:1']"
538.0,5.0,559.0,7.9,25726614,3.0458715596330275,"['1999:1', '2012:1', '2006:1']"
539.0,3.0,559.0,7.9,25726614,3.28,"['1999:1', '2012:1', '2006:1']"
541.0,4.0,559.0,7.9,25726614,3.388888888888889,"['1999:1', '2012:1', '2006:1']"
542.0,3.0,559.0,7.9,25726614,3.196078431372549,"['1999:1', '2012:1', '2006:1']"
544.0,4.0,559.0,7.9,25726614,3.7611940298507465,"['1999:1', '2012:1', '2006:1']"
546.0,4.0,559.0,7.9,25726614,3.3207547169811322,"['1999:1', '2012:1', '2006:1']"
548.0,4.0,559.0,7.9,25726614,2.8684210526315788,"['1999:1', '2012:1', '2006:1']"
550.0,5.0,559.0,7.9,25726614,3.919191919191919,"['1999:1', '2012:1', '2006:1']"
553.0,3.0,559.0,7.9,25726614,3.3529411764705883,"['1999:1', '2012:1', '2006:1']"
554.0,2.0,559.0,7.9,25726614,3.3076923076923075,"['1999:1', '2012:1', '2006:1']"
557.0,2.0,559.0,7.9,25726614,3.1864406779661016,"['1999:1', '2012:1', '2006:1']"
558.0,4.0,559.0,7.9,25726614,3.52,"['1999:1', '2012:1', '2006:1']"
559.0,5.0,559.0,7.9,25726614,3.9473684210526314,"['1999:1', '2012:1', '2006:1']"
561.0,4.0,559.0,7.9,25726614,3.057142857142857,"['1999:1', '2012:1', '2006:1']"
563.0,3.0,559.0,7.9,25726614,2.5454545454545454,"['1999:1', '2012:1', '2006:1']"
564.0,4.0,559.0,7.9,25726614,3.7160493827160495,"['1999:1', '2012:1', '2006:1']"
565.0,3.0,559.0,7.9,25726614,3.1944444444444446,"['1999:1', '2012:1', '2006:1']"
567.0,3.0,559.0,7.9,25726614,3.0833333333333335,"['1999:1', '2012:1', '2006:1']"
568.0,4.0,559.0,7.9,25726614,3.4545454545454546,"['1999:1', '2012:1', '2006:1']"
569.0,3.0,559.0,7.9,25726614,2.9375,"['1999:1', '2012:1', '2006:1']"
571.0,3.0,559.0,7.9,25726614,3.4761904761904763,"['1999:1', '2012:1', '2006:1']"
573.0,3.0,559.0,7.9,25726614,3.4133333333333336,"['1999:1', '2012:1', '2006:1']"
574.0,3.0,559.0,7.9,25726614,3.112676056338028,"['1999:1', '2012:1', '2006:1']"
575.0,4.0,559.0,7.9,25726614,3.595744680851064,"['1999:1', '2012:1', '2006:1']"
576.0,4.0,559.0,7.9,25726614,3.608695652173913,"['1999:1', '2012:1', '2006:1']"
578.0,3.0,559.0,7.9,25726614,3.2962962962962963,"['1999:1', '2012:1', '2006:1']"
582.0,3.0,559.0,7.9,25726614,2.6792452830188678,"['1999:1', '2012:1', '2006:1']"
584.0,5.0,559.0,7.9,25726614,3.65,"['1999:1', '2012:1', '2006:1']"
588.0,5.0,559.0,7.9,25726614,4.225,"['1999:1', '2012:1', '2006:1']"
590.0,4.0,559.0,7.9,25726614,3.869565217391304,"['1999:1', '2012:1', '2006:1']"
591.0,3.0,559.0,7.9,25726614,2.64,"['1999:1', '2012:1', '2006:1']"
593.0,3.0,559.0,7.9,25726614,2.9782608695652173,"['1999:1', '2012:1', '2006:1']"
594.0,2.0,559.0,7.9,25726614,3.5277777777777777,"['1999:1', '2012:1', '2006:1']"
600.0,3.0,559.0,7.9,25726614,3.1538461538461537,"['1999:1', '2012:1', '2006:1']"
601.0,3.0,559.0,7.9,25726614,2.727272727272727,"['1999:1', '2012:1', '2006:1']"
602.0,4.0,559.0,7.9,25726614,3.40625,"['1999:1', '2012:1', '2006:1']"
604.0,4.0,559.0,7.9,25726614,3.8076923076923075,"['1999:1', '2012:1', '2006:1']"
605.0,3.0,559.0,7.9,25726614,3.566666666666667,"['1999:1', '2012:1', '2006:1']"
609.0,3.0,559.0,7.9,25726614,4.166666666666667,"['1999:1', '2012:1', '2006:1']"
611.0,3.0,559.0,7.9,25726614,3.411764705882353,"['1999:1', '2012:1', '2006:1']"
612.0,3.0,559.0,7.9,25726614,3.675675675675676,"['1999:1', '2012:1', '2006:1']"
614.0,3.0,559.0,7.9,25726614,3.586206896551724,"['1999:1', '2012:1', '2006:1']"
619.0,4.0,559.0,7.9,25726614,3.9375,"['1999:1', '2012:1', '2006:1']"
621.0,5.0,559.0,7.9,25726614,4.318181818181818,"['1999:1', '2012:1', '2006:1']"
622.0,4.0,559.0,7.9,25726614,3.393617021276596,"['1999:1', '2012:1', '2006:1']"
626.0,3.0,559.0,7.9,25726614,3.1774193548387095,"['1999:1', '2012:1', '2006:1']"
627.0,5.0,559.0,7.9,25726614,4.090909090909091,"['1999:1', '2012:1', '2006:1']"
628.0,5.0,559.0,7.9,25726614,2.8,"['1999:1', '2012:1', '2006:1']"
630.0,3.0,559.0,7.9,25726614,2.5789473684210527,"['1999:1', '2012:1', '2006:1']"
