4,507:1,1674:1,1997:3.8,1998:3.4645669291338583
3,507:1,1987:1,1997:3.4,1998:3.4645669291338583
4,507:1,1818:1,1997:3.75,1998:3.4645669291338583
3,507:1,1743:1,1997:4.0,1998:3.4645669291338583
3,507:1,1629:1,1997:3.25,1998:3.4645669291338583
4,507:1,1855:1,1997:4.1,1998:3.4645669291338583
3,507:1,1728:1,1997:3.55,1998:3.4645669291338583
4,507:1,1446:1,1997:4.05,1998:3.4645669291338583
3,507:1,1094:1,1997:4.0,1998:3.4645669291338583
3,507:1,1948:1,1997:3.3,1998:3.4645669291338583
3,507:1,1921:1,1997:3.6,1998:3.4645669291338583
3,507:1,1326:1,1997:4.2,1998:3.4645669291338583
4,507:1,1520:1,1997:3.85,1998:3.4645669291338583
4,507:1,1231:1,1997:4.0,1998:3.4645669291338583
2,507:1,1605:1,1997:3.05,1998:3.4645669291338583
3,507:1,1324:1,1997:4.1,1998:3.4645669291338583
3,507:1,1758:1,1997:3.25,1998:3.4645669291338583
3,507:1,1816:1,1997:3.55,1998:3.4645669291338583
3,507:1,1813:1,1997:3.1,1998:3.4645669291338583
2,507:1,1932:1,1997:2.5,1998:3.4645669291338583
3,507:1,1923:1,1997:2.75,1998:3.4645669291338583
3,507:1,1500:1,1997:3.4,1998:3.4645669291338583
3,507:1,1730:1,1997:3.15,1998:3.4645669291338583
3,507:1,1767:1,1997:3.55,1998:3.4645669291338583
4,507:1,1067:1,1997:4.05,1998:3.4645669291338583
4,507:1,1041:1,1997:4.1,1998:3.4645669291338583
4,507:1,1135:1,1997:4.05,1998:3.4645669291338583
4,507:1,1133:1,1997:4.3,1998:3.4645669291338583
4,507:1,1009:1,1997:4.15,1998:3.4645669291338583
3,507:1,1214:1,1997:4.0,1998:3.4645669291338583
4,507:1,1221:1,1997:4.05,1998:3.4645669291338583
4,507:1,1084:1,1997:4.15,1998:3.4645669291338583
4,507:1,1120:1,1997:4.25,1998:3.4645669291338583
3,507:1,1017:1,1997:4.05,1998:3.4645669291338583
3,507:1,1180:1,1997:4.0,1998:3.4645669291338583
4,507:1,1352:1,1997:4.25,1998:3.4645669291338583
3,507:1,1622:1,1997:3.2,1998:3.4645669291338583
4,507:1,1010:1,1997:4.05,1998:3.4645669291338583
4,507:1,1247:1,1997:4.15,1998:3.4645669291338583
5,507:1,1112:1,1997:4.3,1998:3.4645669291338583
3,507:1,1955:1,1997:3.6,1998:3.4645669291338583
4,507:1,1291:1,1997:4.0,1998:3.4645669291338583
4,507:1,1069:1,1997:4.15,1998:3.4645669291338583
4,507:1,1715:1,1997:3.2,1998:3.4645669291338583
4,507:1,1344:1,1997:4.15,1998:3.4645669291338583
3,507:1,1007:1,1997:4.15,1998:3.4645669291338583
3,507:1,1024:1,1997:4.35,1998:3.4645669291338583
4,507:1,1427:1,1997:4.05,1998:3.4645669291338583
4,507:1,1307:1,1997:4.25,1998:3.4645669291338583
4,507:1,1200:1,1997:4.0,1998:3.4645669291338583
3,507:1,1373:1,1997:4.2,1998:3.4645669291338583
4,507:1,1158:1,1997:4.1,1998:3.4645669291338583
4,507:1,1222:1,1997:4.3,1998:3.4645669291338583
3,507:1,1002:1,1997:4.15,1998:3.4645669291338583
4,510:1,1558:1,1997:3.95,1998:3.1481481481481484
2,510:1,1638:1,1997:4.1,1998:3.1481481481481484
3,510:1,1490:1,1997:3.05,1998:3.1481481481481484
3,510:1,1534:1,1997:3.65,1998:3.1481481481481484
3,510:1,1578:1,1997:2.8,1998:3.1481481481481484
3,510:1,1701:1,1997:4.35,1998:3.1481481481481484
3,510:1,1640:1,1997:3.55,1998:3.1481481481481484
3,510:1,1918:1,1997:3.5,1998:3.1481481481481484
1,510:1,1549:1,1997:3.1,1998:3.1481481481481484
2,510:1,1525:1,1997:3.9,1998:3.1481481481481484
4,510:1,1716:1,1997:3.7,1998:3.1481481481481484
2,510:1,1901:1,1997:3.25,1998:3.1481481481481484
1,510:1,1463:1,1997:2.85,1998:3.1481481481481484
4,510:1,1440:1,1997:3.05,1998:3.1481481481481484
4,510:1,1523:1,1997:3.45,1998:3.1481481481481484
3,510:1,1497:1,1997:3.65,1998:3.1481481481481484
2,510:1,1565:1,1997:2.95,1998:3.1481481481481484
5,510:1,1812:1,1997:3.9,1998:3.1481481481481484
3,510:1,1664:1,1997:3.65,1998:3.1481481481481484
3,510:1,1389:1,1997:3.0,1998:3.1481481481481484
3,510:1,1406:1,1997:3.85,1998:3.1481481481481484
3,510:1,1566:1,1997:3.8,1998:3.1481481481481484
4,510:1,1538:1,1997:3.65,1998:3.1481481481481484
4,510:1,1531:1,1997:3.75,1998:3.1481481481481484
4,510:1,1492:1,1997:3.85,1998:3.1481481481481484
3,510:1,1467:1,1997:3.55,1998:3.1481481481481484
4,510:1,1739:1,1997:4.15,1998:3.1481481481481484
4,510:1,1437:1,1997:3.45,1998:3.1481481481481484
2,510:1,1883:1,1997:3.95,1998:3.1481481481481484
3,510:1,1596:1,1997:3.6,1998:3.1481481481481484
4,510:1,1778:1,1997:3.95,1998:3.1481481481481484
3,510:1,1491:1,1997:3.55,1998:3.1481481481481484
3,510:1,1839:1,1997:3.9,1998:3.1481481481481484
3,510:1,1417:1,1997:2.95,1998:3.1481481481481484
4,510:1,1791:1,1997:4.0,1998:3.1481481481481484
3,510:1,1792:1,1997:3.6,1998:3.1481481481481484
3,510:1,1511:1,1997:3.7,1998:3.1481481481481484
2,510:1,1794:1,1997:3.2,1998:3.1481481481481484
3,510:1,1524:1,1997:3.55,1998:3.1481481481481484
2,510:1,1720:1,1997:3.0,1998:3.1481481481481484
3,510:1,1451:1,1997:3.05,1998:3.1481481481481484
3,510:1,1665:1,1997:2.9,1998:3.1481481481481484
5,510:1,1626:1,1997:3.45,1998:3.1481481481481484
3,510:1,1588:1,1997:3.05,1998:3.1481481481481484
3,510:1,1583:1,1997:3.2,1998:3.1481481481481484
2,510:1,1923:1,1997:2.75,1998:3.1481481481481484
3,510:1,1496:1,1997:3.25,1998:3.1481481481481484
2,510:1,1680:1,1997:3.4,1998:3.1481481481481484
5,510:1,1209:1,1997:4.05,1998:3.1481481481481484
3,510:1,1550:1,1997:4.5,1998:3.1481481481481484
5,510:1,1418:1,1997:4.25,1998:3.1481481481481484
4,510:1,1723:1,1997:2.8,1998:3.1481481481481484
2,510:1,1685:1,1997:3.15,1998:3.1481481481481484
5,510:1,1445:1,1997:4.55,1998:3.1481481481481484
3,511:1,1558:1,1997:3.95,1998:3.567441860465116
3,511:1,1469:1,1997:3.25,1998:3.567441860465116
3,511:1,1580:1,1997:3.8,1998:3.567441860465116
2,511:1,1643:1,1997:3.0,1998:3.567441860465116
2,511:1,1928:1,1997:3.4,1998:3.567441860465116
4,511:1,1638:1,1997:4.1,1998:3.567441860465116
3,511:1,1534:1,1997:3.65,1998:3.567441860465116
4,511:1,1573:1,1997:4.0,1998:3.567441860465116
3,511:1,1647:1,1997:3.7,1998:3.567441860465116
3,511:1,1985:1,1997:3.05,1998:3.567441860465116
4,511:1,1522:1,1997:3.35,1998:3.567441860465116
3,511:1,1640:1,1997:3.55,1998:3.567441860465116
3,511:1,1819:1,1997:3.55,1998:3.567441860465116
4,511:1,1918:1,1997:3.5,1998:3.567441860465116
3,511:1,1697:1,1997:3.45,1998:3.567441860465116
5,511:1,1616:1,1997:4.15,1998:3.567441860465116
4,511:1,1716:1,1997:3.7,1998:3.567441860465116
2,511:1,1901:1,1997:3.25,1998:3.567441860465116
2,511:1,1440:1,1997:3.05,1998:3.567441860465116
3,511:1,1762:1,1997:3.55,1998:3.567441860465116
4,511:1,1523:1,1997:3.45,1998:3.567441860465116
3,511:1,1545:1,1997:3.85,1998:3.567441860465116
3,511:1,1497:1,1997:3.65,1998:3.567441860465116
3,511:1,1565:1,1997:2.95,1998:3.567441860465116
4,511:1,1812:1,1997:3.9,1998:3.567441860465116
3,511:1,1790:1,1997:3.8,1998:3.567441860465116
3,511:1,1664:1,1997:3.65,1998:3.567441860465116
4,511:1,1911:1,1997:3.45,1998:3.567441860465116
2,511:1,1789:1,1997:3.7,1998:3.567441860465116
4,511:1,1756:1,1997:3.75,1998:3.567441860465116
3,511:1,1533:1,1997:3.5,1998:3.567441860465116
3,511:1,1538:1,1997:3.65,1998:3.567441860465116
4,511:1,1531:1,1997:3.75,1998:3.567441860465116
3,511:1,1567:1,1997:3.3,1998:3.567441860465116
3,511:1,1677:1,1997:3.75,1998:3.567441860465116
3,511:1,1633:1,1997:3.95,1998:3.567441860465116
5,511:1,1909:1,1997:4.3,1998:3.567441860465116
4,511:1,1607:1,1997:3.5,1998:3.567441860465116
4,511:1,1641:1,1997:3.8,1998:3.567441860465116
4,511:1,1858:1,1997:4.35,1998:3.567441860465116
3,511:1,1798:1,1997:4.15,1998:3.567441860465116
4,511:1,1851:1,1997:4.3,1998:3.567441860465116
3,511:1,1782:1,1997:4.35,1998:3.567441860465116
4,511:1,1467:1,1997:3.55,1998:3.567441860465116
4,511:1,1739:1,1997:4.15,1998:3.567441860465116
3,511:1,1548:1,1997:4.2,1998:3.567441860465116
4,511:1,1883:1,1997:3.95,1998:3.567441860465116
4,511:1,1778:1,1997:3.95,1998:3.567441860465116
3,511:1,1780:1,1997:3.6,1998:3.567441860465116
4,511:1,1924:1,1997:4.1,1998:3.567441860465116
3,511:1,1491:1,1997:3.55,1998:3.567441860465116
4,511:1,1628:1,1997:4.45,1998:3.567441860465116
3,511:1,1839:1,1997:3.9,1998:3.567441860465116
3,511:1,1747:1,1997:4.1,1998:3.567441860465116
3,511:1,1897:1,1997:3.85,1998:3.567441860465116
3,511:1,1963:1,1997:3.85,1998:3.567441860465116
3,511:1,1751:1,1997:3.6,1998:3.567441860465116
3,511:1,1417:1,1997:2.95,1998:3.567441860465116
3,511:1,1501:1,1997:3.6,1998:3.567441860465116
4,511:1,1949:1,1997:3.65,1998:3.567441860465116
2,511:1,1795:1,1997:3.9,1998:3.567441860465116
3,511:1,1913:1,1997:3.2,1998:3.567441860465116
3,511:1,1696:1,1997:3.3,1998:3.567441860465116
3,511:1,1837:1,1997:3.1,1998:3.567441860465116
3,511:1,1791:1,1997:4.0,1998:3.567441860465116
2,511:1,1760:1,1997:3.1,1998:3.567441860465116
3,511:1,1809:1,1997:3.5,1998:3.567441860465116
4,511:1,1810:1,1997:3.3,1998:3.567441860465116
3,511:1,1584:1,1997:3.9,1998:3.567441860465116
4,511:1,1329:1,1997:4.05,1998:3.567441860465116
2,511:1,1551:1,1997:3.8,1998:3.567441860465116
3,511:1,1511:1,1997:3.7,1998:3.567441860465116
4,511:1,1970:1,1997:3.5,1998:3.567441860465116
3,511:1,1969:1,1997:3.85,1998:3.567441860465116
4,511:1,1524:1,1997:3.55,1998:3.567441860465116
4,511:1,1099:1,1997:4.15,1998:3.567441860465116
4,511:1,1125:1,1997:4.2,1998:3.567441860465116
4,511:1,1097:1,1997:4.0,1998:3.567441860465116
4,511:1,1243:1,1997:4.2,1998:3.567441860465116
4,511:1,1019:1,1997:4.15,1998:3.567441860465116
4,511:1,1027:1,1997:4.1,1998:3.567441860465116
4,511:1,1165:1,1997:4.25,1998:3.567441860465116
3,511:1,1378:1,1997:4.05,1998:3.567441860465116
3,511:1,1127:1,1997:4.15,1998:3.567441860465116
4,511:1,1327:1,1997:4.0,1998:3.567441860465116
4,511:1,1220:1,1997:4.3,1998:3.567441860465116
4,511:1,1428:1,1997:4.0,1998:3.567441860465116
3,511:1,1674:1,1997:3.8,1998:3.567441860465116
2,511:1,1365:1,1997:3.9,1998:3.567441860465116
3,511:1,1873:1,1997:3.45,1998:3.567441860465116
4,511:1,1925:1,1997:3.7,1998:3.567441860465116
4,511:1,1743:1,1997:4.0,1998:3.567441860465116
3,511:1,1741:1,1997:3.85,1998:3.567441860465116
3,511:1,1499:1,1997:3.4,1998:3.567441860465116
3,511:1,1728:1,1997:3.55,1998:3.567441860465116
3,511:1,1552:1,1997:3.35,1998:3.567441860465116
2,511:1,1665:1,1997:2.9,1998:3.567441860465116
4,511:1,1215:1,1997:4.15,1998:3.567441860465116
4,511:1,1178:1,1997:4.05,1998:3.567441860465116
4,511:1,1218:1,1997:4.2,1998:3.567441860465116
3,511:1,1092:1,1997:4.25,1998:3.567441860465116
4,511:1,1250:1,1997:4.1,1998:3.567441860465116
4,511:1,1265:1,1997:4.15,1998:3.567441860465116
4,511:1,1055:1,1997:4.2,1998:3.567441860465116
2,511:1,1694:1,1997:2.65,1998:3.567441860465116
3,511:1,1861:1,1997:3.7,1998:3.567441860465116
4,511:1,1070:1,1997:4.05,1998:3.567441860465116
2,511:1,1895:1,1997:3.1,1998:3.567441860465116
3,511:1,1805:1,1997:4.1,1998:3.567441860465116
3,511:1,1405:1,1997:3.0,1998:3.567441860465116
3,511:1,1202:1,1997:4.25,1998:3.567441860465116
4,511:1,1284:1,1997:4.15,1998:3.567441860465116
4,511:1,1131:1,1997:4.05,1998:3.567441860465116
5,511:1,1121:1,1997:4.45,1998:3.567441860465116
3,511:1,1824:1,1997:3.2,1998:3.567441860465116
4,511:1,1241:1,1997:4.05,1998:3.567441860465116
3,511:1,1864:1,1997:3.4,1998:3.567441860465116
4,511:1,1324:1,1997:4.1,1998:3.567441860465116
3,511:1,1705:1,1997:3.5,1998:3.567441860465116
4,511:1,1345:1,1997:4.3,1998:3.567441860465116
3,511:1,1816:1,1997:3.55,1998:3.567441860465116
4,511:1,1380:1,1997:4.1,1998:3.567441860465116
3,511:1,1950:1,1997:2.9,1998:3.567441860465116
3,511:1,1932:1,1997:2.5,1998:3.567441860465116
4,511:1,1245:1,1997:4.2,1998:3.567441860465116
3,511:1,1923:1,1997:2.75,1998:3.567441860465116
4,511:1,1123:1,1997:4.1,1998:3.567441860465116
4,511:1,1068:1,1997:4.25,1998:3.567441860465116
4,511:1,1144:1,1997:4.0,1998:3.567441860465116
3,511:1,1001:1,1997:4.15,1998:3.567441860465116
3,511:1,1767:1,1997:3.55,1998:3.567441860465116
3,511:1,1493:1,1997:3.25,1998:3.567441860465116
4,511:1,1067:1,1997:4.05,1998:3.567441860465116
4,511:1,1258:1,1997:4.25,1998:3.567441860465116
4,511:1,1078:1,1997:4.15,1998:3.567441860465116
3,511:1,1194:1,1997:4.05,1998:3.567441860465116
4,511:1,1135:1,1997:4.05,1998:3.567441860465116
4,511:1,1133:1,1997:4.3,1998:3.567441860465116
4,511:1,1193:1,1997:4.05,1998:3.567441860465116
4,511:1,1155:1,1997:4.3,1998:3.567441860465116
4,511:1,1196:1,1997:4.05,1998:3.567441860465116
5,511:1,1177:1,1997:4.35,1998:3.567441860465116
4,511:1,1060:1,1997:4.1,1998:3.567441860465116
4,511:1,1189:1,1997:4.25,1998:3.567441860465116
4,511:1,1113:1,1997:4.15,1998:3.567441860465116
4,511:1,1295:1,1997:4.45,1998:3.567441860465116
4,511:1,1009:1,1997:4.15,1998:3.567441860465116
4,511:1,1164:1,1997:4.1,1998:3.567441860465116
4,511:1,1186:1,1997:4.05,1998:3.567441860465116
4,511:1,1160:1,1997:4.4,1998:3.567441860465116
4,511:1,1147:1,1997:4.2,1998:3.567441860465116
4,511:1,1085:1,1997:4.4,1998:3.567441860465116
4,511:1,1224:1,1997:4.25,1998:3.567441860465116
4,511:1,1290:1,1997:4.15,1998:3.567441860465116
4,511:1,1214:1,1997:4.0,1998:3.567441860465116
5,511:1,1234:1,1997:4.3,1998:3.567441860465116
5,511:1,1114:1,1997:4.4,1998:3.567441860465116
4,511:1,1043:1,1997:4.05,1998:3.567441860465116
4,511:1,1137:1,1997:4.0,1998:3.567441860465116
3,511:1,1262:1,1997:4.1,1998:3.567441860465116
4,511:1,1279:1,1997:4.0,1998:3.567441860465116
4,511:1,1054:1,1997:4.1,1998:3.567441860465116
4,511:1,1118:1,1997:4.2,1998:3.567441860465116
4,511:1,1395:1,1997:4.1,1998:3.567441860465116
4,511:1,1080:1,1997:4.05,1998:3.567441860465116
4,511:1,1330:1,1997:4.2,1998:3.567441860465116
3,511:1,1169:1,1997:4.0,1998:3.567441860465116
4,511:1,1033:1,1997:4.1,1998:3.567441860465116
3,511:1,1126:1,1997:4.3,1998:3.567441860465116
4,511:1,1246:1,1997:4.25,1998:3.567441860465116
4,511:1,1128:1,1997:4.1,1998:3.567441860465116
4,511:1,1342:1,1997:4.25,1998:3.567441860465116
4,511:1,1168:1,1997:4.4,1998:3.567441860465116
5,511:1,1331:1,1997:4.45,1998:3.567441860465116
4,511:1,1232:1,1997:4.15,1998:3.567441860465116
4,511:1,1154:1,1997:4.25,1998:3.567441860465116
4,511:1,1124:1,1997:4.1,1998:3.567441860465116
4,511:1,1328:1,1997:4.45,1998:3.567441860465116
4,511:1,1230:1,1997:4.35,1998:3.567441860465116
4,511:1,1134:1,1997:4.3,1998:3.567441860465116
4,511:1,1006:1,1997:4.15,1998:3.567441860465116
4,511:1,1190:1,1997:4.2,1998:3.567441860465116
3,511:1,1285:1,1997:4.2,1998:3.567441860465116
4,511:1,1053:1,1997:4.2,1998:3.567441860465116
4,511:1,1062:1,1997:4.0,1998:3.567441860465116
4,511:1,1261:1,1997:4.1,1998:3.567441860465116
4,511:1,1199:1,1997:4.45,1998:3.567441860465116
4,511:1,1170:1,1997:4.2,1998:3.567441860465116
4,511:1,1039:1,1997:4.15,1998:3.567441860465116
4,511:1,1352:1,1997:4.25,1998:3.567441860465116
4,511:1,1237:1,1997:4.2,1998:3.567441860465116
4,511:1,1179:1,1997:4.05,1998:3.567441860465116
4,511:1,1678:1,1997:3.7,1998:3.567441860465116
5,511:1,1286:1,1997:4.2,1998:3.567441860465116
4,511:1,1095:1,1997:4.15,1998:3.567441860465116
4,511:1,1255:1,1997:4.1,1998:3.567441860465116
4,511:1,1096:1,1997:4.3,1998:3.567441860465116
2,511:1,1706:1,1997:3.55,1998:3.567441860465116
4,511:1,1392:1,1997:4.2,1998:3.567441860465116
3,511:1,1335:1,1997:4.2,1998:3.567441860465116
3,511:1,1502:1,1997:4.05,1998:3.567441860465116
4,511:1,1197:1,1997:4.2,1998:3.567441860465116
4,511:1,1198:1,1997:4.2,1998:3.567441860465116
3,511:1,1367:1,1997:4.2,1998:3.567441860465116
4,511:1,1212:1,1997:4.3,1998:3.567441860465116
4,511:1,1401:1,1997:4.4,1998:3.567441860465116
4,511:1,1257:1,1997:4.4,1998:3.567441860465116
4,511:1,1251:1,1997:4.4,1998:3.567441860465116
3,511:1,1485:1,1997:4.05,1998:3.567441860465116
2,511:1,1723:1,1997:2.8,1998:3.567441860465116
4,511:1,1236:1,1997:4.1,1998:3.567441860465116
4,511:1,1028:1,1997:4.15,1998:3.567441860465116
4,511:1,1269:1,1997:4.4,1998:3.567441860465116
3,511:1,1376:1,1997:4.2,1998:3.567441860465116
4,511:1,1415:1,1997:4.05,1998:3.567441860465116
5,513:1,1558:1,1997:3.95,1998:3.6506024096385543
1,513:1,1672:1,1997:2.65,1998:3.6506024096385543
4,513:1,1580:1,1997:3.8,1998:3.6506024096385543
3,513:1,1643:1,1997:3.0,1998:3.6506024096385543
5,513:1,1638:1,1997:4.1,1998:3.6506024096385543
5,513:1,1534:1,1997:3.65,1998:3.6506024096385543
2,513:1,1734:1,1997:2.6,1998:3.6506024096385543
5,513:1,1573:1,1997:4.0,1998:3.6506024096385543
2,513:1,1645:1,1997:2.8,1998:3.6506024096385543
3,513:1,1636:1,1997:4.25,1998:3.6506024096385543
4,513:1,1578:1,1997:2.8,1998:3.6506024096385543
3,513:1,1701:1,1997:4.35,1998:3.6506024096385543
1,513:1,1613:1,1997:2.0,1998:3.6506024096385543
3,513:1,1517:1,1997:2.8,1998:3.6506024096385543
3,513:1,1647:1,1997:3.7,1998:3.6506024096385543
2,513:1,1985:1,1997:3.05,1998:3.6506024096385543
5,513:1,1522:1,1997:3.35,1998:3.6506024096385543
4,513:1,1899:1,1997:4.25,1998:3.6506024096385543
4,513:1,1549:1,1997:3.1,1998:3.6506024096385543
3,513:1,1525:1,1997:3.9,1998:3.6506024096385543
4,513:1,1697:1,1997:3.45,1998:3.6506024096385543
4,513:1,1616:1,1997:4.15,1998:3.6506024096385543
4,513:1,1512:1,1997:2.75,1998:3.6506024096385543
3,513:1,1463:1,1997:2.85,1998:3.6506024096385543
3,513:1,1440:1,1997:3.05,1998:3.6506024096385543
4,513:1,1735:1,1997:3.7,1998:3.6506024096385543
2,513:1,1523:1,1997:3.45,1998:3.6506024096385543
3,513:1,1545:1,1997:3.85,1998:3.6506024096385543
5,513:1,1497:1,1997:3.65,1998:3.6506024096385543
3,513:1,1565:1,1997:2.95,1998:3.6506024096385543
4,513:1,1812:1,1997:3.9,1998:3.6506024096385543
4,513:1,1790:1,1997:3.8,1998:3.6506024096385543
5,513:1,1664:1,1997:3.65,1998:3.6506024096385543
3,513:1,1389:1,1997:3.0,1998:3.6506024096385543
3,513:1,1713:1,1997:3.35,1998:3.6506024096385543
5,513:1,1406:1,1997:3.85,1998:3.6506024096385543
5,513:1,1789:1,1997:3.7,1998:3.6506024096385543
3,513:1,1635:1,1997:4.3,1998:3.6506024096385543
3,513:1,1538:1,1997:3.65,1998:3.6506024096385543
4,513:1,1531:1,1997:3.75,1998:3.6506024096385543
4,513:1,1567:1,1997:3.3,1998:3.6506024096385543
4,513:1,1677:1,1997:3.75,1998:3.6506024096385543
5,513:1,1633:1,1997:3.95,1998:3.6506024096385543
5,513:1,1641:1,1997:3.8,1998:3.6506024096385543
5,513:1,1858:1,1997:4.35,1998:3.6506024096385543
5,513:1,1620:1,1997:4.2,1998:3.6506024096385543
5,513:1,1851:1,1997:4.3,1998:3.6506024096385543
4,513:1,1492:1,1997:3.85,1998:3.6506024096385543
3,513:1,1634:1,1997:3.45,1998:3.6506024096385543
4,513:1,1467:1,1997:3.55,1998:3.6506024096385543
3,513:1,1437:1,1997:3.45,1998:3.6506024096385543
5,513:1,1661:1,1997:3.7,1998:3.6506024096385543
5,513:1,1883:1,1997:3.95,1998:3.6506024096385543
5,513:1,1780:1,1997:3.6,1998:3.6506024096385543
3,513:1,1491:1,1997:3.55,1998:3.6506024096385543
4,513:1,1628:1,1997:4.45,1998:3.6506024096385543
2,513:1,1963:1,1997:3.85,1998:3.6506024096385543
5,513:1,1417:1,1997:2.95,1998:3.6506024096385543
3,513:1,1696:1,1997:3.3,1998:3.6506024096385543
5,513:1,1791:1,1997:4.0,1998:3.6506024096385543
5,513:1,1584:1,1997:3.9,1998:3.6506024096385543
5,513:1,1792:1,1997:3.6,1998:3.6506024096385543
3,513:1,1888:1,1997:2.6,1998:3.6506024096385543
3,513:1,1769:1,1997:2.65,1998:3.6506024096385543
5,513:1,1511:1,1997:3.7,1998:3.6506024096385543
2,513:1,1151:1,1997:4.05,1998:3.6506024096385543
4,513:1,1524:1,1997:3.55,1998:3.6506024096385543
5,513:1,1451:1,1997:3.05,1998:3.6506024096385543
4,513:1,1674:1,1997:3.8,1998:3.6506024096385543
4,513:1,1650:1,1997:4.05,1998:3.6506024096385543
1,513:1,1742:1,1997:4.15,1998:3.6506024096385543
5,513:1,1948:1,1997:3.3,1998:3.6506024096385543
4,513:1,1588:1,1997:3.05,1998:3.6506024096385543
3,513:1,1583:1,1997:3.2,1998:3.6506024096385543
3,513:1,1736:1,1997:2.9,1998:3.6506024096385543
3,513:1,1813:1,1997:3.1,1998:3.6506024096385543
4,513:1,1923:1,1997:2.75,1998:3.6506024096385543
3,513:1,1680:1,1997:3.4,1998:3.6506024096385543
4,513:1,1209:1,1997:4.05,1998:3.6506024096385543
1,513:1,1982:1,1997:2.55,1998:3.6506024096385543
2,513:1,1973:1,1997:2.55,1998:3.6506024096385543
2,513:1,1806:1,1997:2.7,1998:3.6506024096385543
3,513:1,1745:1,1997:2.7,1998:3.6506024096385543
4,515:1,1558:1,1997:3.95,1998:3.4186046511627906
2,515:1,1643:1,1997:3.0,1998:3.4186046511627906
3,515:1,1420:1,1997:2.9,1998:3.4186046511627906
4,515:1,1638:1,1997:4.1,1998:3.4186046511627906
4,515:1,1534:1,1997:3.65,1998:3.4186046511627906
3,515:1,1573:1,1997:4.0,1998:3.4186046511627906
3,515:1,1636:1,1997:4.25,1998:3.4186046511627906
4,515:1,1701:1,1997:4.35,1998:3.4186046511627906
3,515:1,1522:1,1997:3.35,1998:3.4186046511627906
4,515:1,1899:1,1997:4.25,1998:3.4186046511627906
3,515:1,1640:1,1997:3.55,1998:3.4186046511627906
4,515:1,1918:1,1997:3.5,1998:3.4186046511627906
4,515:1,1549:1,1997:3.1,1998:3.4186046511627906
4,515:1,1525:1,1997:3.9,1998:3.4186046511627906
2,515:1,1512:1,1997:2.75,1998:3.4186046511627906
4,515:1,1716:1,1997:3.7,1998:3.4186046511627906
3,515:1,1901:1,1997:3.25,1998:3.4186046511627906
3,515:1,1463:1,1997:2.85,1998:3.4186046511627906
3,515:1,1604:1,1997:3.65,1998:3.4186046511627906
3,515:1,1440:1,1997:3.05,1998:3.4186046511627906
3,515:1,1523:1,1997:3.45,1998:3.4186046511627906
4,515:1,1545:1,1997:3.85,1998:3.4186046511627906
3,515:1,1597:1,1997:3.35,1998:3.4186046511627906
3,515:1,1497:1,1997:3.65,1998:3.4186046511627906
4,515:1,1664:1,1997:3.65,1998:3.4186046511627906
2,515:1,1389:1,1997:3.0,1998:3.4186046511627906
3,515:1,1406:1,1997:3.85,1998:3.4186046511627906
2,515:1,1566:1,1997:3.8,1998:3.4186046511627906
5,515:1,1635:1,1997:4.3,1998:3.4186046511627906
4,515:1,1756:1,1997:3.75,1998:3.4186046511627906
4,515:1,1533:1,1997:3.5,1998:3.4186046511627906
3,515:1,1538:1,1997:3.65,1998:3.4186046511627906
4,515:1,1531:1,1997:3.75,1998:3.4186046511627906
3,515:1,1677:1,1997:3.75,1998:3.4186046511627906
3,515:1,1641:1,1997:3.8,1998:3.4186046511627906
5,515:1,1620:1,1997:4.2,1998:3.4186046511627906
4,515:1,1798:1,1997:4.15,1998:3.4186046511627906
3,515:1,1851:1,1997:4.3,1998:3.4186046511627906
4,515:1,1467:1,1997:3.55,1998:3.4186046511627906
4,515:1,1739:1,1997:4.15,1998:3.4186046511627906
4,515:1,1437:1,1997:3.45,1998:3.4186046511627906
4,515:1,1596:1,1997:3.6,1998:3.4186046511627906
4,515:1,1778:1,1997:3.95,1998:3.4186046511627906
3,515:1,1417:1,1997:2.95,1998:3.4186046511627906
3,515:1,1949:1,1997:3.65,1998:3.4186046511627906
3,515:1,1913:1,1997:3.2,1998:3.4186046511627906
3,515:1,1939:1,1997:3.15,1998:3.4186046511627906
4,515:1,1791:1,1997:4.0,1998:3.4186046511627906
3,515:1,1511:1,1997:3.7,1998:3.4186046511627906
4,515:1,1608:1,1997:3.8,1998:3.4186046511627906
3,515:1,1464:1,1997:3.4,1998:3.4186046511627906
3,515:1,1428:1,1997:4.0,1998:3.4186046511627906
2,515:1,1451:1,1997:3.05,1998:3.4186046511627906
3,515:1,1919:1,1997:3.4,1998:3.4186046511627906
3,515:1,1817:1,1997:3.75,1998:3.4186046511627906
4,515:1,1365:1,1997:3.9,1998:3.4186046511627906
3,515:1,1976:1,1997:3.3,1998:3.4186046511627906
4,515:1,1743:1,1997:4.0,1998:3.4186046511627906
3,515:1,1618:1,1997:3.6,1998:3.4186046511627906
4,515:1,1301:1,1997:4.05,1998:3.4186046511627906
3,515:1,1772:1,1997:3.25,1998:3.4186046511627906
3,515:1,1695:1,1997:2.85,1998:3.4186046511627906
3,515:1,1153:1,1997:4.05,1998:3.4186046511627906
2,515:1,1923:1,1997:2.75,1998:3.4186046511627906
3,515:1,1680:1,1997:3.4,1998:3.4186046511627906
4,515:1,1194:1,1997:4.05,1998:3.4186046511627906
3,515:1,1113:1,1997:4.15,1998:3.4186046511627906
