4,46:1,1909:1,1997:4.3,1998:3.4833333333333334,"['1999:1', '2013:1']"
3,46:1,1607:1,1997:3.5,1998:3.4833333333333334,"['2003:1', '2005:1']"
4,46:1,1641:1,1997:3.8,1998:3.4833333333333334,"['1999:1', '2005:1']"
4,46:1,1620:1,1997:4.2,1998:3.4833333333333334,"['1999:1', '2001:1', '2017:1']"
4,46:1,1798:1,1997:4.15,1998:3.4833333333333334,"['1999:1', '2009:1', '2023:1']"
4,46:1,1851:1,1997:4.3,1998:3.4833333333333334,"['1999:1', '2000:1']"
3,46:1,1634:1,1997:3.45,1998:3.4833333333333334,"['1999:1', '2003:1', '2001:1']"
4,46:1,1763:1,1997:3.75,1998:3.4833333333333334,"['2001:1', '2004:1', '2012:1']"
4,46:1,1852:1,1997:4.3,1998:3.4833333333333334,"['1999:1', '2009:1', '2010:1']"
3,46:1,1467:1,1997:3.55,1998:3.4833333333333334,"['2000:1', '2004:1', '2006:1']"
3,46:1,1739:1,1997:4.15,1998:3.4833333333333334,"['2000:1', '2004:1', '2017:1']"
4,46:1,1548:1,1997:4.2,1998:3.4833333333333334,['2004:1']
4,46:1,1703:1,1997:3.6,1998:3.4833333333333334,['1999:1']
3,46:1,1653:1,1997:3.65,1998:3.4833333333333334,['1999:1']
3,46:1,1621:1,1997:3.2,1998:3.4833333333333334,"['2000:1', '2005:1']"
3,46:1,1596:1,1997:3.6,1998:3.4833333333333334,"['1999:1', '2022:1', '2012:1']"
4,46:1,1778:1,1997:3.95,1998:3.4833333333333334,"['1999:1', '2002:1', '2019:1']"
4,46:1,1924:1,1997:4.1,1998:3.4833333333333334,"['1999:1', '2009:1']"
3,46:1,1501:1,1997:3.6,1998:3.4833333333333334,"['2004:1', '2012:1', '2006:1']"
3,46:1,1577:1,1997:3.35,1998:3.4833333333333334,"['1999:1', '2003:1', '2007:1']"
3,46:1,1949:1,1997:3.65,1998:3.4833333333333334,"['1999:1', '2008:1', '2004:1']"
4,46:1,1913:1,1997:3.2,1998:3.4833333333333334,"['1999:1', '2014:1']"
3,46:1,1696:1,1997:3.3,1998:3.4833333333333334,"['2003:1', '2005:1', '2006:1']"
4,46:1,1791:1,1997:4.0,1998:3.4833333333333334,"['1999:1', '2000:1', '2006:1']"
4,46:1,1810:1,1997:3.3,1998:3.4833333333333334,"['1999:1', '2002:1', '2007:1']"
2,46:1,1584:1,1997:3.9,1998:3.4833333333333334,"['1999:1', '2000:1', '2013:1']"
4,46:1,1729:1,1997:3.95,1998:3.4833333333333334,"['1999:1', '2013:1']"
3,46:1,1970:1,1997:3.5,1998:3.4833333333333334,"['1999:1', '2007:1', '2014:1']"
3,46:1,1464:1,1997:3.4,1998:3.4833333333333334,"['1999:1', '2009:1']"
4,46:1,1931:1,1997:3.1,1998:3.4833333333333334,"['2000:1', '2014:1', '2020:1']"
4,46:1,1875:1,1997:4.05,1998:3.4833333333333334,['1999:1']
2,46:1,1882:1,1997:2.95,1998:3.4833333333333334,"['1999:1', '2001:1']"
4,46:1,1327:1,1997:4.0,1998:3.4833333333333334,"['1999:1', '2012:1', '2014:1']"
5,46:1,1220:1,1997:4.3,1998:3.4833333333333334,"['2014:1', '2007:1', '2005:1']"
3,46:1,1674:1,1997:3.8,1998:3.4833333333333334,"['1999:1', '2000:1', '2002:1']"
4,46:1,1919:1,1997:3.4,1998:3.4833333333333334,"['1999:1', '2005:1', '2014:1']"
4,46:1,1598:1,1997:3.35,1998:3.4833333333333334,"['1999:1', '2000:1', '2001:1']"
3,46:1,1755:1,1997:3.0,1998:3.4833333333333334,['2014:1']
3,46:1,1822:1,1997:3.5,1998:3.4833333333333334,"['2000:1', '2008:1', '2007:1']"
3,46:1,1586:1,1997:3.4,1998:3.4833333333333334,"['1999:1', '2007:1', '2014:1']"
4,46:1,1719:1,1997:3.95,1998:3.4833333333333334,"['1999:1', '2013:1']"
4,46:1,1927:1,1997:3.65,1998:3.4833333333333334,"['1999:1', '2009:1', '2001:1']"
3,46:1,1499:1,1997:3.4,1998:3.4833333333333334,"['1999:1', '2001:1']"
4,46:1,1679:1,1997:3.65,1998:3.4833333333333334,['1999:1']
3,46:1,1827:1,1997:2.95,1998:3.4833333333333334,['2005:1']
4,46:1,1831:1,1997:3.25,1998:3.4833333333333334,['1999:1']
4,46:1,1552:1,1997:3.35,1998:3.4833333333333334,['2000:1']
4,46:1,1665:1,1997:2.9,1998:3.4833333333333334,"['2002:1', '2005:1', '2014:1']"
4,46:1,1527:1,1997:3.45,1998:3.4833333333333334,['1999:1']
3,46:1,1691:1,1997:2.8,1998:3.4833333333333334,"['2000:1', '2001:1', '2006:1']"
4,46:1,1301:1,1997:4.05,1998:3.4833333333333334,['1999:1']
4,46:1,1300:1,1997:4.05,1998:3.4833333333333334,['1999:1']
4,46:1,1265:1,1997:4.15,1998:3.4833333333333334,['1999:1']
2,46:1,1694:1,1997:2.65,1998:3.4833333333333334,['2014:1']
4,46:1,1626:1,1997:3.45,1998:3.4833333333333334,"['2000:1', '2016:1']"
2,46:1,1956:1,1997:2.65,1998:3.4833333333333334,"['2000:1', '2005:1', '2014:1']"
4,46:1,1070:1,1997:4.05,1998:3.4833333333333334,"['2002:1', '1999:1', '2007:1']"
3,46:1,1520:1,1997:3.85,1998:3.4833333333333334,"['1999:1', '2004:1', '2006:1']"
4,46:1,1895:1,1997:3.1,1998:3.4833333333333334,"['1999:1', '2014:1']"
5,46:1,1312:1,1997:4.15,1998:3.4833333333333334,"['1999:1', '2008:1', '2004:1']"
3,46:1,1757:1,1997:3.2,1998:3.4833333333333334,"['1999:1', '2002:1', '2005:1']"
5,46:1,1320:1,1997:4.15,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
3,46:1,1317:1,1997:4.0,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
5,46:1,1318:1,1997:4.1,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
5,46:1,1314:1,1997:4.15,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
4,46:1,1315:1,1997:4.1,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
5,46:1,1310:1,1997:4.05,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
3,46:1,1979:1,1997:2.85,1998:3.4833333333333334,"['2002:1', '2005:1', '2014:1']"
3,46:1,1231:1,1997:4.0,1998:3.4833333333333334,"['1999:1', '2010:1', '2011:1']"
3,46:1,1480:1,1997:4.15,1998:3.4833333333333334,"['1999:1', '2022:1']"
3,46:1,1322:1,1997:4.05,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
3,46:1,1319:1,1997:4.05,1998:3.4833333333333334,"['2008:1', '2004:1', '2006:1']"
3,46:1,1216:1,1997:4.2,1998:3.4833333333333334,['1999:1']
4,46:1,1695:1,1997:2.85,1998:3.4833333333333334,"['1999:1', '2012:1']"
3,46:1,1805:1,1997:4.1,1998:3.4833333333333334,"['2004:1', '2007:1']"
4,46:1,1188:1,1997:4.15,1998:3.4833333333333334,['1999:1']
3,46:1,1405:1,1997:3.0,1998:3.4833333333333334,['2014:1']
3,46:1,1957:1,1997:3.3,1998:3.4833333333333334,['1999:1']
4,46:1,1202:1,1997:4.25,1998:3.4833333333333334,['1999:1']
2,46:1,1977:1,1997:2.55,1998:3.4833333333333334,[-1]
3,48:1,1558:1,1997:3.95,1998:2.921161825726141,"['1999:1', '2012:1', '2006:1']"
3,48:1,1469:1,1997:3.25,1998:2.921161825726141,"['1999:1', '2004:1', '2012:1']"
3,48:1,1672:1,1997:2.65,1998:2.921161825726141,"['2000:1', '2001:1']"
3,48:1,1580:1,1997:3.8,1998:2.921161825726141,"['1999:1', '2001:1']"
3,48:1,1928:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2000:1', '2012:1']"
2,48:1,1652:1,1997:2.55,1998:2.921161825726141,"['2000:1', '2003:1']"
3,48:1,1638:1,1997:4.1,1998:2.921161825726141,"['2003:1', '2005:1', '2023:1']"
3,48:1,1733:1,1997:2.8,1998:2.921161825726141,['2001:1']
2,48:1,1654:1,1997:2.95,1998:2.921161825726141,"['1999:1', '2003:1', '2002:1']"
3,48:1,1490:1,1997:3.05,1998:2.921161825726141,['2005:1']
3,48:1,1534:1,1997:3.65,1998:2.921161825726141,"['2003:1', '2008:1', '2006:1']"
2,48:1,1734:1,1997:2.6,1998:2.921161825726141,"['1999:1', '2002:1']"
4,48:1,1573:1,1997:4.0,1998:2.921161825726141,"['2003:1', '2002:1']"
2,48:1,1682:1,1997:2.55,1998:2.921161825726141,['2001:1']
3,48:1,1636:1,1997:4.25,1998:2.921161825726141,"['1999:1', '2011:1']"
2,48:1,1578:1,1997:2.8,1998:2.921161825726141,"['2003:1', '2002:1']"
4,48:1,1701:1,1997:4.35,1998:2.921161825726141,"['1999:1', '2009:1', '2003:1']"
2,48:1,1613:1,1997:2.0,1998:2.921161825726141,"['2000:1', '2001:1']"
3,48:1,1785:1,1997:2.8,1998:2.921161825726141,['1999:1']
2,48:1,1532:1,1997:2.5,1998:2.921161825726141,"['1999:1', '2000:1', '2003:1']"
3,48:1,1647:1,1997:3.7,1998:2.921161825726141,"['1999:1', '2005:1', '2023:1']"
3,48:1,1985:1,1997:3.05,1998:2.921161825726141,['2000:1']
3,48:1,1522:1,1997:3.35,1998:2.921161825726141,"['2003:1', '2008:1', '2014:1']"
4,48:1,1899:1,1997:4.25,1998:2.921161825726141,"['1999:1', '2001:1', '2004:1']"
3,48:1,1640:1,1997:3.55,1998:2.921161825726141,"['2005:1', '2006:1']"
3,48:1,1819:1,1997:3.55,1998:2.921161825726141,['2004:1']
3,48:1,1918:1,1997:3.5,1998:2.921161825726141,"['2002:1', '2005:1', '2014:1']"
3,48:1,1542:1,1997:2.75,1998:2.921161825726141,"['2000:1', '2003:1']"
4,48:1,1860:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1525:1,1997:3.9,1998:2.921161825726141,"['1999:1', '2008:1']"
2,48:1,1777:1,1997:2.55,1998:2.921161825726141,"['2000:1', '2003:1']"
3,48:1,1697:1,1997:3.45,1998:2.921161825726141,"['2000:1', '2012:1', '2013:1']"
4,48:1,1616:1,1997:4.15,1998:2.921161825726141,"['1999:1', '2000:1']"
2,48:1,1512:1,1997:2.75,1998:2.921161825726141,"['2003:1', '2010:1', '2008:1']"
3,48:1,1716:1,1997:3.7,1998:2.921161825726141,['2014:1']
3,48:1,1901:1,1997:3.25,1998:2.921161825726141,['2014:1']
3,48:1,1463:1,1997:2.85,1998:2.921161825726141,"['2003:1', '2008:1', '2006:1']"
2,48:1,1589:1,1997:2.65,1998:2.921161825726141,"['2000:1', '2001:1']"
3,48:1,1877:1,1997:2.85,1998:2.921161825726141,"['2000:1', '2001:1', '2012:1']"
3,48:1,1440:1,1997:3.05,1998:2.921161825726141,"['2003:1', '2002:1', '2012:1']"
3,48:1,1735:1,1997:3.7,1998:2.921161825726141,"['1999:1', '2005:1']"
3,48:1,1762:1,1997:3.55,1998:2.921161825726141,"['1999:1', '2002:1', '2007:1']"
3,48:1,1523:1,1997:3.45,1998:2.921161825726141,"['1999:1', '2003:1', '2002:1']"
3,48:1,1545:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2003:1', '2007:1']"
3,48:1,1597:1,1997:3.35,1998:2.921161825726141,"['2012:1', '2006:1']"
3,48:1,1497:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2012:1', '2006:1']"
3,48:1,1565:1,1997:2.95,1998:2.921161825726141,"['2003:1', '2002:1']"
3,48:1,1669:1,1997:3.25,1998:2.921161825726141,"['1999:1', '2008:1', '2005:1']"
3,48:1,1812:1,1997:3.9,1998:2.921161825726141,"['2000:1', '2012:1', '2006:1']"
3,48:1,1790:1,1997:3.8,1998:2.921161825726141,['1999:1']
3,48:1,1664:1,1997:3.65,1998:2.921161825726141,"['2003:1', '2007:1', '2005:1']"
3,48:1,1389:1,1997:3.0,1998:2.921161825726141,"['2003:1', '2006:1']"
3,48:1,1731:1,1997:3.15,1998:2.921161825726141,"['1999:1', '2001:1']"
3,48:1,1713:1,1997:3.35,1998:2.921161825726141,"['1999:1', '2003:1', '2002:1']"
3,48:1,1732:1,1997:3.3,1998:2.921161825726141,"['1999:1', '2001:1', '2012:1']"
3,48:1,1406:1,1997:3.85,1998:2.921161825726141,"['2003:1', '2008:1', '2012:1']"
3,48:1,1566:1,1997:3.8,1998:2.921161825726141,"['2000:1', '2004:1', '2012:1']"
3,48:1,1872:1,1997:3.6,1998:2.921161825726141,"['1999:1', '2015:1']"
3,48:1,1635:1,1997:4.3,1998:2.921161825726141,"['1999:1', '2013:1']"
3,48:1,1756:1,1997:3.75,1998:2.921161825726141,"['2000:1', '2004:1', '2006:1']"
3,48:1,1533:1,1997:3.5,1998:2.921161825726141,"['1999:1', '2006:1', '2023:1']"
3,48:1,1538:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2003:1', '2002:1']"
3,48:1,1902:1,1997:4.05,1998:2.921161825726141,"['1999:1', '2000:1', '2009:1']"
3,48:1,1531:1,1997:3.75,1998:2.921161825726141,"['2000:1', '2004:1']"
2,48:1,1567:1,1997:3.3,1998:2.921161825726141,"['2000:1', '2004:1', '2006:1']"
3,48:1,1510:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2010:1']"
3,48:1,1677:1,1997:3.75,1998:2.921161825726141,"['2004:1', '2012:1', '2006:1']"
3,48:1,1989:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2001:1']"
3,48:1,1478:1,1997:4.4,1998:2.921161825726141,"['1999:1', '2004:1', '2013:1']"
3,48:1,1633:1,1997:3.95,1998:2.921161825726141,"['1999:1', '2007:1', '2015:1']"
3,48:1,1909:1,1997:4.3,1998:2.921161825726141,"['1999:1', '2013:1']"
3,48:1,1896:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2007:1']"
3,48:1,1607:1,1997:3.5,1998:2.921161825726141,"['2003:1', '2005:1']"
3,48:1,1641:1,1997:3.8,1998:2.921161825726141,"['1999:1', '2005:1']"
3,48:1,1858:1,1997:4.35,1998:2.921161825726141,['1999:1']
4,48:1,1620:1,1997:4.2,1998:2.921161825726141,"['1999:1', '2001:1', '2017:1']"
3,48:1,1798:1,1997:4.15,1998:2.921161825726141,"['1999:1', '2009:1', '2023:1']"
4,48:1,1851:1,1997:4.3,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1492:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1782:1,1997:4.35,1998:2.921161825726141,['1999:1']
3,48:1,1842:1,1997:2.75,1998:2.921161825726141,['2005:1']
3,48:1,1763:1,1997:3.75,1998:2.921161825726141,"['2001:1', '2004:1', '2012:1']"
3,48:1,1852:1,1997:4.3,1998:2.921161825726141,"['1999:1', '2009:1', '2010:1']"
3,48:1,1965:1,1997:3.3,1998:2.921161825726141,"['2000:1', '2013:1']"
4,48:1,1575:1,1997:4.3,1998:2.921161825726141,['1999:1']
3,48:1,1972:1,1997:3.55,1998:2.921161825726141,"['2002:1', '2005:1']"
3,48:1,1467:1,1997:3.55,1998:2.921161825726141,"['2000:1', '2004:1', '2006:1']"
3,48:1,1801:1,1997:3.45,1998:2.921161825726141,['1999:1']
3,48:1,1568:1,1997:4.1,1998:2.921161825726141,['1999:1']
3,48:1,1548:1,1997:4.2,1998:2.921161825726141,['2004:1']
3,48:1,1703:1,1997:3.6,1998:2.921161825726141,['1999:1']
3,48:1,1829:1,1997:3.55,1998:2.921161825726141,"['1999:1', '2015:1']"
3,48:1,1653:1,1997:3.65,1998:2.921161825726141,['1999:1']
3,48:1,1978:1,1997:3.3,1998:2.921161825726141,"['1999:1', '2020:1']"
3,48:1,1621:1,1997:3.2,1998:2.921161825726141,"['2000:1', '2005:1']"
3,48:1,1883:1,1997:3.95,1998:2.921161825726141,"['2003:1', '2004:1']"
3,48:1,1778:1,1997:3.95,1998:2.921161825726141,"['1999:1', '2002:1', '2019:1']"
3,48:1,1943:1,1997:3.7,1998:2.921161825726141,['1999:1']
3,48:1,1780:1,1997:3.6,1998:2.921161825726141,"['1999:1', '2003:1', '2002:1']"
3,48:1,1941:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2001:1', '2015:1']"
3,48:1,1854:1,1997:4.2,1998:2.921161825726141,"['1999:1', '2022:1']"
3,48:1,1853:1,1997:3.35,1998:2.921161825726141,['2003:1']
3,48:1,1924:1,1997:4.1,1998:2.921161825726141,"['1999:1', '2009:1']"
2,48:1,1585:1,1997:2.7,1998:2.921161825726141,['2004:1']
3,48:1,1491:1,1997:3.55,1998:2.921161825726141,"['1999:1', '2000:1', '2011:1']"
3,48:1,1473:1,1997:3.75,1998:2.921161825726141,"['1999:1', '2009:1']"
3,48:1,1628:1,1997:4.45,1998:2.921161825726141,"['1999:1', '2013:1']"
3,48:1,1571:1,1997:3.3,1998:2.921161825726141,"['1999:1', '2009:1', '2002:1']"
3,48:1,1839:1,1997:3.9,1998:2.921161825726141,"['1999:1', '2003:1', '2004:1']"
3,48:1,1747:1,1997:4.1,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1897:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1963:1,1997:3.85,1998:2.921161825726141,"['2003:1', '2001:1', '2008:1']"
3,48:1,1501:1,1997:3.6,1998:2.921161825726141,"['2004:1', '2012:1', '2006:1']"
3,48:1,1577:1,1997:3.35,1998:2.921161825726141,"['1999:1', '2003:1', '2007:1']"
2,48:1,1990:1,1997:3.0,1998:2.921161825726141,"['2000:1', '2012:1']"
3,48:1,1795:1,1997:3.9,1998:2.921161825726141,"['2000:1', '2012:1', '2016:1']"
3,48:1,1913:1,1997:3.2,1998:2.921161825726141,"['1999:1', '2014:1']"
3,48:1,1939:1,1997:3.15,1998:2.921161825726141,"['2000:1', '2003:1', '2008:1']"
3,48:1,1696:1,1997:3.3,1998:2.921161825726141,"['2003:1', '2005:1', '2006:1']"
3,48:1,1791:1,1997:4.0,1998:2.921161825726141,"['1999:1', '2000:1', '2006:1']"
3,48:1,1810:1,1997:3.3,1998:2.921161825726141,"['1999:1', '2002:1', '2007:1']"
4,48:1,1584:1,1997:3.9,1998:2.921161825726141,"['1999:1', '2000:1', '2013:1']"
3,48:1,1792:1,1997:3.6,1998:2.921161825726141,"['1999:1', '2000:1', '2004:1']"
3,48:1,1769:1,1997:2.65,1998:2.921161825726141,"['1999:1', '2011:1']"
3,48:1,1644:1,1997:3.8,1998:2.921161825726141,"['1999:1', '2001:1', '2002:1']"
3,48:1,1551:1,1997:3.8,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1511:1,1997:3.7,1998:2.921161825726141,"['2003:1', '2019:1', '2006:1']"
3,48:1,1759:1,1997:3.2,1998:2.921161825726141,"['2000:1', '2001:1']"
3,48:1,1608:1,1997:3.8,1998:2.921161825726141,"['1999:1', '2009:1', '2005:1']"
3,48:1,1729:1,1997:3.95,1998:2.921161825726141,"['1999:1', '2013:1']"
3,48:1,1970:1,1997:3.5,1998:2.921161825726141,"['1999:1', '2007:1', '2014:1']"
4,48:1,1969:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2013:1']"
2,48:1,1794:1,1997:3.2,1998:2.921161825726141,"['1999:1', '2007:1', '2005:1']"
3,48:1,1464:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2009:1']"
3,48:1,1524:1,1997:3.55,1998:2.921161825726141,"['2003:1', '2011:1', '2008:1']"
3,48:1,1856:1,1997:3.6,1998:2.921161825726141,"['1999:1', '2009:1', '2001:1']"
3,48:1,1875:1,1997:4.05,1998:2.921161825726141,['1999:1']
3,48:1,1165:1,1997:4.25,1998:2.921161825726141,['1999:1']
2,48:1,1882:1,1997:2.95,1998:2.921161825726141,"['1999:1', '2001:1']"
3,48:1,1228:1,1997:4.25,1998:2.921161825726141,['1999:1']
3,48:1,1451:1,1997:3.05,1998:2.921161825726141,"['2000:1', '2002:1']"
3,48:1,1674:1,1997:3.8,1998:2.921161825726141,"['1999:1', '2000:1', '2002:1']"
3,48:1,1683:1,1997:3.75,1998:2.921161825726141,"['1999:1', '2018:1']"
3,48:1,1919:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2005:1', '2014:1']"
3,48:1,1817:1,1997:3.75,1998:2.921161825726141,"['1999:1', '2010:1']"
2,48:1,1770:1,1997:2.8,1998:2.921161825726141,"['2005:1', '2014:1']"
3,48:1,1624:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2003:1', '2011:1']"
3,48:1,1987:1,1997:3.4,1998:2.921161825726141,"['2008:1', '2002:1', '2005:1']"
3,48:1,1967:1,1997:4.15,1998:2.921161825726141,['1999:1']
3,48:1,1873:1,1997:3.45,1998:2.921161825726141,['2014:1']
3,48:1,1879:1,1997:3.65,1998:2.921161825726141,"['2002:1', '2005:1']"
3,48:1,1946:1,1997:2.7,1998:2.921161825726141,"['2002:1', '2007:1', '2005:1']"
3,48:1,1598:1,1997:3.35,1998:2.921161825726141,"['1999:1', '2000:1', '2001:1']"
3,48:1,1681:1,1997:3.7,1998:2.921161825726141,['1999:1']
3,48:1,1755:1,1997:3.0,1998:2.921161825726141,['2014:1']
3,48:1,1818:1,1997:3.75,1998:2.921161825726141,"['1999:1', '2001:1', '2012:1']"
3,48:1,1975:1,1997:3.25,1998:2.921161825726141,['2005:1']
3,48:1,1658:1,1997:3.45,1998:2.921161825726141,"['1999:1', '2000:1', '2009:1']"
3,48:1,1650:1,1997:4.05,1998:2.921161825726141,['1999:1']
3,48:1,1773:1,1997:3.3,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1719:1,1997:3.95,1998:2.921161825726141,"['1999:1', '2013:1']"
2,48:1,1968:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2001:1', '2015:1']"
3,48:1,1927:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2009:1', '2001:1']"
3,48:1,1617:1,1997:3.1,1998:2.921161825726141,"['1999:1', '2003:1']"
3,48:1,1629:1,1997:3.25,1998:2.921161825726141,['2005:1']
3,48:1,1741:1,1997:3.85,1998:2.921161825726141,['2000:1']
3,48:1,1832:1,1997:3.7,1998:2.921161825726141,['1999:1']
3,48:1,1742:1,1997:4.15,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1499:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2001:1']"
3,48:1,1679:1,1997:3.65,1998:2.921161825726141,['1999:1']
3,48:1,1728:1,1997:3.55,1998:2.921161825726141,"['2002:1', '2005:1']"
3,48:1,1827:1,1997:2.95,1998:2.921161825726141,['2005:1']
3,48:1,1744:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2015:1']"
2,48:1,1563:1,1997:3.05,1998:2.921161825726141,"['1999:1', '2001:1', '2008:1']"
3,48:1,1892:1,1997:3.1,1998:2.921161825726141,"['1999:1', '2020:1']"
2,48:1,1922:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2012:1']"
3,48:1,1536:1,1997:3.1,1998:2.921161825726141,"['2022:1', '2012:1', '2006:1']"
3,48:1,1721:1,1997:3.4,1998:2.921161825726141,['1999:1']
2,48:1,1581:1,1997:3.2,1998:2.921161825726141,"['1999:1', '2003:1', '2002:1']"
2,48:1,1527:1,1997:3.45,1998:2.921161825726141,['1999:1']
4,48:1,1287:1,1997:4.05,1998:2.921161825726141,"['1999:1', '2001:1']"
3,48:1,1861:1,1997:3.7,1998:2.921161825726141,"['1999:1', '2001:1', '2020:1']"
3,48:1,1772:1,1997:3.25,1998:2.921161825726141,['2000:1']
3,48:1,1835:1,1997:3.55,1998:2.921161825726141,['1999:1']
3,48:1,1520:1,1997:3.85,1998:2.921161825726141,"['1999:1', '2004:1', '2006:1']"
1,48:1,1895:1,1997:3.1,1998:2.921161825726141,"['1999:1', '2014:1']"
3,48:1,1695:1,1997:2.85,1998:2.921161825726141,"['1999:1', '2012:1']"
3,48:1,1707:1,1997:3.6,1998:2.921161825726141,['2000:1']
4,48:1,1824:1,1997:3.2,1998:2.921161825726141,"['1999:1', '2015:1']"
3,48:1,1588:1,1997:3.05,1998:2.921161825726141,"['1999:1', '2000:1', '2003:1']"
3,48:1,1864:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2000:1', '2001:1']"
3,48:1,1583:1,1997:3.2,1998:2.921161825726141,"['1999:1', '2003:1']"
2,48:1,1833:1,1997:3.0,1998:2.921161825726141,"['1999:1', '2002:1', '2005:1']"
3,48:1,1904:1,1997:3.25,1998:2.921161825726141,"['2003:1', '2002:1']"
4,48:1,1448:1,1997:4.1,1998:2.921161825726141,"['1999:1', '2013:1', '2022:1']"
3,48:1,1758:1,1997:3.25,1998:2.921161825726141,"['1999:1', '2003:1', '2005:1']"
3,48:1,1954:1,1997:3.55,1998:2.921161825726141,"['1999:1', '2002:1', '2005:1']"
3,48:1,1153:1,1997:4.05,1998:2.921161825726141,"['2002:1', '1999:1', '2001:1']"
2,48:1,1559:1,1997:2.85,1998:2.921161825726141,"['1999:1', '2010:1', '2006:1']"
2,48:1,1916:1,1997:2.65,1998:2.921161825726141,"['2003:1', '2002:1']"
5,48:1,1345:1,1997:4.3,1998:2.921161825726141,['2000:1']
2,48:1,1736:1,1997:2.9,1998:2.921161825726141,"['2003:1', '2005:1']"
3,48:1,1639:1,1997:3.65,1998:2.921161825726141,"['1999:1', '2009:1']"
3,48:1,1460:1,1997:4.4,1998:2.921161825726141,"['2004:1', '2006:1', '2008:1']"
3,48:1,1944:1,1997:3.9,1998:2.921161825726141,"['1999:1', '2000:1', '2001:1']"
3,48:1,1825:1,1997:3.05,1998:2.921161825726141,['1999:1']
3,48:1,1472:1,1997:4.1,1998:2.921161825726141,['1999:1']
3,48:1,1815:1,1997:3.5,1998:2.921161825726141,['2000:1']
2,48:1,1935:1,1997:2.6,1998:2.921161825726141,"['2000:1', '2004:1']"
3,48:1,1868:1,1997:3.0,1998:2.921161825726141,"['2001:1', '2014:1']"
3,48:1,1816:1,1997:3.55,1998:2.921161825726141,"['1999:1', '2004:1']"
3,48:1,1380:1,1997:4.1,1998:2.921161825726141,"['1999:1', '2001:1']"
2,48:1,1725:1,1997:2.55,1998:2.921161825726141,"['2000:1', '2001:1', '2005:1']"
3,48:1,1403:1,1997:3.4,1998:2.921161825726141,"['1999:1', '2009:1', '2003:1']"
3,48:1,1722:1,1997:3.35,1998:2.921161825726141,['1999:1']
3,48:1,1813:1,1997:3.1,1998:2.921161825726141,"['1999:1', '2010:1', '2012:1']"
3,48:1,1016:1,1997:4.0,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1938:1,1997:3.8,1998:2.921161825726141,"['2008:1', '2004:1', '2006:1']"
3,48:1,1811:1,1997:3.1,1998:2.921161825726141,"['1999:1', '2000:1']"
3,48:1,1850:1,1997:3.0,1998:2.921161825726141,['2000:1']
2,48:1,1950:1,1997:2.9,1998:2.921161825726141,"['2000:1', '2014:1']"
3,48:1,1693:1,1997:3.45,1998:2.921161825726141,['2018:1']
3,48:1,1906:1,1997:3.0,1998:2.921161825726141,['1999:1']
3,48:1,1714:1,1997:2.9,1998:2.921161825726141,['2000:1']
2,48:1,1885:1,1997:2.65,1998:2.921161825726141,"['2003:1', '2002:1']"
3,48:1,1926:1,1997:3.45,1998:2.921161825726141,"['1999:1', '2002:1', '2007:1']"
3,48:1,1823:1,1997:2.5,1998:2.921161825726141,['2001:1']
3,48:1,1708:1,1997:2.85,1998:2.921161825726141,"['2000:1', '2001:1']"
4,48:1,1205:1,1997:4.45,1998:2.921161825726141,"['2003:1', '2004:1', '2006:1']"
2,48:1,1932:1,1997:2.5,1998:2.921161825726141,"['1999:1', '2014:1']"
