,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
0,7.3,44427.0,軍中樂園,2014,钮承泽 Doze Niu,",阮经天 Ching-Tien Juan,万茜 Regina Wan,陈意涵 Ivy Chen,陈建斌 Jianbin Chen",",剧情,历史,爱情",",台湾,中国大陆","6784,台湾","4447,钮承泽","3946,台湾电影","3539,历史","3110,剧情","2923,阮经天","2230,陈意涵",20515070
1,7.5,81238.0,Hotel Transylvania 2,2015,格恩迪·塔塔科夫斯基 Genndy Tartakovsky,",亚当·桑德勒 Adam Sandler,安迪·萨姆伯格 Andy Samberg,赛琳娜·戈麦斯 Selena Gomez,阿什·布林克夫 Asher Blinkoff",",喜剧,动画,奇幻",",美国","13668,动画","8144,美国","7306,喜剧","5876,吸血鬼","5106,温情","4534,奇幻","4315,2015",21327493
2,8.2,150618.0,Ghost,1990,Jerry Zucker,",Patrick Swayze,Demi Moore,Tony Goldwyn,Whoopi Goldberg",",剧情,爱情,奇幻",",美国","33106,爱情","24697,经典","18308,美国","13568,人鬼情未了","8852,美国电影","5515,1990","3964,电影",1293203
3,8.2,102437.0,有话好好说,1997,张艺谋 Yimou Zhang,",姜文 Wen Jiang,李保田 Baotian Li,瞿颖 Ying Qu,刘信义 Xinyi Liu",",剧情,喜剧",",中国大陆","11841,喜剧","3978,黑色幽默","3004,1997","2675,中国大陆","2459,荒诞","2115,剧情","2066,经典",1296436
4,7.5,76096.0,The Machinist,2004,布拉德·安德森 Brad Anderson,",克里斯蒂安·贝尔 Christian Bale,詹妮弗·杰森·李 Jennifer Jason Leigh,埃塔娜·桑切斯-吉永 Aitana Sánchez-Gijón,约翰·沙拉恩 John Sharian",",剧情,悬疑,惊悚",",西班牙,美国","17218,悬疑","11978,心理","8334,惊悚","5414,西班牙","3904,人性","3780,犯罪","3756,剧情",1309160
5,7.5,51507.0,The Town,2010,本·阿弗莱克 Ben Affleck,",本·阿弗莱克 Ben Affleck,丽贝卡·豪尔 Rebecca Hall,乔恩·哈姆 Jon Hamm,杰瑞米·雷纳 Jeremy Renner",",犯罪,剧情,惊悚",",美国","10564,犯罪","7780,美国","6218,BenAffleck","4307,剧情","3482,美国电影","3047,动作","3020,2010",3217165
6,7.2,45426.0,維多利亞壹號,2010,彭浩翔,",何超仪,陈奕迅,周俊伟,曾国祥",",剧情,犯罪,恐怖",",香港","9987,香港","7648,血腥","4805,Cult","4601,暴力","4146,惊悚","2805,人性","2717,恐怖",3642866
7,4.6,105041.0,小时代4：灵魂尽头,2015,郭敬明 Jingming Guo,",杨幂 Mi Yang,郭采洁 Amber Kuo,陈学冬 Cheney Chen,郭碧婷 Bea Hayden Kuo",",喜剧,爱情",",中国大陆","7784,青春","6576,烂片","6099,爱情","5426,撕逼","5261,友情","4781,2015","4188,小说改编",24847343
8,8.5,76729.0,L'extravagant voyage du jeune et prodigieux T.S. Spivet,2013,让-皮埃尔·热内 Jean-Pierre Jeunet,",凯尔·凯特莱特 Kyle Catlett,海伦娜·邦汉·卡特 Helena Bonham Carter,朱迪·戴维斯 Judy Davis,考乐姆·吉斯·雷尼 Callum Keith Rennie",",剧情,家庭,冒险",",法国,澳大利亚,加拿大","12524,法国","8636,成长","8576,冒险","7635,剧情","4434,温情","4322,儿童","4015,家庭",6985803
9,6.1,129278.0,北京爱情故事,2014,陈思成 Sicheng Chen,",梁家辉 Tony Leung Ka Fai,刘嘉玲 Carina Lau,王学兵 Xuebing Wang,余男 Nan Yu",",爱情",",中国大陆","15384,爱情","7957,北京爱情故事","5924,陈思诚","5025,2014","4321,中国电影","4051,中国","3898,大陆",24736566
10,8.9,110509.0,Breaking Bad,2008,亚当·伯恩斯坦 Adam Bernstein,",布莱恩·科兰斯顿 Bryan Cranston,亚伦·保尔 Aaron Paul,安娜·冈 Anna Gunn,迪恩·诺里斯 Dean Norris",",犯罪,剧情",",美国","26615,美剧","15437,犯罪","9265,毒品","7609,美国","5784,黑色幽默","5650,剧情","5251,电视剧",2373195
11,6.8,53610.0,你好，疯子！,2016,饶晓志 Xiaozhi Rao,",万茜 Qian Wan,周一围 Yiwei Zhou,王自健 Zijian Wang,金士杰 King Shih-Chieh",",剧情,喜剧,悬疑",",中国大陆","7244,多重人格","5913,精神分裂","5502,悬疑","5076,心理","3901,话剧改编","3842,中国大陆","3373,人性",26696879
12,7.8,92583.0,Rango,2011,戈尔·维宾斯基 Gore Verbinski,",约翰尼·德普 Johnny Depp,艾拉·菲舍尔 Isla Fisher,阿比盖尔·布蕾斯琳 Abigail Breslin,尼德·巴蒂 Ned Beatty",",喜剧,动作,动画,西部,冒险",",美国","24346,动画","15086,美国","12162,西部","7408,喜剧","5353,冒险","4989,2011","4562,搞笑",2998253
13,7.8,95023.0,Megamind,2010,汤姆·麦格拉思 Tom McGrath,",威尔·法瑞尔 Will Ferrell,乔纳·希尔 Jonah Hill,布拉德·皮特 Brad Pitt,蒂娜·菲 Tina Fey",",喜剧,动作,动画",",美国","20272,动画","13002,梦工厂","11070,美国","8601,喜剧","4289,2010","4033,动画片","3563,美国动画",2303163
14,8.8,177932.0,おまえうまそうだな,2010,藤森雅也 Masaya Fujimori,",山口胜平 Kappei Yamaguchi,爱河里花子 Rikako Aikawa,加藤清史郎 Seishirô Katô,原田知世 Tomoyo Harada",",剧情,动画,儿童",",日本","28305,动画","22007,日本","17413,温情","8708,动漫","6030,2010","3566,感人","3517,亲情",4848115
15,7.7,99012.0,An Education,2009,罗勒·莎菲 Lone Scherfig,",凯瑞·穆里根 Carey Mulligan,彼得·萨斯加德 Peter Sarsgaard,阿尔弗雷德·莫里纳 Alfred Molina,卡拉·西摩 Cara Seymour",",剧情",",美国,英国","19813,英国","18551,成长","12878,青春","8356,女性","6662,爱情","5252,文艺","4331,剧情",3011093
16,8.6,90747.0,What's Eating Gilbert Grape,1993,莱塞·霍尔斯道姆 Lasse Hallström,",约翰尼·德普 Johnny Depp,莱昂纳多·迪卡普里奥 Leonardo DiCaprio,朱丽叶特·刘易斯 Juliette Lewis,玛丽·斯汀伯根 Mary Steenburgen",",剧情,爱情,家庭",",美国","14460,美国","11320,家庭","7566,青春","7401,成长","7211,亲情","6713,剧情","5812,温情",1301617
17,6.4,18274.0,It Follows,2014,大卫·罗伯特·米切尔 David Robert Mitchell,",麦卡·梦露 Maika Monroe,凯尔·吉克瑞斯特 Keir Gilchrist,丹尼尔·祖瓦图 Daniel Zovatto,杰克·威利 Jake Weary",",悬疑,恐怖",",美国","3610,恐怖","2913,美国","2778,惊悚","1661,悬疑","1079,青春","1031,灵异","935,2015",25870483
18,8.6,38135.0,Under sandet,2015,马丁·赞里维特 Martin Zandvliet,",罗兰·默勒 Roland Møller,米克尔·福尔斯加德 Mikkel Følsgaard,路易斯·霍夫曼 Louis Hofmann,乔尔·巴斯曼 Joel Basman",",剧情,历史,战争",",丹麦,德国","9023,战争","6644,人性","5926,丹麦","5862,德国","5200,历史","5019,二战","3591,剧情",26591654
19,8.6,108310.0,Le petit Nicolas,2009,Laurent Tirard,",马克西姆·戈达尔 Maxime Godart,瓦莱丽·勒梅西埃 Valérie Lemercier,凯德·麦拉德 Kad Merad,桑德琳娜·基贝兰 Sandrine Kiberlain",",儿童,喜剧,家庭",",法国,比利时","29314,法国","23948,喜剧","15902,儿童","8800,童年","8643,成长","7953,温情","7023,搞笑",3157605
20,6.7,35639.0,Sin City: A Dame to Kill For,2014,罗伯特·罗德里格兹 Robert Rodriguez,",米基·洛克 Mickey Rourke,杰西卡·阿尔芭 Jessica Alba,乔什·布洛林 Josh Brolin,约瑟夫·高登-莱维特 Joseph Gordon-Levitt",",动作,惊悚,犯罪",",美国","5920,暴力","5429,美国","4811,犯罪","3957,黑色","2933,漫画改编","2820,动作","2129,2014",1428055
21,6.6,82776.0,No Strings Attached,2011,伊万·雷特曼 Ivan Reitman,",娜塔丽·波曼 Natalie Portman,艾什顿·库彻 Ashton Kutcher,奥莉薇·瑟尔比 Olivia Thirlby,格蕾塔·葛韦格 Greta Gerwig",",喜剧,爱情",",美国","19236,爱情","14525,美国","9305,喜剧","4534,2011","4432,轻喜剧","3583,浪漫","1629,搞笑",3652302
22,7.8,62321.0,The Fault in Our Stars,2014,约什·布恩 Josh Boone,",谢琳·伍德蕾 Shailene Woodley,安塞尔·艾尔高特 Ansel Elgort,威廉·达福 Willem Dafoe,纳特·沃尔夫 Nat Wolff",",剧情,爱情",",美国","11980,爱情","8685,美国","7585,青春","4952,温情","4186,感人","4091,文艺","3844,成长",22733673
23,7.1,74187.0,The Island,2005,Michael Bay,",伊万·麦克格雷格 Ewan McGregor,斯嘉丽·约翰逊 Scarlett Johansson,杰曼·翰苏 Djimon Hounsou,肖恩·宾 Sean Bean",",动作,科幻,惊悚,冒险",",美国","16302,科幻","9074,美国","6837,动作","3871,美国电影","3662,克隆","3602,ScarlettJohansson","2776,逃出克隆岛",1395776
24,4.0,81954.0,賭城風雲III,2016,王晶 Jing Wong,",周润发 Yun-Fat Chow,刘德华 Andy Lau,张家辉 Nick Cheung,张学友 Jacky Cheung",",喜剧,动作",",香港,中国大陆","6602,喜剧","6454,香港","4202,2016","3960,贺岁","3795,搞笑","3682,无聊","3597,赌神",26334559
25,4.9,127230.0,有一个地方只有我们知道,2015,徐静蕾 Jinglei Xu,",吴亦凡 Yifan Wu,王丽坤 Likun Wang,徐静蕾 Jinglei Xu,戈登·亚历山大 Gordon Alexander",",爱情",",中国大陆","13394,爱情","11425,吴亦凡","10477,徐静蕾","8919,布拉格","5137,中国电影","3604,电影","3490,2015",25858759
26,5.6,141531.0,101次求婚,2013,陈正道 Leste Chen,",黄渤  Bo Huang,林志玲 Chiling Lin,高以翔 Godfrey Kao,秦海璐 Hailu Qin",",爱情",",中国大陆,台湾,日本","20224,爱情","14561,黄渤","13196,林志玲","9733,喜剧","5515,中国","5316,2013","5140,101次求婚",5319835
27,7.5,85921.0,건축학 개론,2012,李勇周 Yong-Joo Lee,",李济勋 Je-hun Lee,严泰雄 Tae-woong Eom,韩佳人 Ga-in Han,裴秀智 Su-Ji Bae",",爱情",",韩国","19028,韩国","16607,爱情","11413,初恋","7919,青春","6060,文艺","3977,成长","3827,2012",6900092
28,6.8,137421.0,我家有一隻河東獅,2002,马伟豪 Joe Ma,",张柏芝 Cecilia Cheung,古天乐 Louis Koo,范冰冰 Bingbing Fan,黄伟文 Wyman Wong",",喜剧",",中国大陆,香港","19411,喜剧","17924,香港","13922,张柏芝","11034,香港电影","10856,古天乐","10493,爱情","5168,河东狮吼",1305265
29,7.1,116956.0,The Proposal,2009,Anne Fletcher,",Sandra Bullock,Ryan Reynolds,Mary Steenburgen,Craig T. Nelson",",喜剧,剧情,爱情",",美国","23231,爱情","21271,喜剧","17257,美国","8331,轻喜剧","5617,假结婚","4509,浪漫","4492,2009",3011102
30,8.7,91891.0,李献计历险记,2009,李阳 Yang Li,None,",动画,短片",",中国大陆","15143,动画短片","12226,中国","7385,原创","7375,黑色幽默","5419,爱情","4355,青春","3518,独立",4226741
31,8.7,125801.0,The Green Mile,1999,Frank Darabont,",汤姆·汉克斯 Tom Hanks,大卫·摩斯 David Morse,迈克·克拉克·邓肯 Michael Clarke Duncan,邦尼·亨特 Bonnie Hunt",",犯罪,剧情,奇幻,悬疑",",美国","19629,人性","18539,汤姆·汉克斯","14492,美国","11514,监狱","11147,经典","10439,剧情","6718,美国电影",1300374
32,6.0,88276.0,Battle: Los Angeles,2011,乔纳森·理贝斯曼 Jonathan Liebesman,",艾伦·艾克哈特 Aaron Eckhart,米歇尔·罗德里格兹 Michelle Rodriguez,拉蒙·罗德里格兹 Ramon Rodriguez,布丽姬·穆娜 Bridget Moynahan",",动作,科幻",",美国","18942,科幻","14321,美国","12757,战争","7442,灾难","6791,洛杉矶之战","5094,美国电影","4445,2011",3041264
33,8.1,56837.0,Paperman,2012,John Kahrs,None,",喜剧,爱情,动画,短片",",美国","10460,动画短片","9378,短片","8027,动画","7193,美国","7136,爱情","4379,迪士尼","3010,2012",10617158
