,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
10,7.6,198302.0,Spider-Man,2002,山姆·雷米 Sam Raimi,",托比·马奎尔 Tobey Maguire,威廉·达福 Willem Dafoe,克斯汀·邓斯特 Kirsten Dunst,詹姆斯·弗兰科 James Franco",",动作,科幻,冒险",",美国","27575,科幻","22665,美国","19021,蜘蛛侠","16221,动作","12223,漫画改编","9825,美国电影","6303,2002",1306612
11,9.2,339968.0,Gone with the Wind,1939,维克多·弗莱明 Victor Fleming,",费雯·丽 Vivien Leigh,克拉克·盖博 Clark Gable,奥利维娅·德·哈维兰 Olivia de Havilland,托马斯·米切尔 Thomas Mitchell",",剧情,历史,爱情,战争",",美国","68582,经典","62541,爱情","40763,乱世佳人","34007,美国","31625,飘","31217,战争","10253,名著改编",1300267
12,8.7,223905.0,7번방의 선물,2013,李焕庆 Hwan-kyeong Lee,",柳承龙 Seung-yong Ryoo,朴信惠 Shin-hye Park,郑镇荣 Jin-yeong Jeong,金正泰 Jeong-tae Kim",",剧情,喜剧,家庭",",韩国","41360,韩国","31243,温情","27624,亲情","26864,感人","18318,感动","11066,喜剧","9674,催泪",10777687
13,8.7,152489.0,جدایی نادر از سیمین,2011,阿斯哈·法哈蒂  Asghar Farhadi,",佩曼·莫阿迪 Peyman Moadi,蕾拉·哈塔米 Leila Hatami,萨瑞·巴亚特 Sareh Bayat,沙哈布·侯赛尼 Shahab Hosseini",",剧情,家庭",",伊朗,法国","41597,伊朗","24156,宗教","20594,家庭","16626,人性","16512,剧情","7767,文化","7360,中东",5964718
14,8.2,210281.0,Harry Potter and the Goblet of Fire,2005,Mike Newell,",Daniel Radcliffe,Emma Watson,Rupert Grint,Timothy Spall",",奇幻,冒险",",英国,美国","26381,哈利波特","23801,魔幻","12600,英国","11983,HarryPotter","11880,美国","9756,奇幻","6097,2005",1309055
15,6.3,123139.0,The Wolverine,2013,詹姆斯·曼高德 James Mangold,",休·杰克曼 Hugh Jackman,冈本多绪 Tao Okamoto,福岛莉拉 Rila Fukushima,真田广之 Hiroyuki Sanada",",动作,科幻",",美国,英国","15361,科幻","13761,美国","10530,X战警","9500,动作","6103,漫画改编","5682,超级英雄","5623,MARVEL",3718424
16,8.1,170121.0,Le Petit Prince,2015,马克·奥斯本 Mark Osborne,",杰夫·布里吉斯 Jeff Bridges,麦肯吉·弗依 Mackenzie Foy,瑞秋·麦克亚当斯 Rachel McAdams,瑞利·奥斯本 Riley Osborne",",动画,奇幻",",法国","21423,动画","18780,法国","15294,童话","14844,成长","13677,温情","10826,童话改编","10331,经典",20645098
17,8.9,181164.0,Cidade de Deus,2002,Kátia Lund,",Alexandre Rodrigues,Leandro Firmino,菲利佩·哈根森 Phellipe Haagensen,道格拉斯·席尔瓦 Douglas Silva",",犯罪,剧情",",巴西,法国","33811,巴西","32394,暴力","31087,犯罪","23596,黑帮","8114,青春","7089,南美","5983,人性",1292208
18,9.0,186336.0,一一,2000,杨德昌 Edward Yang,",吴念真,李凯莉 Kelly Lee,金燕玲 Elaine Jin,张洋洋 Jonathan Chang",",剧情,爱情,家庭",",台湾,日本","38196,杨德昌","31530,台湾","21706,台湾电影","21652,文艺","16786,生活","15885,一一","8414,人生",1292434
19,8.8,288019.0,もののけ姫,1997,宫崎骏 Hayao Miyazaki,",松田洋治 Yôji Matsuda,石田百合子 Yuriko Ishida,田中裕子 Yûko Tanaka,小林薰 Kaoru Kobayashi",",动画,奇幻,冒险",",日本","68267,宫崎骏","36532,动画","29216,日本","23933,幽灵公主","13981,日本动画","13371,动漫","12107,宮崎駿",1297359
20,8.4,117363.0,Taxi Driver,1976,马丁·斯科塞斯 Martin Scorsese,",罗伯特·德尼罗 Robert De Niro,朱迪·福斯特 Jodie Foster,斯碧尔·谢波德 Cybill Shepherd,艾伯特·布鲁克斯 Albert Brooks",",剧情,犯罪",",美国","17634,美国","11972,经典","9113,暴力","8946,剧情","4704,犯罪","3399,1976","3152,人性",1292222
21,8.5,214847.0,11度青春之《老男孩》,2010,肖央 Yang Xiao,",肖央 Yang Xiao,王太利 Wang Taili,韩秋池 Qiuchi Han,于蓓蓓 Beibei Yu",",剧情,喜剧,短片",",中国大陆","45618,青春","31471,梦想","23743,短片","20684,筷子兄弟","16817,励志","14466,80后","12787,感人",5344178
22,7.1,52982.0,Café Society,2016,伍迪·艾伦 Woody Allen,",杰西·艾森伯格 Jesse Eisenberg,克里斯汀·斯图尔特 Kristen Stewart,史蒂夫·卡瑞尔 Steve Carell,布蕾克·莱弗利 Blake Lively",",剧情,喜剧,爱情",",美国","6111,美国","5446,爱情","5380,woodyallen","4577,文艺","3524,2016","2769,剧情","2629,黑色幽默",26340522
23,8.4,167879.0,The Matrix Reloaded,2003,Andy Wachowski,",Keanu Reeves,Carrie-Anne Moss,Laurence Fishburne,Hugo Weaving",",动作,科幻",",美国,澳大利亚","32814,科幻","18693,美国","16965,动作","13273,黑客帝国","10750,经典","7813,哲学","7171,KeanuReeves",1304141
24,5.6,85697.0,Independence Day: Resurgence,2016,罗兰·艾默里奇 Roland Emmerich,",利亚姆·海姆斯沃斯 Liam Hemsworth,杰夫·高布伦 Jeff Goldblum,比尔·普尔曼 Bill Pullman,麦卡·梦露 Maika Monroe",",动作,科幻,冒险,灾难",",美国","13048,科幻","8995,美国","7452,灾难","6562,外星人","5974,独立日","5327,2016","3729,动作",4811813
25,8.2,201087.0,國產凌凌漆,1994,李力持 Lik-Chi Lee,",周星驰 Stephen Chow,袁咏仪 Anita Yuen,罗家英 Kar-Ying Law,陈宝莲 Pauline Chan",",动作,喜剧",",香港","38448,周星驰","26955,喜剧","17577,香港","11985,香港电影","10833,搞笑","8757,袁咏仪","4652,周星星",1307739
26,8.4,99093.0,황해,2010,罗泓轸 Hong-jin Na,",河正宇 Jung-woo Ha,金允石 Yoon-suk Kim,郑万植 Man-shik Jeong,李哲民  Cheol-min Lee",",剧情,动作,犯罪",",韩国,美国,香港","17837,韩国","16328,犯罪","12889,暴力","11099,河正宇","9959,韩国电影","6441,悬疑","4913,罗宏镇",3743114
27,8.0,37673.0,Hell or High Water,2016,大卫·马肯兹 David Mackenzie,",克里斯·派恩 Chris Pine,本·福斯特 Ben Foster,杰夫·布里吉斯 Jeff Bridges,凯蒂·米克松 Katy Mixon",",剧情,犯罪,西部",",美国","7259,西部","6868,犯罪","6283,美国","3461,剧情","3235,公路","2973,2016","2429,人性",26389148
28,8.1,140435.0,Twelve Monkeys,1995,特瑞·吉列姆 Terry Gilliam,",布鲁斯·威利斯 Bruce Willis,布拉德·皮特 Brad Pitt,大卫·摩斯 David Morse,克里斯托弗·普卢默 Christopher Plummer",",悬疑,科幻,惊悚",",美国","32787,科幻","20280,悬疑","18136,美国","9393,BradPitt","8576,BruceWillis","8444,经典","6569,美国电影",1298744
29,8.1,61924.0,Bridge of Spies,2015,史蒂文·斯皮尔伯格 Steven Spielberg,",汤姆·汉克斯 Tom Hanks,马克·里朗斯 Mark Rylance,斯科特· 谢泼德 Scott Shepherd,艾米·莱安 Amy Ryan",",剧情,传记,历史",",美国,德国,印度","9067,美国","7520,冷战","6823,间谍","6314,历史","6097,传记","6021,剧情","5513,政治",25908051
30,9.1,243133.0,The Godfather: Part Ⅱ,1974,弗朗西斯·福特·科波拉 Francis Ford Coppola,",阿尔·帕西诺 Al Pacino,罗伯特·杜瓦尔 Robert Duvall,黛安·基顿 Diane Keaton,罗伯特·德尼罗 Robert De Niro",",剧情,犯罪",",美国","36267,黑帮","33272,教父","31456,经典","23712,美国","16455,犯罪","12122,剧情","5996,人性",1299131
31,8.6,182277.0,The Boat That Rocked,2009,理查德·柯蒂斯 Richard Curtis,",比尔·奈伊 Bill Nighy,肯尼思·布拉纳 Kenneth Branagh,菲利普·塞默·霍夫曼 Philip Seymour Hoffman,尼克·弗罗斯特 Nick Frost",",剧情,喜剧,音乐",",英国,德国,法国","33356,英国","32131,摇滚","20451,音乐","16149,喜剧","15722,海盗电台","10424,理想","9211,励志",3007773
32,8.8,168954.0,Sherlock,2014,柯尔姆·麦卡锡 Colm McCarthy,",本尼迪克特·康伯巴奇 Benedict Cumberbatch,马丁·弗瑞曼 Martin Freeman,拉珀特·格雷夫斯 Rupert Graves,马克·加蒂斯 Mark Gatiss",",剧情,悬疑,犯罪",",英国","36705,英剧","19449,BBC","18108,福尔摩斯","15694,推理","14145,Sherlock","9642,英国","9409,BenedictCumberbatch",10455629
33,7.6,144159.0,Paddington,2014,保罗·金 Paul King,",本·卫肖 Ben Whishaw,妮可·基德曼 Nicole Kidman,休·博内威利 Hugh Bonneville,莎莉·霍金斯 Sally Hawkins",",喜剧,动画,家庭",",英国,法国","19655,英国","15141,喜剧","14544,动画","13825,温情","10638,家庭","5539,2014","5384,搞笑",2998373
34,7.5,85794.0,Non-Stop,2014,佐米·希尔拉 Jaume Collet-Serra,",利亚姆·尼森 Liam Neeson,朱丽安·摩尔 Julianne Moore,斯科特·麦克纳里 Scoot McNairy,米歇尔·道克瑞 Michelle Dockery",",动作,悬疑,惊悚,灾难",",英国,法国,美国","12005,动作","11646,悬疑","9865,美国","5556,犯罪","4751,2014","4034,剧情","2927,惊悚",10598440
35,7.9,131574.0,Phone Booth,2002,乔·舒马赫 Joel Schumacher,",柯林·法瑞尔 Colin Farrell,基弗·萨瑟兰 Kiefer Sutherland,福里斯特·惠特克 Forest Whitaker,拉妲·米契尔 Radha Mitchell",",悬疑,惊悚",",美国","23353,悬疑","15129,美国","11678,犯罪","10973,惊悚","10420,人性","7072,剧情","6214,科林·法瑞尔",1303246
36,8.6,222117.0,英雄本色,1986,吴宇森 John Woo,",周润发 Yun-Fat Chow,狄龙 Lung Ti,张国荣 Leslie Cheung,朱宝意 Emily Chu",",动作,犯罪",",香港","32167,香港","24748,经典","20939,动作","18435,黑帮","11378,犯罪","9916,警匪","7187,1986",1297574
37,6.5,249200.0,非诚勿扰2,2010,冯小刚 Xiaogang Feng,",葛优 You Ge,舒淇 Qi Shu,孙红雷 Honglei Sun,姚晨 Chen Yao",",喜剧,爱情",",中国大陆","37336,冯小刚","29814,葛优","27461,爱情","22596,舒淇","17406,喜剧","13079,中国电影","10312,中国",4271894
38,8.3,86915.0,百円の恋,2014,武正晴 Masaharu Take,",安藤樱 Sakura Andô,新井浩文 Hirofumi Arai,稻川实代子 Miyoko Inagawa,小出早织 Saori Koide",",剧情,运动",",日本","13360,日本","9384,励志","7967,日本电影","5914,安藤樱","5900,剧情","4061,2014","3603,成长",25761178
39,8.6,110269.0,신세계,2013,朴勋政 Hoon-jung Park,",李政宰 Jung-Jae Lee,崔岷植 Min-sik Choi,黄政民 Jeong-min Hwang,宋智孝 Ji-hyo Song",",剧情,犯罪",",韩国","19877,韩国","17414,黑帮","15191,犯罪","6858,剧情","5180,人性","4381,2013","4263,暴力",10437779
