,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
10,7.8,32419.0,アウトレイジ,2010,北野武 Takeshi Kitano,",北野武 Takeshi Kitano,椎名桔平 Kippei Shiina,加濑亮 Ryo Kase,三浦友和 Tomokazu Miura",",动作,犯罪",",日本","9405,北野武","6224,日本","5901,黑帮","3219,日本电影","2980,犯罪","1788,2010","1505,三浦友和",3819939
11,7.5,98201.0,一个陌生女人的来信,2004,徐静蕾 Jinglei Xu,",徐静蕾 Jinglei Xu,姜文 Wen Jiang,黄觉 Jue Huang,焦晃 Huang Jiao",",剧情,爱情",",中国大陆","13005,爱情","3245,文艺","1837,女性","1387,暗恋","1309,剧情","1298,名著改编","1190,中国大陆",1308799
12,6.6,14446.0,Love,2015,加斯帕·诺 Gaspar Noé,",卡尔·格洛斯曼 Karl Glusman,黛博拉·海薇 Déborah Révy,Aomi Muyock,Klara Kristin",",剧情,爱情,情色",",法国,比利时","5656,情色","4036,法国","3087,爱情","2132,爱恋","1937,2015","1835,文艺","1593,剧情",25933898
13,8.6,41171.0,Dog Day Afternoon,1975,西德尼·吕美特 Sidney Lumet,",阿尔·帕西诺 Al Pacino,约翰·凯泽尔 John Cazale,查尔斯·德恩 Charles Durning,克里斯·萨兰登 Chris Sarandon",",剧情,喜剧,犯罪",",美国","7751,阿尔·帕西诺","6739,犯罪","6603,美国","3473,AlPacino","3222,经典","3134,剧情","2772,美国电影",1293374
14,8.2,15848.0,"I, Daniel Blake",2016,肯·洛奇 Ken Loach,",戴夫·琼斯 Dave Johns,海莉·斯奎尔斯 Hayley Squires,莎伦·佩尔西 Sharon Percy,布莱恩娜·尚恩 Briana Shann",",剧情",",英国,法国,比利时","3383,英国","2344,社会","1817,剧情","1653,2016","1555,人性","1292,戛纳","1224,温情",26653676
15,7.6,40526.0,The Exorcist,1973,William Friedkin,",Ellen Burstyn,Max von Sydow,Lee J. Cobb,Linda Blair",",恐怖",",美国","9041,恐怖","6035,美国","5631,宗教","5549,惊悚","3304,经典","2622,驱魔人","2381,1973",1293755
16,6.1,32175.0,Jack the Giant Slayer,2013,布莱恩·辛格 Bryan Singer,",尼古拉斯·霍尔特 Nicholas Hoult,艾莉诺·汤姆林森 Eleanor Tomlinson,伊万·麦克格雷格 Ewan McGregor,史坦利·图齐 Stanley Tucci",",剧情,奇幻,冒险",",美国","4822,美国","4744,魔幻","4476,奇幻","3242,冒险","2901,童话","2031,2013","1113,电影",3415993
17,7.6,52398.0,Alien: Resurrection,1997,让-皮埃尔·热内 Jean-Pierre Jeunet,",西格妮·韦弗 Sigourney Weaver,薇诺娜·瑞德 Winona Ryder,多米尼克·皮诺 Dominique Pinon,朗·普尔曼 Ron Perlman",",动作,科幻,恐怖",",美国","10691,科幻","6424,美国","4952,惊悚","4766,恐怖","2464,1997","1862,动作","1415,经典",1299153
18,5.9,46818.0,七剑,2005,徐克 Hark Tsui,",甄子丹 Donnie Yen,黎明 Leon Lai,杨采妮 Charlie Yeung,张静初 Jingchu Zhang",",剧情,动作,武侠,古装",",中国大陆,香港,韩国","7868,徐克","6546,武侠","5310,香港","4136,动作","3295,香港电影","2737,甄子丹","1965,七剑",1401205
19,7.2,82475.0,太子妃升职记,2015,侣皓吉吉  Lü Haojiji,",张天爱 Crystal,盛一伦 Sheng Yilun,于朦胧 Alan Yu,江奇霖 A Joe",",喜剧,爱情,古装",",中国大陆","9810,穿越","9252,网络剧","8635,搞笑","8267,笑抽了，俊男美女好看，推荐！！！","7870,古装","7573,喜剧","6397,电视剧",26657015
20,7.9,61056.0,黃飛鴻之二男兒當自強,1992,徐克,",李连杰,关之琳,甄子丹,莫少聪",",动作,爱情,武侠,古装",",香港","10002,李连杰","7790,徐克","7511,动作","7166,香港","4933,武侠","4915,香港电影","2971,甄子丹",1293475
21,6.6,38873.0,Iron Sky,2012,季莫·沃伦索拉 Timo Vuorensola,",戈兹·奥托 Götz Otto,茱莉亚·迭泽 Julia Dietze,克里斯托弗·卡比 Christopher Kirby,斯黛芬妮·保罗 Stephanie Paul",",动作,喜剧,科幻",",芬兰,德国,澳大利亚","9909,科幻","6467,黑色幽默","5764,德国","4575,纳粹","3639,喜剧","2315,2012","2035,芬兰",3103186
22,7.8,76534.0,You've Got Mail,1998,诺拉·艾芙隆 Nora Ephron,",汤姆·汉克斯 Tom Hanks,梅格·瑞恩 Meg Ryan,Katie Sagona,格雷戈·金尼尔 Greg Kinnear",",喜剧,爱情",",美国","16506,爱情","10430,美国","9024,汤姆·汉克斯","6222,Meg-Ryan","5414,喜剧","5336,美国电影","3620,Megryan",1293555
23,6.8,52701.0,9 Songs,2004,迈克尔·温特伯顿 Michael Winterbottom,None,",剧情,爱情,情色,音乐",",英国","14770,情色","8463,英国","5052,情欲九歌","4726,爱情","3887,音乐","3643,英国电影","2234,九歌",1316505
24,5.5,18385.0,Pride and Prejudice and Zombies,2016,布尔·斯蒂尔斯 Burr Steers,",莉莉·詹姆斯 Lily James,萨姆·赖利 Sam Riley,杰克·休斯顿 Jack Huston,贝拉·希思科特 Bella Heathcote",",动作,爱情,恐怖",",美国,英国","2065,僵尸","1987,美国","1580,爱情","1187,喜剧","1175,2016","1018,恶搞","934,惊悚",3543318
25,8.9,58810.0,Dances with Wolves,1990,Kevin Costner,None,",冒险,剧情,西部",",美国","10991,美国","10534,西部片","8023,经典","6473,史诗","5822,与狼共舞","5393,西部","4200,美国电影",1293764
26,7.4,54365.0,Public Enemies,2009,Michael Mann,",约翰尼·德普 Johnny Depp,克里斯蒂安·贝尔 Christian Bale,玛丽昂·歌迪亚 Marion Cotillard,比利·克鲁德普 Billy Crudup",",剧情,传记,历史,犯罪",",美国","9337,犯罪","9333,美国","5784,黑帮","4923,传记","3341,Depp","2704,2009","2504,剧情",2369549
27,5.5,47854.0,Silent Hill: Revelation 3D,2012,迈克尔·巴塞特 Michael J. Bassett,",肖恩·宾 Sean Bean,凯瑞-安·莫斯 Carrie-Anne Moss,马尔科姆·麦克道威尔 Malcolm McDowell,阿德莱德·克莱蒙丝  Adelaide Clemens",",悬疑,惊悚,恐怖",",法国,美国,加拿大","9810,恐怖","8535,惊悚","5909,美国","4265,游戏改编","2696,宗教","2599,悬疑","2248,血腥",2117898
28,5.8,65861.0,千机变,2003,林超贤,",钟欣桐,蔡卓妍,郑伊健,何超仪",",动作,冒险,喜剧,恐怖",",香港","7760,香港","7059,香港电影","5706,动作","3820,陈冠希","3742,魔幻","2662,千机变","2314,twins",1307740
29,6.9,92077.0,云水谣,2006,尹力 Li Yin,",陈坤 Kun Chen,徐若瑄 Vivian Hsu,李冰冰 Bingbing Li,归亚蕾 Ya-lei Kuei",",剧情,爱情,战争",",中国大陆,台湾","17852,爱情","9454,云水谣","8724,陈坤","6973,中国电影","6466,徐若瑄","5356,李冰冰","4773,大陆",1949811
30,6.1,29135.0,300: Rise of an Empire,2014,诺姆·穆罗 Noam Murro,",苏利文·斯坦普莱顿 Sullivan Stapleton,罗德里格·桑托罗 Rodrigo Santoro,伊娃·格林 Eva Green,琳娜·海蒂 Lena Headey",",剧情,动作,历史,战争",",美国","4723,战争","3938,动作","3448,美国","2504,历史","2171,暴力","1795,2014","1280,美国电影",3148089
31,8.5,38281.0,Todo sobre mi madre,1999,佩德罗·阿莫多瓦 Pedro Almodóvar,",丝莉亚·洛芙 Cecilia Roth,玛丽莎·佩雷德斯 Marisa Paredes,坎德拉·佩娜 Candela Peña,安东尼亚·圣·璜 Antonia San Juan",",剧情",",西班牙,法国","10323,西班牙","6104,女性","1972,剧情","993,1999","643,法国","625,文艺","576,人性",1291937
32,8.3,34500.0,一個字頭的誕生,1997,韦家辉 Ka-Fai Wai,",刘青云 Sean Lau,吴镇宇 Francis Ng,李若彤 Carman Lee,徐锦江 Elvis Tsui",",动作,喜剧,犯罪",",香港","6769,香港","5430,刘青云","4967,银河映像","4344,黑色幽默","4148,杜琪峰","3940,韦家辉","3674,香港电影",1307372
33,4.3,27161.0,Fantastic Four,2015,乔什·特兰克 Josh Trank,",迈尔斯·特勒 Miles Teller,凯特·玛拉 Kate Mara,迈克尔·B·乔丹 Michael B. Jordan,杰米·贝尔 Jamie Bell",",动作,科幻,冒险",",美国,英国,德国","3329,科幻","2571,美国","1787,漫威","1725,神奇四侠","1712,2015","1707,动作","1691,漫画改编",4014396
34,6.7,55848.0,Charlie's Angels,2000,McG,",Cameron Diaz,Drew Barrymore,刘玉玲,Bill Murray",",动作,冒险,喜剧,犯罪,惊悚",",美国,德国","9626,动作","7488,美国","4021,美国电影","3866,喜剧","3445,霹雳娇娃","1941,2000","1549,电影",1293258
35,8.9,102219.0,Taare Zameen Par,2007,阿米尔·汗 Aamir Khan,",达席尔·萨法瑞 Darsheel Safary,阿米尔·汗 Aamir Khan,塔奈·切赫达 Tanay Chheda,萨谢·英吉尼尔 Sachet Engineer",",剧情,儿童,家庭",",印度","20731,印度","16812,成长","14659,儿童","13388,励志","12978,印度电影","7524,地球上的星星","6640,童年",2363506
36,7.0,20208.0,悪の教典,2012,三池崇史 Takashi Miike,",伊藤英明 Hideaki Ito,二阶堂富美 Fumi Nikaidô,染谷将太 Shôta Sometani,林遣都 Kento Hayashi",",惊悚",",日本","3842,日本","3693,三池崇史","2303,日本电影","1590,惊悚","1461,伊藤英明","1414,2012","982,山田孝之",10537949
37,7.4,90163.0,天使の恋,2009,寒竹百合 Yuri Kanchiku,",佐佐木希 Nozomi Sasaki,谷原章介 Shôsuke Tanihara,山本光 Hikaru Yamamoto,大石参月 Mitsuki Ôishi",",剧情,爱情",",日本","17341,爱情","14417,日本电影","12511,日本","8027,佐々木希","5938,佐佐木希","5328,谷原章介","4739,青春",4196129
38,7.1,64346.0,濟公,1993,杜琪峰 Johnnie To,",周星驰 Stephen Chow,张曼玉 Maggie Cheung,吴孟达 Man Tat Ng,黄秋生 Anthony Wong Chau-Sang",",喜剧",",香港","12975,周星驰","8203,喜剧","6088,香港","4230,香港电影","3474,杜琪峰","3473,张曼玉","2329,搞笑",1400665
39,7.1,75734.0,Next,2007,李·塔玛霍瑞 Lee Tamahori,",尼古拉斯·凯奇 Nicolas Cage,朱丽安·摩尔 Julianne Moore,杰西卡·贝尔 Jessica Biel,托马斯·克莱舒曼 Thomas Kretschmann",",动作,科幻,惊悚",",美国","13085,科幻","12767,尼古拉斯·凯奇","8548,美国","5019,动作","4069,NicolasCage","3729,美国电影","2426,2007",1793909
40,7.4,88155.0,逃學威龍2,1992,陈嘉上,",周星驰,张敏,吴孟达,朱茵",",喜剧",",香港","16361,周星驰","11557,喜剧","8445,香港","5632,香港电影","3860,搞笑","2892,1992","2072,电影",1296201
41,8.1,25767.0,La Vénus à la fourrure,2013,罗曼·波兰斯基 Roman Polanski,None,",剧情",",法国,波兰","5521,法国","2955,情色","2114,剧情","1936,2013","1932,文艺","1457,波兰","1277,女性",19955828
42,9.0,92138.0,The Big Bang Theory ,2011,Mark Cendrowski,",约翰尼·盖尔克奇 Johnny Galecki,吉姆·帕森斯 Jim Parsons,卡蕾·措科 Kaley Cuoco,西蒙·赫尔伯格 Simon Helberg",",喜剧",",美国","22041,美剧","10451,生活大爆炸","10345,喜剧","6852,谢耳朵","5519,美国","3879,TBBT","3452,搞笑",6557005
43,7.5,97357.0,อยากรัก ก็รักเลย,2010,萨拉萨瓦蒂·翁索姆佩奇 Sarasawadee Wongsompetch,",奥密兹·苏查拉特 Aomiz Suchar,蒂娜·吉塔勒拉 Tina Jittaleela,Arisara Wongchalee,索兰娜特·尤潘农 Soranut Yupanun",",喜剧,爱情,同性",",泰国","21015,泰国","16556,les","15115,爱情","10189,青春","7825,同性","6845,同志","4805,文艺",5360033
44,7.6,20108.0,Beasts of the Southern Wild,2012,贝赫·泽特林 Benh Zeitlin,",奎文赞妮·瓦利斯 Quvenzhané Wallis,德怀特·亨利 Dwight Henry,乔什尔·亚历山大 Jonshel Alexander,利维·伊斯特利 Levy Easterly",",剧情",",美国","5047,美国","2957,剧情","2774,成长","1992,2012","1752,文艺","1643,人性","1296,温情",7015714
45,7.9,21753.0,What We Do in the Shadows,2014,杰梅奈·克莱门特 Jemaine Clement,",杰梅奈·克莱门特 Jemaine Clement,塔伊加·维迪提 Taika Waititi,乔尼·布鲁 Jonny Brugh,柯里·冈萨雷斯·马乔尔 Cori Gonzalez-Macuer",",喜剧,奇幻,恐怖",",新西兰,美国","4196,喜剧","3603,吸血鬼","2760,新西兰","2751,黑色幽默","1494,搞笑","1417,2014","985,恐怖",25794230
46,8.4,25456.0,Frances Ha,2012,诺亚·鲍姆巴赫 Noah Baumbach,",格蕾塔·葛韦格 Greta Gerwig,米奇·萨姆纳 Mickey Sumner,Michael Esper,亚当·德利弗 Adam Driver",",剧情,喜剧",",美国","5253,美国","3146,黑白","3038,文艺","2500,青春","2280,喜剧","2176,独立","1880,2012",11527487
47,8.3,55669.0,La Môme,2007,奥利维埃·达昂 Olivier Dahan,",玛丽昂·歌迪亚 Marion Cotillard,西尔薇·泰斯图德 Sylvie Testud,帕斯卡·格里高利 Pascal Greggory,艾玛纽尔·塞尼耶 Emmanuelle Seigner",",剧情,传记,爱情,音乐",",法国,英国,捷克","14104,法国","13430,传记","8119,法国电影","7647,音乐","6718,玫瑰人生","4959,文艺","3111,MarionCotillard",1898223
48,8.8,43314.0,悲情城市,1989,侯孝贤 Hsiao-hsien Hou,",陈松勇 Sung Young Chen,李天禄 Tianlu Li,高捷 Jack Kao,辛树芬 Shufang Chen",",剧情",",台湾,香港","16575,侯孝贤","11266,台湾","6996,台湾电影","6255,梁朝伟","4548,文艺","3686,悲情城市","3020,侯孝賢",1294194
49,7.9,20007.0,End of Watch,2012,大卫·艾亚 David Ayer,",杰克·吉伦哈尔 Jake Gyllenhaal,迈克尔·佩纳 Michael Peña,安娜·肯德里克 Anna Kendrick,亚美莉卡·费雷拉 America Ferrera",",剧情,动作,犯罪",",美国","4042,美国","3921,犯罪","3162,警匪","1719,动作","1575,2012","1442,剧情","1101,暴力",6128922
50,8.1,95729.0,Seven Pounds,2008,Gabriele Muccino,",Will Smith,Rosario Dawson,Woody Harrelson,Barry Pepper",",剧情",",美国","11783,WillSmith","11073,美国","10251,人性","10226,威尔·史密斯","8700,剧情","4947,美国电影","4364,七磅",2969282
51,7.5,58847.0,没完没了,1999,冯小刚 Xiaogang Feng,",葛优 You Ge,吴倩莲 Chien-lien Wu,傅彪 Biao Fu,徐帆 Fan Xu",",剧情,喜剧",",中国大陆","11811,冯小刚","9280,喜剧","7450,葛优","3577,中国电影","3250,中国","3211,大陆","3103,傅彪",1296253
52,7.2,66638.0,翻滾吧！阿信,2011,林育贤 Yu-Hsien Lin,",彭于晏 Eddie Peng,林辰唏 Chen-Xi Lin,陈汉典 Han Dian Chen,柯宇纶 Yue-Lin Ko",",剧情,喜剧,运动",",台湾","11296,台湾","10721,励志","8265,青春","3108,成长","2944,2011","2837,梦想","2265,体育",5244092
53,7.5,23085.0,판도라,2016,朴正祐 Jeong-woo Park,",金南佶 Nam-gil Kim,金珠贤 Joo-Hyun Kim,郑镇荣 Jin-yeong Jeong,金英爱 Yeong-ae Kim",",动作,惊悚,灾难",",韩国","7128,灾难","5870,韩国","3426,人性","2865,核电站","2116,感动","1861,剧情","1691,政治",26169607
54,6.5,28522.0,雛妓,2014,邱礼涛 Herman Yau,",任达华 Simon Yam,蔡卓妍 Charlene Choi,孙佳君 Paulyn Sun,柳俊江 Ryan Lau",",剧情",",香港","3868,香港","3415,蔡卓妍","2748,香港电影","2251,剧情","1918,人性","1914,任达华","1467,2015",25834945
55,5.3,65479.0,千机变Ⅱ花都大战,2004,元奎 Corey Yuen,",钟欣桐 Gillian Chung,蔡卓妍 Charlene Choi,房祖名 Jaycee Chan,陈柏霖 Bo-lin Chen",",动作,冒险,喜剧,奇幻",",中国大陆,香港","7802,香港","6774,香港电影","5257,动作","4646,魔幻","2921,twins","2719,喜剧","2351,千机变",1308811
56,6.1,62127.0,陪安东尼度过漫长岁月,2015,秦小珍  Janet Chun,",刘畅 Chang Liu,白百何 Baihe Bai,唐艺昕 Yixin Tang,白举纲 Congo Pax",",剧情,爱情",",中国大陆","6084,文艺","5585,青春","4979,治愈系","4529,安东尼","3884,爱情","2760,小说改编","2568,2015",26269510
57,6.0,30442.0,坏蛋必须死,2015,孙皓 Hao Sun,",陈柏霖 Bo-lin Chen,孙艺珍 Ye-jin Son,乔振宇 Zhenyu Qiao,申贤俊 Hyeon-jun Shin",",喜剧,动作,犯罪,悬疑",",中国大陆,香港,韩国","2818,喜剧","1996,中韩","1920,犯罪","1514,悬疑","1480,2015","1376,黑色幽默","1359,搞笑",26289126
58,7.1,30032.0,Scott Pilgrim vs. the World,2010,Edgar Wright,",Michael Cera,Mary Elizabeth Winstead,Kieran Culkin,Chris Evans",",喜剧,动作,爱情,奇幻",",美国,英国,加拿大","5040,美国","4627,喜剧","4464,青春","2010,2010","1084,奇幻","963,爱情","945,动作",2158222
59,9.1,39360.0,Searching for Sugar Man,2012,Malik Bendjelloul,",Steve Segerman,Dennis Coffey,Mike Theodore,Dan Dimaggio",",纪录片,音乐,传记",",英国,瑞典,芬兰","13948,纪录片","8350,音乐","5538,传记","3471,英国","3082,摇滚","2166,2012","1691,文艺",7015798
60,9.0,57407.0,BURN-E,2008,安格斯·麦克莱恩 Angus MacLane,",安格斯·麦克莱恩 Angus MacLane,泰莎·斯威格特 Tessa Swigart,本·贝尔特 Ben Burtt,艾丽莎·奈特 Elissa Knight",",喜剧,科幻,动画,短片",",美国","10059,Pixar","9855,动画","7982,短片","6127,美国","5825,动画短片","2792,BURN-E","2331,科幻",3338821
61,8.7,46058.0,Fleabag,2016,哈利·布拉德比尔 Harry Bradbeer,",菲比·沃勒-布里奇 Phoebe Waller-Bridge,比尔·帕特森 Bill Paterson,茜安·克利福德 Sian Clifford,本·奥德里基 Ben Aldridge",",剧情,喜剧",",英国","10082,英剧","5897,黑色幽默","5458,英国","3563,BBC","3024,生活","2848,喜剧","2845,人性",26838164
62,7.3,84150.0,Bolt,2008,拜伦·霍华德 Byron Howard,",约翰·特拉沃尔塔 John Travolta,麦莉·赛勒斯 Miley Cyrus,Susie Essman,马克·沃尔顿 Mark Walton",",动画,冒险,喜剧,家庭",",美国","15712,动画","8796,美国","7465,Disney","5323,迪斯尼","3206,动画片","2963,闪电狗","2915,2008",1793912
63,7.2,69818.0,Bridget Jones: The Edge of Reason,2004,比班·基德龙 Beeban Kidron,",Renée Zellweger,Colin Firth,Hugh Grant,Jim Broadbent",",喜剧,爱情",",英国,法国,德国,爱尔兰,美国","12057,爱情","10484,喜剧","9629,英国","6267,ColinFirth","5489,HughGrant","3908,英国电影","3526,RenéeZellweger",1308819
64,8.4,47175.0,Velvet Goldmine,1998,Todd Haynes,",伊万·麦克格雷格 Ewan McGregor,乔纳森·莱斯·梅耶斯 Jonathan Rhys Meyers,克里斯蒂安·贝尔 Christian Bale,托妮·克莱特 Toni Collette",",剧情,同性,音乐",",英国,美国","10238,英国","7224,华丽摇滚","6522,摇滚","5369,同志","5180,EwanMcGregor","5175,音乐","5053,传记",1294136
65,8.4,58691.0,Trois couleurs: Blanc,1994,克日什托夫·基耶斯洛夫斯基 Krzysztof Kieslowski,",泽比纽·扎马洲斯基 Zbigniew Zamachowski,朱莉·德尔佩 Julie Delpy,扬努斯·加约斯 Janusz Gajos,杰基·斯图尔 Jerzy Stuhr",",喜剧,剧情,悬疑,爱情",",法国,波兰,瑞士","10811,法国","7412,文艺","5384,爱情","5359,波兰","1980,1994","1353,剧情","1129,经典",1292049
66,7.6,30633.0,Death Proof,2007,昆汀·塔伦蒂诺 Quentin Tarantino,",库尔特·拉塞尔 Kurt Russell,佐伊·贝尔 Zoe Bell,罗莎里奥·道森 Rosario Dawson,范妮莎·费丽托 Vanessa Ferlito",",动作,犯罪,惊悚",",美国","5903,昆汀·塔伦蒂诺","4082,暴力","3712,美国","2861,QuentinTarantino","2757,Cult","1609,2007","1580,惊悚",2080007
67,7.4,40573.0,Gangs of New York,2002,Martin Scorsese,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,丹尼尔·戴-刘易斯 Daniel Day-Lewis,卡梅隆·迪亚茨 Cameron Diaz,吉姆·布劳德本特 Jim Broadbent",",犯罪,剧情,历史",",美国,意大利","7127,黑帮","6495,美国","3223,暴力","2400,犯罪","2400,剧情","1993,历史","1630,动作",1301061
68,6.2,18550.0,Central Intelligence,2016,罗森·马歇尔·瑟伯 Rawson Marshall Thurber,",道恩·强森 Dwayne Johnson,凯文·哈特 Kevin Hart,艾米·莱安 Amy Ryan,丹尼尔·尼科莱特 Danielle Nicolet",",喜剧,动作,犯罪",",美国","2889,喜剧","2174,美国","1825,搞笑","1707,动作","1588,特工","1181,2016","982,犯罪",3927749
69,8.4,27869.0,Дурак,2014,尤里·贝科夫 Yuri Bykov,",阿尔焦姆·贝斯特罗夫 Artyom Bystrov,娜塔莉亚·苏尔科娃 Natalya Surkova,尤里·楚里洛 Yuriy Tsurilo,鲍里斯·涅夫佐罗夫 Boris Nevzorov",",剧情",",俄罗斯","5685,俄罗斯","4684,人性","3690,社会","3420,政治","3226,剧情","2997,俄罗斯电影","2509,荒诞",25882861
70,8.1,41502.0,The Horribly Slow Murderer with the Extremely Inefficient Weapon,2008,理查德·盖尔 Richard Gale,",Paul Clemens,Richard Gale,Michael James Kacey,Fay Kato",",短片,喜剧,恐怖",",美国","9632,短片","6049,美国","4562,恶搞","4287,荒诞","3866,cult","3716,恐怖","2915,喜剧",3872249
71,6.5,29989.0,Machete,2010,Ethan Maniquis,",丹尼·特乔 Danny Trejo,米歇尔·罗德里格兹 Michelle Rodriguez,杰西卡·阿尔芭 Jessica Alba,罗伯特·德尼罗 Robert De Niro",",动作,犯罪,惊悚",",美国","5235,暴力","3744,cult","3732,美国","3252,动作","2174,RobertRodriguez","1512,昆汀·塔伦蒂诺","1505,2010",2081493
72,6.7,77407.0,月滿軒尼詩,2010,岸西 Ivy Ho,",张学友 Jacky Cheung,汤唯 Wei Tang,鲍起静  Hee Ching Paw,李修贤 Danny Lee",",喜剧,爱情",",香港","15585,汤唯","10861,张学友","10083,香港电影","9496,香港","9107,爱情","5439,月满轩尼诗","3862,岸西",3777800
73,3.6,108283.0,何以笙箫默,2015,杨文军  Wenjun Yang,",黄晓明 Xiaoming Huang,杨幂 Mi Yang,佟大为 Dawei Tong,杨颖 Angelababy",",爱情",",中国大陆","7330,爱情","4949,杨幂","4270,黄晓明","3442,国产电影","3416,青春","3391,2015","3030,烂片",26259634
74,5.7,52840.0,龙虎门,2006,叶伟信 Wilson Yip,",甄子丹 Donnie Yen,谢霆锋 Nicholas Tse,余文乐 Shawn Yue,董洁 Jie Dong",",动作,剧情",",中国大陆,香港","8562,动作","6901,香港","2493,功夫","1961,2006","1572,漫画改编","1040,中国","986,武侠",1478926
75,7.4,89700.0,5→9 ～私に恋したお坊さん～,2015,平野真 Shin Hirano,",石原里美 Satomi Ishihara,山下智久 Tomohisa Yamashita,田中圭 Kei Tanaka,高梨临 Rin Takanashi",",喜剧,爱情",",日本","17398,日剧","12106,山下智久","9855,石原里美","8427,爱情","6949,日本","4406,2015","4133,石原さとみ",26588970
76,5.6,90094.0,全球热恋,2011,陈国辉 Tony Chan,",刘若英 René Liu,郭富城 Aaron Kwok,陈奕迅 Eason Chan,桂纶镁 Lunmei Kwai",",喜剧,爱情",",中国大陆,香港","15041,爱情","6877,陈奕迅","5891,桂纶镁","5031,香港","4842,香港电影","4418,刘若英","3699,2011",5290729
77,6.7,22745.0,Focus,2015,格伦·费卡拉 Glenn Ficarra,",玛格特·罗比 Margot Robbie,威尔·史密斯 Will Smith,罗德里格·桑托罗 Rodrigo Santoro,黄荣亮 B.D. Wong",",剧情,喜剧,犯罪",",美国","2636,犯罪","2528,美国","1873,喜剧","1756,WillSmith","1335,剧情","1265,2015","929,美国电影",20277433
