,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
17,5.4,134475.0,满城尽带黄金甲,2006,张艺谋 Yimou Zhang,",周润发 Yun-Fat Chow,巩俐 Li Gong,刘烨 Ye Liu,周杰伦 Jay Chou",",剧情,动作,爱情,古装",",中国大陆,香港","19154,张艺谋","10079,周杰伦","7119,周润发","7087,满城尽带黄金甲","6981,巩俐","6946,中国","6100,中国电影",1499008
18,8.0,195315.0,데이지,2006,刘伟强 Wai-keung Lau,",全智贤 Gianna Jun,郑雨盛 Woo-sung Jung,李成宰 Sung-jae Lee,姜大卫 David Chiang",",剧情,爱情",",韩国,香港","37947,爱情","33470,韩国","23165,全智贤","21004,雏菊","16205,韩国电影","8946,郑宇成","6484,刘伟强",1433360
19,7.0,36473.0,アイアムアヒーロー,2016,佐藤信介 Shinsuke Sato,",大泉洋 Yô Ôizumi,有村架纯 Kasumi Arimura,长泽雅美 Masami Nagasawa,吉泽悠 Yu Yoshizawa",",动作,恐怖",",日本","10782,丧尸","8769,日本","4351,恐怖","3886,惊悚","3849,血腥","3721,漫画改编","3600,灾难",25899379
20,8.9,95678.0,Following,1998,克里斯托弗·诺兰 Christopher Nolan,",杰里米·西奥伯德 Jeremy Theobald,亚历克斯·霍 Alex Haw,露西·拉塞尔 Lucy Russell,约翰·诺兰 John Nolan",",犯罪,悬疑,惊悚",",英国","23257,悬疑","12045,英国","9659,犯罪","6371,剧情","3998,黑白","3224,经典","3051,惊悚",1397546
21,8.7,100523.0,Song of the Sea,2014,汤姆·摩尔 Tomm Moore,",大卫·罗尔 David Rawle,布莱丹·格里森 Brendan Gleeson,丽莎·汉尼根 Lisa Hannigan,菲奥纽拉·弗拉纳根 Fionnula Flanagan",",剧情,动画,冒险",",爱尔兰,丹麦,比利时,卢森堡,法国","25659,动画","14214,爱尔兰","11000,奇幻","10686,温情","6595,文艺","4994,2014","4572,法国",11584019
22,7.4,116821.0,Mission: Impossible III,2006,J·J·艾布拉姆斯 J.J. Abrams,",汤姆·克鲁斯 Tom Cruise,菲利普·塞默·霍夫曼 Philip Seymour Hoffman,文·瑞姆斯 Ving Rhames,比利·克鲁德普 Billy Crudup",",动作,冒险,惊悚",",美国,德国","17429,动作","13207,美国","11351,汤姆·克鲁斯","10849,特工","5875,TomCruise","5405,美国电影","4537,碟中谍",1401533
23,6.1,62356.0,Pixels,2015,克里斯·哥伦布 Chris Columbus,",亚当·桑德勒 Adam Sandler,凯文·詹姆斯 Kevin James,米歇尔·莫纳汉 Michelle Monaghan,彼特·丁克拉奇 Peter Dinklage",",喜剧,动作,科幻",",美国,中国大陆","7230,科幻","6631,美国","6278,喜剧","4118,怀旧","3773,2015","3659,游戏改编","3385,搞笑",25838463
24,7.3,156902.0,17 Again,2009,Burr Steers,",扎克·埃夫隆 Zac Efron,莱斯利·曼恩 Leslie Mann,托马斯·列农 Thomas Lennon,马修·派瑞 Matthew Perry",",剧情,喜剧,爱情",",美国","24946,青春","22187,美国","17575,喜剧","11032,重返十七岁","10589,校园","9610,成长","7875,爱情",2213591
25,7.6,133733.0,Men in Black II,2002,巴里·索南菲尔德 Barry Sonnenfeld,",威尔·史密斯 Will Smith,汤米·李·琼斯 Tommy Lee Jones,约翰尼·诺克斯维尔 Johnny Knoxville,罗莎里奥·道森 Rosario Dawson",",动作,喜剧,科幻",",美国","25026,科幻","16133,美国","13910,喜剧","8043,动作","6478,外星人","4561,2002","4110,搞笑",1295280
26,6.3,216676.0,全城热恋,2010,夏永康 Wing Shya,",张学友 Jacky Cheung,刘若英 René Liu,谢霆锋 Nicholas Tse,徐熙媛 Barbie Hsu",",喜剧,爱情",",香港,美国,中国大陆","44576,爱情","25275,香港","13910,喜剧","10904,2010","10342,浪漫","6204,温情","6029,贺岁",4066206
27,7.2,37273.0,Steve Jobs,2015,丹尼·鲍尔 Danny Boyle,",迈克尔·法斯宾德 Michael Fassbender,凯特·温丝莱特 Kate Winslet,塞斯·罗根 Seth Rogen,杰夫·丹尼尔斯 Jeff Daniels",",剧情,传记",",英国,美国","6779,传记","4628,美国","3822,乔布斯","2713,2015","2346,剧情","2062,人物","1333,人生",25850443
28,7.6,149716.0,逃學威龍,1991,陈嘉上 Gordon Chan,",周星驰 Stephen Chow,张敏 Sharla Cheung,吴孟达 Man Tat Ng,张耀扬 Roy Cheung",",喜剧,动作,爱情",",香港","29297,周星驰","20725,喜剧","14779,香港","9792,香港电影","7375,搞笑","5272,逃学威龙","3892,1991",1302090
29,8.1,126185.0,Con Air,1997,西蒙·韦斯特 Simon West,",尼古拉斯·凯奇 Nicolas Cage,约翰·库萨克 John Cusack,约翰·马尔科维奇 John Malkovich,文·瑞姆斯 Ving Rhames",",动作,犯罪,惊悚",",美国","20148,尼古拉斯·凯奇","19978,动作","13511,美国","12053,犯罪","6267,美国电影","6030,NicolasCage","5609,空中监狱",1300618
30,8.5,106291.0,万箭穿心,2012,王竞 Jing Wang,",颜丙燕 Bingyan Yan,陈刚 Gang Chen,焦刚 Gang Jiao,李现 Xian Li",",剧情,家庭",",中国大陆","14070,中国","12987,家庭","11804,剧情","11417,女性","9031,人性","7614,人生","7387,武汉",10537853
31,8.7,152362.0,羅生門,1950,黑泽明 Akira Kurosawa,",三船敏郎 Toshirô Mifune,千秋实 Minoru Chiaki,京町子 Machiko Kyô,森雅之 Masayuki Mori",",犯罪,剧情,悬疑",",日本","40178,黑泽明","27210,日本","23694,人性","15845,经典","12821,日本电影","12117,罗生门","7977,剧情",1291879
32,7.2,123494.0,G.I. Joe: The Rise of Cobra,2009,斯蒂芬·索莫斯 Stephen Sommers,",查宁·塔图姆 Channing Tatum,西耶娜·米勒 Sienna Miller,约瑟夫·高登-莱维特 Joseph Gordon-Levitt,马龙·韦恩斯 Marlon Wayans",",动作,冒险,科幻,惊悚",",美国,捷克","25005,科幻","20053,动作","18784,美国","7087,漫画改编","5557,2009","4263,大片","4095,战争",2223596
33,8.1,135588.0,太阳照常升起,2007,姜文 Wen Jiang,",房祖名 Jaycee Chan,周韵 Yun Zhou,姜文 Wen Jiang,黄秋生 Anthony Wong Chau-Sang",",剧情",",中国大陆","36565,姜文","13813,太阳照常升起","12747,文艺","10723,中国电影","7820,大陆","7577,中国","4951,黄秋生",1766086
34,7.7,58848.0,감시자들,2013,曹谊锡 Ui-seok Jo,",薛景求 Kyung-gu Sol,郑雨盛 Woo-sung Jung,韩孝珠 Hyo-ju Han,李俊昊 Junho Lee",",动作,犯罪",",韩国","9494,犯罪","9360,韩国","6459,韩国电影","4321,韩孝珠","4236,动作","3821,警匪","2917,郑雨盛",20388224
35,6.2,113807.0,窃听风云3,2014,麦兆辉 Alan Mak,",刘青云 Sean Lau,古天乐 Louis Koo,吴彦祖 Daniel Wu,周迅 Xun Zhou",",动作,犯罪,悬疑,惊悚",",香港,中国大陆","13526,香港","9376,古天乐","8552,犯罪","7967,吴彦祖","7208,窃听风云","6759,香港电影","5645,刘青云",10726941
36,9.3,168316.0,リーガル・ハイ,2012,石川淳一 Jun'ichi Ishikawa,",堺雅人 Masato Sakai,新垣结衣 Yui Aragaki,生濑胜久 Katsuhisa Namase,小池荣子 Eiko Koike",",剧情,喜剧,犯罪",",日本","42711,日剧","18122,律政","16608,日本","14421,搞笑","14021,喜剧","10505,法律","8024,推理",10491666
37,8.2,163856.0,Ice Age: Dawn of the Dinosaurs,2009,卡洛斯·沙尔丹哈 Carlos Saldanha,",雷·罗马诺 Ray Romano,约翰·雷吉扎莫 John Leguizamo,丹尼斯·利瑞 Denis Leary,Maile Flanagan",",喜剧,动画,冒险",",美国","37733,动画","21740,美国","14164,喜剧","10040,搞笑","9364,3D","6714,冒险","5849,2009",2357162
38,8.1,103212.0,Match Point,2005,Woody Allen,",Jonathan Rhys-Meyers,Scarlett Johansson,Matthew Goode,Emily Mortimer",",剧情,爱情,悬疑",",英国,美国,爱尔兰,俄罗斯","12786,WoodyAllen","10427,美国","8911,ScarlettJohansson","8577,剧情","8506,伍迪·艾伦","8304,爱情","6720,伍迪艾伦",1433577
39,7.9,80668.0,Tinker Tailor Soldier Spy,2011,托马斯·阿尔弗莱德森 Tomas Alfredson,",加里·奥德曼 Gary Oldman,柯林·菲尔斯 Colin Firth,汤姆·哈迪 Tom Hardy,约翰·赫特 John Hurt",",剧情,惊悚",",英国,法国,德国","21339,英国","16744,悬疑","9322,间谍","7187,GaryOldman","6541,ColinFirth","6283,剧情","6225,BenedictCumberbatch",3338851
40,8.7,240957.0,火垂るの墓,1988,高畑勋 Isao Takahata,",辰己努,白石绫乃,志乃原良子,山口朱美",",动画,剧情,战争",",日本","39847,宫崎骏","32324,动画","28801,日本","27543,战争","23347,亲情","17735,再见萤火虫","12034,日本动画",1293318
41,5.4,168138.0,匆匆那年,2014,张一白 Yibai Zhang,",彭于晏 Eddie Peng,倪妮 Ni Ni,郑恺 Kai Zheng,魏晨 Vision Wei",",爱情",",中国大陆","21774,青春","16352,爱情","11667,校园","5867,2014","5445,成长","4752,小说改编","4470,中国大陆",25779218
42,6.7,89808.0,Alice Through the Looking Glass,2016,詹姆斯·波宾 James Bobin,",约翰尼·德普 Johnny Depp,米娅·华希科沃斯卡 Mia Wasikowska,海伦娜·伯翰·卡特 Helena Bonham Carter,安妮·海瑟薇 Anne Hathaway",",奇幻,冒险",",美国","9737,奇幻","7615,童话","7249,美国","6822,爱丽丝","6505,迪士尼","5549,冒险","4851,2016",21441132
43,8.1,107940.0,True Lies,1994,詹姆斯·卡梅隆 James Cameron,",阿诺·施瓦辛格 Arnold Schwarzenegger,杰米·李·柯蒂斯 Jamie Lee Curtis,汤姆·阿诺德 Tom Arnold,比尔·帕克斯顿 Bill Paxton",",喜剧,动作,惊悚",",美国","19521,动作","13724,美国","8611,经典","5055,特工","3517,1994","3497,电影","3387,喜剧",1292553
44,6.4,53539.0,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,戴夫·格林 Dave Green,",梅根·福克斯 Megan Fox,斯蒂芬·阿美尔 Stephen Amell,威尔·阿奈特 Will Arnett,皮特·普劳泽克 Pete Ploszek",",喜剧,动作,科幻,冒险",",美国,中国大陆,香港,加拿大","5517,美国","4869,科幻","4591,动作","4338,漫画改编","3409,超级英雄","3298,2016","2948,喜剧",25955779
45,7.3,140813.0,Spider-Man 2,2004,山姆·雷米 Sam Raimi,",托比·马奎尔 Tobey Maguire,克斯汀·邓斯特 Kirsten Dunst,詹姆斯·弗兰科 James Franco,阿尔弗雷德·莫里纳 Alfred Molina",",动作,科幻,冒险",",美国","19500,科幻","16268,美国","12561,动作","9283,漫画改编","7224,美国电影","6710,蜘蛛侠","6189,蜘蛛侠2",1308570
46,7.6,119664.0,Dead Silence,2007,詹姆斯·温 James Wan,",唐尼·沃尔伯格 Donnie Wahlberg,安贝·瓦莱塔 Amber Valletta,瑞恩·柯万腾 Ryan Kwanten,迈克尔·费尔曼 Michael Fairman",",悬疑,恐怖",",美国","24027,恐怖","19958,惊悚","12542,美国","9925,悬疑","6334,死寂","5767,恐怖片","5039,美国电影",1895120
47,8.6,142971.0,Casablanca,1942,Michael Curtiz,",亨弗莱·鲍嘉 Humphrey Bogart,英格丽·褒曼 Ingrid Bergman,保罗·亨雷德 Paul Henreid,克劳德·雷恩斯 Claude Rains",",剧情,爱情,战争",",美国","29573,爱情","26660,经典","16669,卡萨布兰卡","15752,美国","13864,二战","10501,战争","8162,美国电影",1296753
48,8.4,104380.0,Primal Fear,1996,Gregory Hoblit,",理查·基尔 Richard Gere,劳拉·琳妮 Laura Linney,约翰·马奥尼 John Mahoney,阿尔法·伍达德 Alfre Woodard",",剧情,犯罪,悬疑",",美国","22730,悬疑","17521,犯罪","11879,美国","11254,EdwardNorton","10838,心理","7605,爱德华诺顿","6795,剧情",1296217
49,8.4,87902.0,Dogville,2003,拉斯·冯·提尔 Lars von Trier,",妮可·基德曼 Nicole Kidman,哈里特·安德森 Harriet Andersson,劳伦·白考尔 Lauren Bacall,保罗·贝坦尼 Paul Bettany",",剧情,悬疑,惊悚",",丹麦,瑞典,挪威,芬兰,英国,法国,德国,荷兰,意大利","20438,人性","7989,NicoleKidman","7658,剧情","7184,丹麦","5300,拉斯·冯·特里尔","4959,美国","3515,电影",1298759
50,8.8,213384.0,風の谷のナウシカ,1984,宫崎骏 Hayao Miyazaki,",岛本须美 Sumi Shimamoto,松田洋治 Yôji Matsuda,榊原良子 Yoshiko Sakakibara,辻村真人 Mahito Tsujimura",",动画,奇幻,冒险",",日本","53862,宫崎骏","29478,动画","22676,日本","15793,风之谷","11153,日本动画","9413,动漫","8951,宮崎駿",1291585
51,6.4,117326.0,Resident Evil: Afterlife,2010,保罗·安德森 Paul W.S. Anderson,",米拉·乔沃维奇 Milla Jovovich,艾丽·拉特 Ali Larter,文特沃斯·米勒 Wentworth Miller,西耶娜·盖尔利 Sienna Guillory",",动作,科幻,恐怖",",德国,法国,美国,加拿大","18193,生化危机","16478,科幻","11579,美国","10354,动作","6345,恐怖","5061,美国电影","4527,2010",3041294
52,7.8,107103.0,Constantine,2005,Francis Lawrence,",Keanu Reeves,Rachel Weisz,Shia LaBeouf,Djimon Hounsou",",动作,奇幻,惊悚",",美国,德国","15075,魔幻","13951,宗教","11702,美国","10426,KeanuReeves","7018,惊悚","6697,科幻","5803,动作",1309021
53,4.3,149999.0,小时代3：刺金时代,2014,郭敬明 Jingming Guo,",杨幂 Mi Yang,柯震东 Kai Ko,郭采洁 Amber Kuo,陈学冬 Cheney Chen",",剧情,喜剧,爱情",",中国大陆,台湾","17645,小时代","13421,郭敬明","11675,青春","9698,烂片","8344,爱情","5258,成长","4771,中国",24847340
54,7.3,96861.0,Limitless,2011,尼尔·博格 Neil Burger,",布莱德利·库珀 Bradley Cooper,艾比·考尼什 Abbie Cornish,罗伯特·德尼罗 Robert De Niro,安德鲁·霍华德 Andrew Howard",",科幻,悬疑,惊悚",",美国","18923,科幻","14995,美国","8524,悬疑","6122,剧情","5150,2011","3265,人性","2658,惊悚",3041269
55,8.0,110664.0,The Terminator,1984,詹姆斯·卡梅隆 James Cameron,None,",动作,科幻,惊悚",",美国,英国","20824,科幻","14496,施瓦辛格","12202,动作","12025,美国","7666,经典","7454,终结者","5183,美国电影",1300656
56,7.5,144585.0,Bridget Jones's Diary,2001,沙朗·马奎尔 Sharon Maguire,",蕾妮·齐薇格 Renée Zellweger,柯林·菲尔斯 Colin Firth,休·格兰特 Hugh Grant,吉姆·布劳德本特 Jim Broadbent",",喜剧,剧情,爱情",",英国,法国,美国,爱尔兰","24451,爱情","21304,喜剧","19340,英国","10532,ColinFirth","10426,HughGrant","8130,英国电影","3995,愛情",1304585
57,5.1,131002.0,无极,2005,陈凯歌 Kaige Chen,",张东健 Dong-gun Jang,张柏芝 Cecilia Cheung,真田广之 Hiroyuki Sanada,谢霆锋 Nicholas Tse",",动作,剧情,奇幻",",中国大陆,香港,日本,韩国","8979,魔幻","8976,中国","6935,无极","5663,大陆","5040,爱情","4952,奇幻","3436,国产",1419969
58,9.4,171761.0,Titanic 3D,2012,詹姆斯·卡梅隆 James Cameron,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,凯特·温丝莱特 Kate Winslet,比利·赞恩 Billy Zane,凯西·贝茨 Kathy Bates",",剧情,爱情,灾难",",美国","38028,爱情","36068,经典","20167,美国","14986,3D","13247,灾难","9672,感人","8550,浪漫",5450891
59,7.5,196194.0,The Princess Diaries,2001,Garry Marshall,",安妮·海瑟薇 Anne Hathaway,朱莉·安德鲁斯 Julie Andrews,赫克托·埃里仲杜 Hector Elizondo,希瑟·玛塔拉佐 Heather Matarazzo",",喜剧,爱情,家庭",",美国","26612,喜剧","24199,美国","19885,AnneHathaway","19029,青春","15826,公主日记","10521,美国电影","9442,爱情",1305065
60,8.0,84285.0,Banlieue 13,2004,皮埃尔·莫瑞尔 Pierre Morel,",塞瑞尔·拉菲利 Cyril Raffaelli,大卫·贝利 David Belle,Tony D'Amario,毕比·纳西利 Bibi Naceri",",动作,犯罪",",法国","14936,动作","11409,法国","9778,吕克·贝松","6840,暴力","6507,犯罪","5631,跑酷","5623,法国电影",1292326
61,8.5,236204.0,魔女の宅急便,1989,宫崎骏 Hayao Miyazaki,",高山南 Minami Takayama,佐久间玲 Rei Sakuma,户田惠子 Keiko Toda,山口胜平 Kappei Yamaguchi",",动画,奇幻,冒险",",日本","55253,宫崎骏","30589,动画","24455,日本","18031,魔女宅急便","11972,日本动画","9771,动漫","8896,宫崎峻",1307811
62,8.5,71505.0,そして父になる,2013,是枝裕和 Hirokazu Koreeda,",福山雅治 Masaharu Fukuyama,尾野真千子 Machiko Ono,真木阳子 Yoko Maki,中川雅也 Lily Franky",",剧情,家庭",",日本","14879,日本","13076,是枝裕和","7659,福山雅治","7444,日本电影","5868,亲情","5361,家庭","4753,剧情",10571509
63,7.2,49942.0,John Wick,2014,大卫·里奇 David Leitch,",基努·里维斯 Keanu Reeves,迈克尔·恩奎斯特 Michael Nyqvist,阿尔菲·艾伦 Alfie Allen,威廉·达福 Willem Dafoe",",动作,犯罪,惊悚",",美国,中国大陆","8935,动作","6310,美国","5574,暴力","4664,犯罪","4515,杀手","3463,基努李维斯","3425,黑帮",25798131
64,5.6,61971.0,Mechanic: Resurrection,2016,丹尼斯·甘塞尔 Dennis Gansel,",杰森·斯坦森 Jason Statham,杰西卡·阿尔芭 Jessica Alba,汤米·李·琼斯 Tommy Lee Jones,杨紫琼 Michelle Yeoh",",动作,犯罪",",法国,美国","10197,动作","6700,美国","5214,犯罪","5094,杀手","4363,暴力","4113,2016","2680,特工",25825412
65,8.3,55276.0,사도,2015,李濬益 Jun-ik Lee,",宋康昊 Kang-ho Song,刘亚仁 Ah In Yoo,文根英 Geun-Young Moon,金海淑 Hae-suk Kim",",剧情,传记,历史",",韩国","12013,韩国","8040,历史","4684,古装","4559,人性","4145,剧情","4018,传记","3934,父子",25859495
66,6.6,97715.0,Battleship,2012,彼得·博格 Peter Berg,",泰勒·克奇 Taylor Kitsch,亚历山大·斯卡斯加德 Alexander Skarsgård,蕾哈娜 Rihanna,布鲁克琳·黛克 Brooklyn Decker",",动作,科幻,冒险,灾难",",美国","22998,科幻","15527,美国","12766,外星人","9035,战争","6368,美国电影","5529,2012","4938,动作",3742937
67,7.0,35270.0,Deepwater Horizon,2016,彼得·博格 Peter Berg,",马克·沃尔伯格 Mark Wahlberg,迪伦·欧布莱恩 Dylan O'Brien,约翰·马尔科维奇 John Malkovich,库尔特·拉塞尔 Kurt Russell",",剧情,冒险,灾难",",美国,香港","7484,灾难","4930,真实事件改编","4768,美国","2641,剧情","2604,2016","2430,石油","1943,钻井",22266320
68,9.2,118839.0,Modern Times,1936,查理·卓别林 Charles Chaplin,",查理·卓别林 Charles Chaplin,宝莲·高黛 Paulette Goddard,亨利·伯格曼 Henry Bergman,Tiny Sandford",",喜剧,剧情,爱情",",美国","21655,卓别林","16581,喜剧","14453,经典","12873,默片","11309,美国","11097,黑白","5230,美国电影",1294371
69,9.2,182092.0,بچههای آسمان,1997,马基德·马基迪 Majid Majidi,",Amir Farrokh Hashemian,默罕默德·阿米尔·纳吉 Mohammad Amir Naji,Bahare Seddiqi,Nafise Jafar-Mohammadi",",剧情,家庭,儿童",",伊朗","31390,伊朗","23944,纯真","22702,伊朗电影","18809,儿童","17802,童年","15671,小鞋子","14989,经典",1303021
70,8.1,150780.0,花とアリス,2004,岩井俊二 Shunji Iwai,",铃木杏 Anne Suzuki,苍井优 Yu Aoi,郭智博 Tomohiro Kaku,平泉成 Sei Hiraizumi",",剧情,喜剧",",日本","25642,日本","20698,青春","13390,文艺","11569,友情","7941,爱情","2365,成长","2335,2004",1308820
71,7.4,81905.0,Warm Bodies,2013,乔纳森·莱文 Jonathan Levine,",尼古拉斯·霍尔特 Nicholas Hoult,泰莉莎·帕尔墨 Teresa Palmer,约翰·马尔科维奇 John Malkovich,戴夫·弗兰科 Dave Franco",",喜剧,爱情,恐怖",",美国,加拿大","15282,爱情","11481,僵尸","10201,美国","7502,喜剧","7229,丧尸","5157,温情","4245,2013",6021916
72,7.7,114886.0,Resident Evil: Apocalypse,2004,亚历山大·维特 Alexander Witt,",米拉·乔沃维奇 Milla Jovovich,西耶娜·盖尔利 Sienna Guillory,奥德·菲尔 Oded Fehr,托马斯·克莱舒曼 Thomas Kretschmann",",动作,科幻,恐怖",",英国,加拿大","16678,科幻","13421,生化危机","10776,美国","9615,动作","7998,惊悚","7904,恐怖","5153,游戏改编",1308752
73,5.4,117125.0,The Forbidden Kingdom,2008,罗伯·明可夫 Rob Minkoff,",李连杰 Jet Li,成龙 Jackie Chan,刘亦菲 Yifei Liu,李冰冰 Bingbing Li",",动作,奇幻,冒险,武侠,古装",",美国,中国大陆","16105,动作","7961,美国","4469,香港","4313,功夫","3365,2008","3303,奇幻","3296,中国",1939414
74,9.2,131465.0,House of Cards,2013,大卫·芬奇 David Fincher,",凯文·史派西 Kevin Spacey,罗宾·怀特 Robin Wright,凯特·玛拉 Kate Mara,迈克尔·凯利 Michael Kelly",",剧情",",美国","33932,美剧","25851,政治","11708,大卫·芬奇","10080,美国","8795,KevinSpacey","7047,剧情","6153,电视剧",6037429
