,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
40,7.9,140426.0,The Fifth Element,1997,吕克·贝松 Luc Besson,",布鲁斯·威利斯 Bruce Willis,加里·奥德曼 Gary Oldman,米拉·乔沃维奇 Milla Jovovich,克里斯·塔克 Chris Tucker",",动作,科幻,冒险",",法国","30090,科幻","21186,吕克·贝松","13211,法国","8197,第五元素","7742,经典","7121,动作","6546,法国电影",1293531
41,7.4,54263.0,The Autopsy of Jane Doe,2016,安德烈·艾弗道夫 André Øvredal,",埃米尔·赫斯基 Emile Hirsch,布莱恩·考克斯 Brian Cox,奥菲利亚·拉维邦德 Ophelia Lovibond,迈克尔·麦克埃尔哈顿 Michael McElhatton",",恐怖",",英国,美国","14439,恐怖","10924,惊悚","8273,无名女尸","7546,悬疑","5608,英国","5468,宗教","4800,女巫",26339213
42,7.5,165177.0,Silent Hill,2006,Christophe Gans,",拉妲·米契尔 Radha Mitchell,肖恩·宾 Sean Bean,劳瑞·侯登 Laurie Holden,黛博拉·卡拉·安格 Deborah Kara Unger",",悬疑,恐怖",",加拿大,法国,日本,美国","28431,惊悚","28136,恐怖","16765,寂静岭","15979,美国","7791,美国电影","7078,游戏","6606,恐怖片",1466007
43,6.5,181366.0,狄仁杰之通天帝国,2010,徐克 Hark Tsui,",刘德华 Andy Lau,刘嘉玲 Carina Lau,李冰冰 Li Bingbing,梁家辉 Tony Leung Ka Fai",",动作,悬疑,古装",",中国大陆,香港","12316,香港","8794,动作","8753,悬疑","8073,2010","7267,古装","6724,武侠","5638,中国",3412830
44,6.5,152065.0,狄仁杰之神都龙王,2013,徐克 Hark Tsui,",赵又廷 Mark Chao,冯绍峰 Shaofeng Feng,林更新 Gengxin Lin,金汎 Beom Kim",",动作,悬疑,古装",",中国大陆,香港","21094,徐克","14766,动作","12865,狄仁杰","7699,2013","6618,香港","6074,赵又廷","5029,中国",5996801
45,8.3,205415.0,Ratatouille,2007,Brad Bird,",Patton Oswalt,Peter O'Toole,Brad Garrett,Ian Holm",",喜剧,动画,奇幻",",美国","39971,动画","22999,美国","15069,喜剧","14528,pixar","9577,动画片","7027,美国电影","6891,2007",1793491
46,7.9,166496.0,Up in the Air,2009,贾森·雷特曼 Jason Reitman,",乔治·克鲁尼 George Clooney,安娜·肯德里克 Anna Kendrick,维拉·法米加 Vera Farmiga,杰森·贝特曼 Jason Bateman",",剧情,爱情",",美国","29840,美国","19776,人生","17900,剧情","13374,孤独","7365,文艺","6822,2009","5263,婚姻",3077791
47,7.8,123101.0,激戰,2013,林超贤 Dante Lam,",张家辉 Nick Cheung,彭于晏 Eddie Peng,李馨巧 Crystal Lee,梅婷 Ting Mei",",剧情,动作,运动",",香港,中国大陆","17815,励志","17092,香港","14170,动作","11153,格斗","6697,肌肉","5696,2013","5233,温情",20388223
48,5.0,210838.0,分手大师,2014,俞白眉 Baimei Yu,",邓超 Chao Deng,杨幂 Mi Yang,古力娜扎 Gulnazar,栾元晖 Yuanhui Luan",",喜剧,爱情",",中国大陆","25333,喜剧","16878,邓超","10838,杨幂","9113,爱情","8676,国产电影","7432,2014","6177,中国",24879858
49,8.7,187172.0,緃横四海,1991,吴宇森 John Woo,",周润发 Yun-Fat Chow,张国荣 Leslie Cheung,钟楚红 Cherie Chung,朱江 Kong Chu",",剧情,喜剧,动作,犯罪",",香港","23379,香港","17402,经典","14799,动作","6150,犯罪","6054,喜剧","4310,1991","4157,友情",1295409
50,6.8,40403.0,10 Cloverfield Lane,2016,达恩·特拉亨伯格 Dan Trachtenberg,",约翰·古德曼 John Goodman,玛丽·伊丽莎白·温斯特德 Mary Elizabeth Winstead,小约翰·加拉赫 John Gallagher Jr.,布莱德利·库珀 Bradley Cooper",",科幻,悬疑,惊悚",",美国","6218,科幻","6042,悬疑","5087,惊悚","4595,美国","3039,灾难","2705,2016","2235,恐怖",2977957
51,8.5,182024.0,E.T.: The Extra-Terrestrial,1982,Steven Spielberg,",Henry Thomas,Dee Wallace,Robert MacNaughton,Drew Barrymore",",剧情,科幻",",美国","33728,科幻","23152,斯皮尔伯格","18133,美国","18116,经典","14530,ET","11479,外星人","8081,美国电影",1294638
52,7.9,144302.0,Resident Evil,2002,保罗·安德森 Paul W.S. Anderson,",米拉·乔沃维奇 Milla Jovovich,米歇尔·罗德里格兹 Michelle Rodriguez,科林·萨蒙 Colin Salmon,埃里克·马比斯 Eric Mabius",",动作,科幻,恐怖",",英国,德国,法国,美国","21412,科幻","17049,生化危机","13607,美国","11281,动作","11227,恐怖","10846,惊悚","6836,游戏改编",1306809
53,6.7,122497.0,使徒行者,2016,文伟鸿 Weihong Wen,",张家辉 Nick Cheung,古天乐 Louis Koo,吴镇宇 Francis Ng,佘诗曼 Charmaine Sheh",",剧情,动作,犯罪",",中国大陆,香港","16583,香港","11165,卧底","10059,犯罪","8273,警匪","7877,动作","6786,2016","6318,悬疑",26336253
54,7.9,215004.0,50 First Dates,2004,彼得·西格尔 Peter Segal,",亚当·桑德勒 Adam Sandler,德鲁·巴里摩尔 Drew Barrymore,罗伯·施奈德 Rob Schneider,西恩·奥斯汀 Sean Astin",",喜剧,爱情",",美国","47960,爱情","31313,喜剧","24636,美国","18448,浪漫","13594,初恋50次","13028,失忆","11555,美国电影",1309172
55,8.7,263986.0,借りぐらしのアリエッティ,2010,米林宏昌 Hiromasa Yonebayashi,",志田未来 Mirai Shida,神木隆之介 Ryûnosuke Kamiki,树木希林 Kirin Kiki,三浦友和 Tomokazu Miura",",动画,奇幻,冒险",",日本","46213,动画","33447,日本","22833,温情","22273,吉卜力","16861,童话","11199,感人","10102,奇幻",4202302
56,7.3,113537.0,Zodiac,2007,大卫·芬奇 David Fincher,",杰克·吉伦哈尔 Jake Gyllenhaal,马克·鲁弗洛 Mark Ruffalo,安东尼·爱德华兹 Anthony Edwards,小罗伯特·唐尼 Robert Downey Jr.",",犯罪,剧情,历史,悬疑,惊悚",",美国","23168,悬疑","17140,犯罪","13413,美国","6837,惊悚","4672,2007","2751,剧情","2015,真实事件改编",1781126
57,8.7,89791.0,Rush,2013,朗·霍华德 Ron Howard,",克里斯·海姆斯沃斯 Chris Hemsworth,丹尼尔·布鲁赫 Daniel Brühl,奥利维亚·王尔德 Olivia Wilde,亚历山德拉·玛丽亚·拉那 Alexandra Maria Lara",",剧情,传记,运动",",英国,美国,德国","14859,传记","9932,美国","9714,F1","7867,体育","6351,剧情","4542,2013","3581,赛车",6803494
58,8.7,116409.0,鎗火,1999,杜琪峰 Johnnie To,",吴镇宇 Francis Ng,任达华 Simon Yam,黄秋生 Anthony Wong Chau-Sang,吕颂贤 Jackie Lui Chung-yin",",剧情,动作,犯罪",",香港","23603,杜琪峰","17016,香港","16257,黑帮","10813,吴镇宇","10750,香港电影","7915,黄秋生","7748,动作",1300741
59,5.6,107190.0,西游记之孙悟空三打白骨精,2016,郑保瑞 Pou-Soi Cheang,",郭富城 Aaron Kwok,巩俐 Li Gong,冯绍峰 Shaofeng Feng,小沈阳 Xiao Shen-Yang",",喜剧,动作,奇幻",",中国大陆,香港","10831,西游记","8268,奇幻","6427,2016","5904,动作","5066,中国大陆","4403,魔幻","4223,喜剧",25827963
60,7.9,198548.0,Harry Potter and the Order of the Phoenix,2007,大卫·叶茨 David Yates,",丹尼尔·雷德克里夫 Daniel Radcliffe,艾玛·沃森 Emma Watson,鲁伯特·格林特 Rupert Grint,加里·奥德曼 Gary Oldman",",奇幻,冒险",",英国,美国","24848,哈利波特","22732,魔幻","12039,英国","11742,HarryPotter","10945,美国","9004,奇幻","6577,2007",1457217
61,6.9,132958.0,Maleficent,2014,罗伯特·斯特龙伯格 Robert Stromberg,",安吉丽娜·朱莉 Angelina Jolie,艾尔·范宁 Elle Fanning,沙尔托·科普雷 Sharlto Copley,莱丝利·曼维尔 Lesley Manville",",动作,爱情,奇幻,冒险",",美国,英国","16687,魔幻","14707,童话","14125,美国","9740,迪斯尼","7616,奇幻","6415,2014","4229,温情",4301224
62,9.2,136461.0,L'accordeur,2010,奥利维耶·特雷内  Olivier Treiner,",格雷戈瓦·勒普兰斯-林盖 Grégoire Leprince-Ringuet,达尼埃莱·莱布伦 Danièle Lebrun,格莱高利·嘉德波瓦 Grégory Gadebois,埃默琳·格 Emeline Gue",",剧情,悬疑,惊悚,短片",",法国","30079,短片","24072,悬疑","22386,法国","10597,惊悚","7366,剧情","6137,法国电影","5820,法国短片",6846495
63,7.4,41739.0,The Accountant,2016,加文·欧康诺 Gavin O'Connor,",本·阿弗莱克 Ben Affleck,安娜·肯德里克 Anna Kendrick,J·K·西蒙斯 J.K. Simmons,乔·博恩瑟 Jon Bernthal",",剧情,动作,犯罪,惊悚",",美国","6262,动作","5401,美国","5089,犯罪","3898,自闭症","3149,剧情","2832,2016","2712,悬疑",24325861
64,8.1,53220.0,Me and Earl and the Dying Girl,2015,阿方索·戈麦斯-雷洪 Alfonso Gomez-Rejon,",托马斯·曼 Thomas Mann,奥利维亚·库克 Olivia Cooke,RJ·赛勒 RJ Cyler,尼克·奥弗曼 Nick Offerman",",剧情,喜剧",",美国","8119,青春","7437,美国","6117,成长","5187,文艺","4040,剧情","3841,2015","3181,温情",24325923
65,8.5,193969.0,The English Patient,1996,安东尼·明格拉 Anthony Minghella,",拉尔夫·费因斯 Ralph Fiennes,朱丽叶·比诺什 Juliette Binoche,威廉·达福 Willem Dafoe,克里斯汀·斯科特·托马斯 Kristin Scott Thomas",",爱情,剧情,战争",",美国,英国","42518,爱情","22731,经典","17357,文艺","12717,剧情","9840,伦理","7227,1996","6358,感动",1291853
66,8.3,231838.0,รักแห่งสยาม,2007,楚克‧萨克瑞科 Chukiat Sakveerakul,",维特维斯特·海伦亚沃恩酷 Witwisit Hiranyawongkul,马里奥·毛瑞尔 Mario Maurer,赖拉·邦雅淑 Laila Boonyasak,坎雅·拉坦娜佩琦 Kanya Rattapetch",",剧情,爱情,同性",",泰国","47533,泰国","33895,青春","29060,爱情","22379,同性","9515,成长","6724,温情","4944,感人",2365260
67,7.8,194470.0,李米的猜想,2008,曹保平 Baoping Cao,",周迅 Xun Zhou,邓超 Chao Deng,张涵予 Hanyu Zhang,王宝强 Baoqiang Wang",",犯罪,剧情,爱情",",中国大陆,香港","17540,爱情","4405,文艺","4206,剧情","3556,犯罪","3355,2008","3221,悬疑","3054,中国大陆",3230459
68,7.5,67462.0,American Sniper,2014,克林特·伊斯特伍德 Clint Eastwood,",布莱德利·库珀 Bradley Cooper,西耶娜·米勒 Sienna Miller,凯尔·加尔纳 Kyle Gallner,卢克·葛莱姆斯 Luke Grimes",",传记,动作,战争",",美国","11695,战争","10399,美国","8117,传记","6264,狙击手","3678,2014","3224,人性","3141,动作",21263666
69,7.7,185718.0,The Time Traveler's Wife,2009,罗伯特·斯文克  Robert Schwentke,",瑞秋·麦克亚当斯 Rachel McAdams,艾瑞克·巴纳 Eric Bana,阿莱克斯·费瑞斯 Alex Ferris,艾利斯·霍华德 Arliss Howard",",剧情,奇幻,悬疑,爱情",",美国","38960,爱情","25303,美国","22877,奇幻","11415,小说改编","10256,浪漫","7606,爱","7496,人生",1885124
70,5.5,142159.0,万万没想到,2015,易小星 Show Joy,",白客 White. K,杨子姗 Zishan Yang,陈柏霖 Bo-lin Chen,马天宇 Tianyu Ma",",喜剧,奇幻,冒险,古装",",中国大陆","13975,喜剧","11959,万万没想到","9689,搞笑","8170,王大锤","7317,叫兽易小星","6148,中国","5886,2015",26320029
71,7.5,89306.0,Moana,2016,罗恩·克莱蒙兹 Ron Clements,",奥丽伊·卡瓦洛 Auli'i Cravalho,道恩·强森 Dwayne Johnson,瑞切尔·豪斯 Rachel House,特穆拉·莫里森 Temuera Morrison",",动画,奇幻,冒险,歌舞",",美国","14657,动画","14576,迪士尼","8348,美国","7623,冒险","6689,奇幻","5749,成长","5682,2016",25793398
72,8.3,175560.0,Toy Story,1995,约翰·拉塞特 John Lasseter,",汤姆·汉克斯 Tom Hanks,蒂姆·艾伦 Tim Allen,唐·里克斯 Don Rickles,吉姆·法尼 Jim Varney",",喜剧,动画,家庭",",美国","29270,动画","18787,美国","14284,迪斯尼","10314,pixar","7625,玩具总动员","6258,动画片","5408,美国电影",1291575
73,9.1,215771.0,Once Upon a Time in America,1984,赛尔乔·莱翁内 Sergio Leone,",罗伯特·德尼罗 Robert De Niro,詹姆斯·伍兹 James Woods,伊丽莎白·麦戈文 Elizabeth McGovern,乔·佩西 Joe Pesci",",犯罪,剧情",",意大利,美国","36500,美国","35329,黑帮","33362,经典","23185,人生","20185,美国往事","19281,罗伯特·德尼罗","16492,剧情",1292262
