,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
42,7.7,17435.0,Bacalaureat,2016,克里丝蒂安·蒙吉 Cristian Mungiu,",阿德里安·蒂蒂耶尼 Adrian Titieni,玛丽亚·维多利亚·德拉格斯 Maria-Victoria Dragus,拉雷什·安德瑞斯 Rares Andrici,莉亚·巴格纳 Lia Bugnar",",剧情,家庭",",罗马尼亚,法国,比利时","4095,罗马尼亚","2353,家庭","2192,剧情","2149,社会","1894,2016","1642,人性","1288,戛纳",26340305
43,8.4,108352.0,紅の豚,1992,宫崎骏 Hayao Miyazaki,",森山周一郎 Shûichirô Moriyama,加藤登纪子 Tokiko Katô,冈村明美 Akemi Okamura,桂三枝 Sanshi Katsura",",喜剧,动画,冒险",",日本","28628,宫崎骏","15603,动画","12571,日本","6977,红猪","6003,日本动画","4162,宮崎駿","3976,动漫",1291838
44,7.2,28725.0,허삼관,2015,河正宇 Jung-woo Ha,",河正宇 Jung-woo Ha,河智苑 Ji-won Ha,尹恩惠 Eun-hye Yun,郑满植 Man-shik Jeong",",剧情,家庭",",韩国","4739,韩国","3880,河正宇","2853,韩国电影","2369,余华","2151,文学改编","2006,剧情","1543,2015",11540651
45,6.3,85376.0,鸿门宴传奇,2011,李仁港 Daniel Lee,",黎明 Leon Lai,冯绍峰 Shaofeng Feng,刘亦菲 Yifei Liu,张涵予 Hanyu Zhang",",剧情,动作,历史,爱情,古装",",中国大陆,香港","11138,历史","6949,冯绍峰","5668,张涵予","5370,中国","4809,刘亦菲","4357,陈小春","3536,黎明",5908477
46,4.2,63961.0,钟馗伏魔：雪妖魔灵,2015,鲍德熹 Peter Pau,",陈坤 Kun Chen,李冰冰 Bingbing Li,赵文瑄 Winston Chao,杨子姗 Zishan Yang",",动作,爱情,奇幻",",中国大陆,香港,美国","4606,魔幻","3397,奇幻","2774,烂片","2733,2015","2290,古装","2120,中国大陆","2006,爱情",25713420
47,7.4,34801.0,블라인드,2011,安相勋 Sang-hoon Ahn,",金荷娜 Ha-Neul Kim,俞承豪 Seung-Ho Yoo,赵熙奉 Hie-bong Jo,梁英祖 Yang Yeong-jo",",剧情,犯罪,悬疑",",韩国","5273,犯罪","5246,韩国","5186,悬疑","4639,韩国电影","2866,惊悚","2503,金荷娜","1519,2011",5353344
48,8.4,88489.0,Beauty and the Beast,1991,加里·特洛斯达勒 Gary Trousdale,",佩吉·奥哈拉 Paige O'Hara,罗比·本森 Robby Benson,理查德·怀特 Richard White,杰里·奥尔巴赫 Jerry Orbach",",喜剧,爱情,动画,歌舞,奇幻",",美国","15756,动画","11524,迪斯尼","9307,美国","6574,爱情","5648,经典","4934,DISNEY","4873,美女与野兽",1297995
49,7.2,19488.0,War Dogs,2016,托德·菲利普斯 Todd Phillips,",乔纳·希尔 Jonah Hill,迈尔斯·特勒 Miles Teller,布莱德利·库珀 Bradley Cooper,安娜·德·阿玛斯 Ana de Armas",",剧情,喜剧,战争",",美国","2641,美国","2035,犯罪","1799,喜剧","1632,战争","1591,黑色幽默","1528,剧情","1318,2016",6872936
50,7.7,65958.0,Never Let Me Go,2010,马克·罗曼尼克 Mark Romanek,",凯瑞·穆里根 Carey Mulligan,安德鲁·加菲尔德 Andrew Garfield,伊兹·米克尔-斯莫 Izzy Meikle-Small,凯拉·奈特莉 Keira Knightley",",剧情,爱情,科幻",",英国,美国","11801,英国","7921,爱情","5504,剧情","4565,科幻","3459,2010","2328,人性","2150,美国",3321409
51,6.9,20490.0,Enemy,2013,丹尼斯·维伦纽瓦 Denis Villeneuve,",杰克·吉伦哈尔 Jake Gyllenhaal,梅拉尼·罗兰 Mélanie Laurent,莎拉·加顿 Sarah Gadon,伊莎贝拉·罗西里尼 Isabella Rossellini",",剧情,悬疑,惊悚",",加拿大,西班牙,法国","4524,悬疑","2313,惊悚","2278,心理","2216,加拿大","2158,JakeGyllenhaal","1426,美国","1036,2014",10562986
52,8.4,56837.0,Apocalypse Now,1979,弗朗西斯·福特·科波拉 Francis Ford Coppola,",马龙·白兰度 Marlon Brando,马丁·辛 Martin Sheen,罗伯特·杜瓦尔 Robert Duvall,弗雷德里克·福瑞斯特 Frederic Forrest",",剧情,战争",",美国","12177,战争","9777,越战","9450,美国","7696,人性","6848,弗朗西斯·福特·科波拉","4803,经典","4130,美国电影",1292260
53,8.2,66691.0,Dancer in the Dark,2000,拉斯·冯·提尔 Lars von Trier,",比约克 Björk,凯瑟琳·德纳芙 Catherine Deneuve,大卫·摩斯 David Morse,彼得·斯特曼 Peter Stormare",",剧情,歌舞",",丹麦,西班牙,阿根廷,德国,荷兰,意大利,美国,英国,法国,瑞典,芬兰,冰岛,挪威","10362,黑暗中的舞者","8061,音乐","7697,丹麦","5957,比约克","5257,人性","4230,经典","4022,剧情",1291562
54,7.8,25560.0,Filth,2013,乔·拜尔德 Jon S. Baird,",詹姆斯·麦卡沃伊 James McAvoy,杰米·贝尔 Jamie Bell,埃迪·马森 Eddie Marsan,伊莫琴·普茨 Imogen Poots",",剧情,喜剧,犯罪",",英国,德国,瑞典,比利时,美国","4843,英国","3381,JamesMcAvoy","3202,犯罪","1967,英国电影","1849,剧情","1599,2013","1484,喜剧",3785918
55,8.1,53309.0,Die Hard,1988,约翰·麦克蒂尔南 John McTiernan,",布鲁斯·威利斯 Bruce Willis,艾伦·瑞克曼 Alan Rickman,邦妮·比蒂丽娅 Bonnie Bedelia,亚历山大·乔杜诺夫 Alexander Godunov",",动作,犯罪,惊悚",",美国","10577,动作","7205,美国","5669,布鲁斯·威利斯","4068,BruceWillis","3717,犯罪","3131,经典","3033,虎胆龙威",1292697
56,7.6,57929.0,Live Free or Die Hard,2007,Len Wiseman,",布鲁斯·威利斯 Bruce Willis,蒂莫西·奥利芬特 Timothy Olyphant,贾斯汀·朗 Justin Long,李美琪 Maggie Q",",动作,犯罪,惊悚",",美国,英国","11485,动作","8268,布鲁斯·威利斯","6621,美国","3244,BruceWillis","2846,虎胆龙威4","2840,美国电影","2491,虎胆龙威",1401535
57,8.7,45248.0,공동경비구역 JSA,2000,朴赞郁 Chan-wook Park,",李英爱 Yeong-ae Lee,宋康昊 Kang-ho Song,李秉宪 Byeng-hun Lee,申河均 Ha-kyun Shin",",剧情,惊悚,战争",",韩国","9502,韩国","6536,战争","6087,朴赞郁","5364,韩国电影","5221,人性","4272,宋康昊","3469,剧情",1306664
58,8.9,55685.0,Fargo,2014,亚当·伯恩斯坦 Adam Bernstein,",比利·鲍伯·松顿 Billy Bob Thornton,艾莉森·托尔曼 Allison Tolman,科林·汉克斯 Colin Hanks,马丁·弗瑞曼 Martin Freeman",",剧情,犯罪",",美国","11888,美剧","8002,犯罪","4966,科恩兄弟","4573,悬疑","3783,美国","3031,2014","2707,剧情",24297912
59,7.4,72992.0,倚天屠龍記之魔教教主,1993,王晶 Wong Jing,",李连杰 Jet Li,张敏 Sharla Cheung,邱淑贞 Chingmy Yau,黎姿 Gigi Lai",",动作,武侠,古装",",香港","10495,李连杰","8580,香港","7835,武侠","7737,动作","5794,香港电影","4360,张敏","4143,王晶",1299059
60,8.2,71960.0,英雄本色2,1987,吴宇森 John Woo,",狄龙 Lung Ti,张国荣 Leslie Cheung,周润发 Yun-Fat Chow,石天 Dean Shek",",剧情,动作,犯罪",",香港","10315,周润发","8941,张国荣","8763,吴宇森","8110,香港","6408,动作","6152,香港电影","5243,黑帮",1297862
61,6.9,35842.0,Chronicle,2012,乔什·特兰克 Josh Trank,",戴恩·德哈恩 Dane DeHaan,亚历克斯·罗素 Alex Russell,迈克尔·B·乔丹 Michael B. Jordan,迈克尔·凯利 Michael Kelly",",剧情,动作,科幻,惊悚",",英国,美国","7979,科幻","5148,美国","4889,超能力","3653,伪纪录片","2264,2012","2052,人性","1487,动作",6053731
62,6.5,34249.0,Gods of Egypt,2016,亚历克斯·普罗亚斯 Alex Proyas,",尼古拉·科斯特-瓦尔道 Nikolaj Coster-Waldau,布伦顿·思韦茨 Brenton Thwaites,杰拉德·巴特勒 Gerard Butler,查德维克·博斯曼 Chadwick Boseman",",动作,奇幻,冒险",",美国,澳大利亚","4592,神话","3603,奇幻","3262,美国","2638,动作","2279,2016","2182,史诗","1928,魔幻",26662345
63,7.7,55463.0,Jaws,1975,史蒂文·斯皮尔伯格 Steven Spielberg,",罗伊·沙伊德尔 Roy Scheider,罗伯特·肖 Robert Shaw,理查德·德莱弗斯 Richard Dreyfuss,洛兰·加里 Lorraine Gary",",剧情,惊悚,冒险",",美国","7477,惊悚","7169,美国","5244,灾难","3618,经典","3088,恐怖","2494,1975","1064,血腥",1294941
64,8.7,107870.0,The Gods Must Be Crazy,1980,Jamie Uys,",Marius Weyers,Sandra Prinsloo,N!xau,Louw Verwey",",喜剧",",博茨瓦纳,南非","22760,喜剧","14425,非洲","11797,搞笑","9280,经典","9257,上帝也疯狂","5843,自然","5591,美国",1297478
65,6.9,53052.0,Bridesmaids,2011,保罗·费格 Paul Feig,",克里斯汀·韦格 Kristen Wiig,玛娅·鲁道夫 Maya Rudolph,罗丝·拜恩 Rose Byrne,克里斯·奥多德 Chris O'Dowd",",喜剧",",美国","11927,喜剧","9629,美国","5073,爱情","3210,2011","2934,友情","2909,搞笑","2424,女性",3880545
66,8.9,146366.0,我可能不會愛你,2011,瞿友宁 You-Ning Qu,",林依晨 Ariel Lin,陈柏霖 Bo-lin Chen,王阳明 Sunny,陈匡怡 Andrea Chen",",爱情",",台湾","19666,爱情","19238,台剧","11899,台湾偶像剧","9891,台湾","6155,文艺","5955,成长","5831,青春",6129693
67,6.8,11020.0,공조,2017,金成勋 KIM Sung-hoon,",玄彬 Hyun Bin,柳海真 Hye-jin Yu,金柱赫 Ju-hyuk Kim,张荣男 Young-nam Jang",",动作",",韩国","2396,韩国","1757,动作","1217,犯罪","941,特工","931,2017","639,警匪","606,剧情",26616145
68,7.0,40265.0,念念,2015,张艾嘉 Sylvia Chang,",梁洛施 Isabella Leong,张孝全 Hsiao-chuan Chang,柯宇纶 Yue-Lin Ko,李心洁 Angelica Lee",",剧情,爱情,家庭",",香港,台湾","5002,张艾嘉","4957,台湾","4267,文艺","3113,台湾电影","2388,梁洛施","2386,张孝全","2170,爱情",25718082
69,8.9,70282.0,攻殻機動隊,1995,押井守 Mamoru Oshii,",田中敦子 Atsuko Tanaka,大冢明夫 Akio Ôtsuka,山寺宏一 Kôichi Yamadera,大木民夫 Tamio Ôki",",动作,科幻,动画",",日本","12732,动画","11707,日本","11676,押井守","11344,科幻","8341,攻壳机动队","6313,日本动画","3707,1995",1291936
70,7.5,48850.0,[Rec],2007,豪梅·巴拿盖鲁 Jaume Balagueró,",曼奴拉·沃拉斯科 Manuela Velasco,费兰·特拉萨 Ferran Terraza,乔治·塞拉诺 Jorge-Yamam Serrano,巴勃罗·罗索 Pablo Rosso",",恐怖",",西班牙","10321,恐怖","8147,西班牙","7025,惊悚","3479,僵尸","2301,悬疑","1933,丧尸","1601,伪纪录片",2255841
71,8.3,18442.0,Pride,2014,马修·沃楚斯 Matthew Warchus,",本·施耐泽 Ben Schnetzer,乔治·麦凯 George MacKay,帕迪·康斯戴恩 Paddy Considine,艾美达·斯丹顿 Imelda Staunton",",剧情,喜剧,历史,同性",",英国","4816,英国","3691,同性","1777,剧情","1774,2014","1595,LGBT","1380,喜剧","1181,历史",25740192
72,8.9,60999.0,Stand by Me,1986,罗伯·莱纳 Rob Reiner,",瑞凡·菲尼克斯 River Phoenix,威尔·惠顿 Wil Wheaton,科里·费尔德曼 Corey Feldman,杰瑞·奥康奈尔 Jerry O'Connell",",剧情,儿童,冒险",",美国","15067,成长","12220,美国","9548,青春","7496,童年","4008,1986","3810,友情","2947,剧情",1292925
73,7.8,41790.0,るろうに剣心,2012,大友启史 Keishi Ohtomo,",佐藤健 Takeru Satô,武井咲 Emi Takei,吉川晃司 Kôji Kikkawa,苍井优 Yu Aoi",",剧情,动作,历史",",日本","8387,日本","4930,漫画改编","4694,真人版","3433,动作","3027,武士","2391,2012","1386,武侠",6558801
74,7.7,89096.0,Girl with a Pearl Earring,2003,彼得·韦柏  Peter Webber,",柯林·菲尔斯 Colin Firth,斯嘉丽·约翰逊 Scarlett Johansson,汤姆·威尔金森 Tom Wilkinson,朱迪·帕瑞福特 Judy Parfitt",",传记,剧情,爱情",",英国,卢森堡","12437,英国","12421,文艺","9895,ScarlettJohansson","7948,艺术","7628,戴珍珠耳环的少女","6978,爱情","5836,英国电影",1291836
75,8.2,65435.0,The Devil's Advocate,1997,泰勒·海克福德 Taylor Hackford,",基努·里维斯 Keanu Reeves,阿尔·帕西诺 Al Pacino,查理兹·塞隆 Charlize Theron,杰弗瑞·琼斯 Jeffrey Jones",",剧情,悬疑,惊悚",",美国,德国","8635,美国","8601,人性","5193,惊悚","4864,剧情","3155,悬疑","1712,宗教","1464,1997",1298909
