,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
85,8.1,89701.0,赌神,1989,王晶 Jing Wong,",周润发 Yun-Fat Chow,刘德华 Andy Lau,王祖贤 Joey Wong,张敏 Sharla Cheung",",喜剧,剧情",",香港","12493,周润发","10413,香港","7455,香港电影","7126,喜剧","6564,刘德华","5270,王晶","4353,赌神",1300883
86,5.1,79779.0,四大名捕,2012,陈嘉上 Gordon Chan,",邓超 Chao Deng,刘亦菲 Yifei Liu,郑中基 Ronald Cheng,邹兆龙 Collin Chou",",动作,爱情,悬疑,武侠,古装",",中国大陆,香港","10539,武侠","7454,动作","5974,中国","4655,古装","2417,烂片","2356,香港","1827,奇幻",6124012
87,7.9,50546.0,Training Day,2001,安东尼·福奎阿 Antoine Fuqua,",丹泽尔·华盛顿 Denzel Washington,伊桑·霍克 Ethan Hawke,斯科特·格林 Scott Glenn,汤姆·贝伦杰 Tom Berenger",",犯罪,剧情,惊悚",",美国,澳大利亚","8919,犯罪","6734,美国","3471,人性","3446,剧情","3023,动作","2037,黑帮","1990,警匪",1304898
88,8.5,148127.0,쓸쓸하고 찬란하神 - 도깨비,2016,李应福 Eung-bok Lee,",孔侑 Yoo Gong,金高银 Go-Eun Kim,李东旭 Dong-Wook Lee,刘仁娜 In-na Yoo",",剧情",",韩国","32197,孔侑","25073,韩剧","18306,金高银","16245,李东旭","12943,韩国","11923,爱情","11303,tvN",26761935
89,8.3,55892.0,暗花,1998,游达志 Tat-Chi Yau,",刘青云 Sean Lau,梁朝伟 Tony Leung Chiu Wai,邵美琪 Maggie Siu,王天林 Tian-lin Wang",",犯罪,悬疑",",香港","8522,梁朝伟","7787,香港","7657,杜琪峰","7374,刘青云","5832,香港电影","5731,银河映像","5689,黑帮",1292450
90,4.9,71965.0,关云长,2011,麦兆辉 Alan Mak,",甄子丹 Donnie Yen,姜文 Wen Jiang,孙俪 Betty Sun,方中信 Alex Fong",",动作,传记,剧情,历史",",中国大陆,香港","9940,动作","7439,古装","5039,香港","4782,历史","3893,2011","3843,中国","2030,传记",4821046
91,5.3,44832.0,特工爺爺,2016,洪金宝 Sammo Hung Kam-Bo,",洪金宝 Sammo Hung Kam-Bo,刘德华 Andy Lau,朱雨辰 Yuchen Zhu,李勤勤 Qinqin Li",",剧情,动作,冒险",",香港,中国大陆","4946,动作","3145,香港","2364,2016","2357,温情","2324,亲情","1765,剧情","1359,中国大陆",25945280
92,6.3,47813.0,A Good Day to Die Hard,2013,约翰·摩尔 John Moore,",布鲁斯·威利斯 Bruce Willis,杰·科特尼 Jai Courtney,塞巴斯蒂安·考奇 Sebastian Koch,玛丽·伊丽莎白·文斯蒂德 Mary Elizabeth Winstead",",动作,惊悚,犯罪",",美国","10169,动作","7667,美国","3351,2013","2893,犯罪","2473,特工","2159,暴力","1442,警匪",4312428
93,7.8,87855.0,宝莲灯,1999,常光希 Guang Xi Chang,",姜文 Wen Jiang,徐帆 Fan Xu,宁静 Jing Ning,陈佩斯 Peisi Chen",",动画",",中国大陆","13903,动画","3057,童年","2821,经典","2533,中国大陆","2416,1999","2405,神话","1938,亲情",1299643
94,8.0,62386.0,The Next Three Days,2010,保罗·哈吉斯 Paul Haggis,",罗素·克劳 Russell Crowe,伊丽莎白·班克斯 Elizabeth Banks,泰·辛普金斯 Ty Simpkins,奥利维亚·王尔德 Olivia Wilde",",剧情,动作,爱情,犯罪,惊悚",",美国,法国","10160,美国","8289,剧情","7272,犯罪","7231,悬疑","4416,RussellCrowe","3691,爱情","3566,美国电影",3808604
95,7.1,108232.0,星空,2011,林书宇 Tom Lin,",徐娇 Jiao Xu,林晖闵 Eric Lin,刘若英 René Liu,庾澄庆 Harlem Yu",",剧情,爱情,奇幻",",中国大陆,台湾","19273,台湾","17222,几米","15992,青春","12739,文艺","11328,成长","5739,温情","4839,爱情",5993185
96,8.1,46912.0,ツレがうつになりまして。,2011,佐佐部清 Kiyoshi Sasabe,",宫崎葵 Aoi Miyazaki,堺雅人 Masato Sakai,余贵美子 Kimiko Yo,大杉涟 Ren Ohsugi",",剧情,爱情,家庭",",日本","8574,堺雅人","8078,日本","7416,宫崎葵","6301,日本电影","4029,爱情","3314,温情","2622,抑郁症",5968334
97,7.6,38105.0,악마를 보았다,2010,金知云 Jee-woon Kim,",李秉宪 Byeng-hun Lee,崔岷植 Min-sik Choi,金诗云 Kim In-seo,千虎珍 Ho-jin Jeon",",剧情,犯罪,惊悚",",韩国","8228,韩国","6115,暴力","5758,犯罪","4582,血腥","4477,惊悚","2771,人性","2298,悬疑",4280770
98,7.8,103289.0,Nana,2005,大谷健太郎 Kentarô Ôtani,",中岛美嘉 Mika Nakashima,宫崎葵 Aoi Miyazaki,成宫宽贵 Hiroki Narimiya,松山研一 Ken'ichi Matsuyama",",剧情,音乐",",日本","17582,日本","16179,nana","14100,中岛美嘉","11484,日本电影","8600,青春","7166,漫画改编","7019,宫崎葵",1421823
99,8.8,62182.0,Billy Elliot,2000,Stephen Daldry,",Jamie Bell,Julie Walters,Gary Lewis,Jean Heywood",",剧情,儿童,歌舞,家庭",",英国,法国","14035,励志","12252,英国","9670,舞蹈","9190,成长","6744,青春","5020,英国电影","2238,2000",1301169
