,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
10,7.7,256477.0,Arrival,2016,丹尼斯·维伦纽瓦 Denis Villeneuve,",艾米·亚当斯 Amy Adams,杰瑞米·雷纳 Jeremy Renner,福里斯特·惠特克 Forest Whitaker,迈克尔·斯图巴 Michael Stuhlbarg",",剧情,科幻",",美国","51159,科幻","25127,美国","22055,外星人","14543,剧情","13769,小说改编","12440,人性","12433,悬疑",21324900
11,8.4,358303.0,The Martian,2015,雷德利·斯科特 Ridley Scott,",马特·达蒙 Matt Damon,杰西卡·查斯坦 Jessica Chastain,克里斯汀·韦格 Kristen Wiig,杰夫·丹尼尔斯 Jeff Daniels",",剧情,科幻,冒险",",美国,英国","58931,科幻","35423,美国","29032,马特·达蒙","26411,火星","24639,冒险","18363,2015","17263,剧情",25864085
12,9.6,1239410.0,The Shawshank Redemption,1994,弗兰克·德拉邦特 Frank Darabont,",蒂姆·罗宾斯 Tim Robbins,摩根·弗里曼 Morgan Freeman,鲍勃·冈顿 Bob Gunton,威廉姆·赛德勒 William Sadler",",犯罪,剧情",",美国","240966,经典","212013,励志","194811,信念","181805,自由","131339,人性","121237,美国","110046,人生",1292052
13,6.7,477126.0,美人鱼,2016,周星驰 Stephen Chow,",邓超 Chao Deng,罗志祥 Show Luo,张雨绮 Kitty Zhang,林允 Yun Lin",",喜剧,爱情,奇幻",",中国大陆,香港","56131,星爷","52702,喜剧","28311,爱情","25571,2016","25108,生态","24954,奇幻","22712,环保",19944106
14,8.4,399157.0,Kingsman: The Secret Service,2015,马修·沃恩 Matthew Vaughn,",塔伦·埃格顿 Taron Egerton,柯林·菲尔斯 Colin Firth,塞缪尔·杰克逊 Samuel L. Jackson,迈克尔·凯恩 Michael Caine",",喜剧,动作,冒险",",英国,美国","50676,英国","46950,特工","40165,动作","27957,喜剧","23667,黑色幽默","16557,2015","13114,犯罪",24405378
15,8.7,796892.0,让子弹飞,2010,姜文 Wen Jiang,",姜文 Wen Jiang,葛优 You Ge,周润发 Yun-Fat Chow,刘嘉玲 Carina Lau",",剧情,喜剧,动作,西部",",中国大陆,香港","133412,黑色幽默","82284,中国","61527,喜剧","35434,剧情","33720,内地","33088,人性","32353,搞笑",3742360
16,8.0,436740.0,湄公河行动,2016,林超贤 Dante Lam,",张涵予 Hanyu Zhang,彭于晏 Eddie Peng,孙淳 Chun Sun,陈宝国 Baoguo Chen",",动作,犯罪",",中国大陆,香港","63377,真实事件改编","54714,犯罪","51995,动作","47437,毒品","40909,国产","37331,中国大陆","29378,2016",25815034
17,9.2,888125.0,3 Idiots,2009,拉库马·希拉尼 Rajkumar Hirani,",阿米尔·汗 Aamir Khan,卡琳娜·卡普 Kareena Kapoor,德瓦汉 Madhavan,沙尔曼·乔什 Sharman Joshi",",剧情,喜剧,爱情,歌舞",",印度","173435,励志","167467,印度","147838,喜剧","85767,搞笑","85501,人生","75063,宝莱坞","73301,经典",3793023
18,9.4,977170.0,Forrest Gump,1994,Robert Zemeckis,",Tom Hanks,Robin Wright Penn,Gary Sinise,Mykelti Williamson",",剧情,爱情",",美国","212235,励志","157683,经典","117156,美国","115909,人生","93521,成长","90510,信念","49446,剧情",1292720
19,7.8,353028.0,Fantastic Beasts and Where to Find Them,2016,大卫·叶茨 David Yates,",埃迪·雷德梅恩 Eddie Redmayne,凯瑟琳·沃特斯顿 Katherine Waterston,丹·福勒 Dan Fogler,艾莉森·萨多尔 Alison Sudol",",剧情,奇幻,冒险",",英国,美国","43704,魔法","35448,奇幻","27841,英国","27352,魔幻","21527,美国","20447,2016","18877,冒险",25726614
20,7.6,336386.0,Doctor Strange,2016,斯科特·德瑞克森 Scott Derrickson,",本尼迪克特·康伯巴奇 Benedict Cumberbatch,蒂尔达·斯文顿 Tilda Swinton,麦斯·米科尔森 Mads Mikkelsen,切瓦特·埃加福特 Chiwetel Ejiofor",",动作,奇幻,冒险",",美国","48197,漫威","31237,美国","30024,超级英雄","29716,科幻","25400,奇幻","19114,2016","17072,漫画改编",3025375
21,9.6,912975.0,霸王别姬,1993,陈凯歌 Kaige Chen,",张国荣 Leslie Cheung,张丰毅 Fengyi Zhang,巩俐 Li Gong,葛优 You Ge",",剧情,爱情,同性",",中国大陆,香港","156728,经典","82882,人性","81111,文艺","78209,爱情","65319,人生","59542,同志","49253,剧情",1291546
22,8.6,241794.0,Mad Max: Fury Road,2015,乔治·米勒 George Miller,",汤姆·哈迪 Tom Hardy,查理兹·塞隆 Charlize Theron,尼古拉斯·霍尔特 Nicholas Hoult,休·基斯-拜恩 Hugh Keays-Byrne",",动作,科幻,冒险",",澳大利亚,美国","28329,动作","28068,暴力","24326,公路","21982,科幻","20722,美国","16361,冒险","12657,2015",3592854
23,8.6,465216.0,Big Hero 6,2014,唐·霍尔 Don Hall,",斯科特·安第斯 Scott Adsit,瑞恩·波特 Ryan Potter,丹尼尔·海尼 Daniel Henney,T·J·米勒 T.J. Miller",",喜剧,动作,科幻,动画,冒险",",美国","63347,动画","43079,迪斯尼","37672,美国","28178,科幻","21920,喜剧","18169,温情","14556,搞笑",11026735
24,8.8,412398.0,The Grand Budapest Hotel,2014,韦斯·安德森 Wes Anderson,",拉尔夫·费因斯 Ralph Fiennes,托尼·雷沃洛利 Tony Revolori,艾德里安·布洛迪 Adrien Brody,威廉·达福 Willem Dafoe",",剧情,喜剧,冒险",",美国,德国,英国","42461,黑色幽默","34345,喜剧","33876,美国","30559,文艺","24563,剧情","17699,经典","16819,人性",11525673
25,7.5,397410.0,寻龙诀,2015,乌尔善 Wuershan,",陈坤 Kun Chen,黄渤 Bo Huang,舒淇 Qi Shu,杨颖 Angelababy",",剧情,动作,奇幻,冒险",",中国大陆,香港","43544,鬼吹灯","32245,奇幻","31479,冒险","26332,黄渤","24472,陈坤","22190,中国","19905,悬疑",3077412
26,9.3,912954.0,Titanic,1997,詹姆斯·卡梅隆 James Cameron,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,凯特·温丝莱特 Kate Winslet,比利·赞恩 Billy Zane,凯西·贝茨 Kathy Bates",",剧情,爱情,灾难",",美国","201557,爱情","162019,经典","93861,灾难","89959,美国","76439,浪漫","64999,感动","51686,奥斯卡",1292722
27,8.4,607767.0,君の名は。,2016,新海诚 Makoto Shinkai,",神木隆之介 Ryûnosuke Kamiki,上白石萌音 Mone Kamishiraishi,长泽雅美 Masami Nagasawa,市原悦子 Etsuko Ichihara",",剧情,爱情,动画",",日本","112706,日本","103827,动画","90630,爱情","73372,青春","63692,二次元","63380,感动","54280,温情",26683290
28,9.3,907295.0,千と千尋の神隠し,2001,宫崎骏 Hayao Miyazaki,",柊瑠美 Rumi Hîragi,入野自由 Miyu Irino,夏木真理 Mari Natsuki,菅原文太 Bunta Sugawara",",剧情,动画,奇幻",",日本","133244,日本","122992,动画","84115,动漫","76602,经典","76108,成长","70976,温情","45770,人性",1291561
29,8.4,465278.0,Source Code,2011,邓肯·琼斯 Duncan Jones,",杰克·吉伦哈尔 Jake Gyllenhaal,维拉·法米加 Vera Farmiga,米歇尔·莫娜汉 Michelle Monaghan,杰弗里·怀特 Jeffrey Wright",",科幻,悬疑,惊悚",",美国,加拿大","103435,科幻","63258,美国","55006,悬疑","30392,剧情","22193,人性","20364,2011","13972,动作",3075287
30,7.5,466836.0,夏洛特烦恼,2015,闫非 Fei Yan,",沈腾 Teng Shen,马丽 Mary,尹正 Zheng Yin,艾伦 Lun Ai",",喜剧,爱情",",中国大陆","59655,喜剧","40745,开心麻花","39874,搞笑","28407,国产","27533,青春","25982,爱情","22595,沈腾",25964071
31,7.7,286629.0,Captain America: Civil War,2016,安东尼·卢素 Anthony Russo,",克里斯·埃文斯 Chris Evans,小罗伯特·唐尼 Robert Downey Jr.,斯嘉丽·约翰逊 Scarlett Johansson,塞巴斯蒂安·斯坦 Sebastian Stan",",动作,科幻,冒险",",美国","28517,漫威","23142,超级英雄","23137,美国","22010,科幻","21192,美国队长","18124,Marvel","17951,动作",25820460
32,7.4,512593.0,人再囧途之泰囧,2012,徐峥 Zheng Xu,",徐峥 Zheng Xu,王宝强 Baoqiang Wang,黄渤  Bo Huang,陶虹 Hong Tao",",喜剧",",中国大陆","103249,喜剧","78435,搞笑","30344,2012","29594,贺岁","26425,泰国","16453,恶搞","15815,温情",10574622
33,9.0,479821.0,Fight Club,1999,大卫·芬奇 David Fincher,",爱德华·诺顿 Edward Norton,布拉德·皮特 Brad Pitt,海伦娜·邦汉·卡特 Helena Bonham Carter,扎克·格雷尼尔 Zach Grenier",",剧情,动作,悬疑,惊悚",",美国,德国","68988,心理","58880,美国","50774,暴力","50033,悬疑","46802,经典","33489,剧情","30193,黑色",1292000
34,8.2,426590.0,西游记之大圣归来,2015,田晓鹏 Xiaopeng Tian,",张磊 Lei Zhang,林子杰 Zijie Lin,吴文伦 Wenlun Wu,童自荣 Zirong Tong",",喜剧,动作,动画,奇幻",",中国大陆","70225,动画","52018,西游记","40944,中国大陆","25992,3D","23252,2015","22507,温情","21797,成长",26277313
35,8.6,653249.0,Avatar,2009,詹姆斯·卡梅隆 James Cameron,",萨姆·沃辛顿 Sam Worthington,佐伊·索尔达娜 Zoe Saldana,西格妮·韦弗 Sigourney Weaver,史蒂芬·朗 Stephen Lang",",动作,战争,科幻,冒险",",美国,英国","130499,科幻","83517,3D","75727,美国","44497,震撼","39122,IMAX","32020,史诗","22113,战争",1652587
36,8.1,581153.0,那些年，我們一起追的女孩,2011,九把刀 Giddens,",柯震东 Ko Chen Tung,陈妍希 Michelle Chen,敖犬 Owodog,郝邵文 Shaowen Hao",",剧情,喜剧,爱情",",台湾","139552,青春","107971,台湾","99643,爱情","77254,校园","55209,成长","36217,文艺","28198,感动",4920528
37,9.0,775574.0,Flipped,2010,罗伯·莱纳 Rob Reiner,",玛德琳·卡罗尔 Madeline Carroll,卡兰·麦克奥利菲 Callan McAuliffe,瑞贝卡·德·莫妮 Rebecca De Mornay,安东尼·爱德华兹 Anthony Edwards",",剧情,喜剧,爱情",",美国","150665,爱情","148334,青春","117119,成长","56135,初恋","55725,温情","51461,文艺","51247,浪漫",3319755
38,9.2,659636.0,The Truman Show,1998,彼得·威尔 Peter Weir,",金·凯瑞 Jim Carrey,劳拉·琳妮 Laura Linney,艾德·哈里斯 Ed Harris,诺亚·艾默里奇 Noah Emmerich",",剧情,科幻",",美国","87033,人性","70921,经典","60125,美国","56160,楚门的世界","47087,剧情","44095,JimCarrey","29807,美国电影",1292064
39,7.6,235765.0,Deadpool,2016,蒂姆·米勒 Tim Miller,",瑞恩·雷诺兹 Ryan Reynolds,莫蕾娜·巴卡林 Morena Baccarin,艾德·斯克林 Ed Skrein,T·J·米勒 T.J. Miller",",喜剧,动作,科幻,冒险",",美国,加拿大","26308,漫威","23229,美国","22098,超级英雄","18759,动作","18082,喜剧","17902,Marvel","17795,科幻",3718279
40,9.1,448311.0,The Dark Knight,2008,克里斯托弗·诺兰 Christopher Nolan,",克里斯蒂安·贝尔 Christian Bale,希斯·莱杰 Heath Ledger,艾伦·艾克哈特 Aaron Eckhart,迈克尔·凯恩 Michael Caine",",剧情,动作,科幻,犯罪,惊悚",",美国,英国","47689,美国","45738,科幻","40471,诺兰","35738,动作","33409,犯罪","30180,人性","27486,经典",1851857
41,9.3,658855.0,WALL·E,2008,安德鲁·斯坦顿 Andrew Stanton,",本·贝尔特 Ben Burtt,艾丽莎·奈特 Elissa Knight,杰夫·格尔林 Jeff Garlin,佛莱德·威拉特 Fred Willard",",爱情,科幻,动画,冒险",",美国","123360,动画","74093,科幻","65262,美国","57774,感人","57419,皮克斯","54515,爱情","34051,环保",2131459
42,8.0,307131.0,烈日灼心,2015,曹保平 Baoping Cao,",邓超 Chao Deng,段奕宏 Yihong Duan,郭涛 Tao Guo,王珞丹 Luodan Wang",",剧情,犯罪,悬疑",",中国大陆","37703,犯罪","29709,悬疑","27228,人性","22073,中国大陆","21646,剧情","13660,2015","10329,小说改编",24719063
43,8.6,353836.0,The Dark Knight Rises,2012,克里斯托弗·诺兰 Christopher Nolan,",克里斯蒂安·贝尔 Christian Bale,汤姆·哈迪 Tom Hardy,安妮·海瑟薇 Anne Hathaway,约瑟夫·高登-莱维特 Joseph Gordon-Levitt",",剧情,动作,科幻,犯罪,惊悚",",美国,英国","53061,蝙蝠侠","40039,美国","34528,科幻","27225,动作","26334,超级英雄","16352,犯罪","15344,2012",3395373
44,8.3,412033.0,驴得水,2016,周申 Shen Zhou,",任素汐 Suxi Ren,大力 Da Li,刘帅良 Shuailiang Liu,裴魁山 Kuishan Pei",",剧情,喜剧",",中国大陆","69240,黑色幽默","52134,人性","50250,讽刺","32516,开心麻花","29685,喜剧","26602,中国大陆","21062,内涵",25921812
45,7.7,257588.0,Jurassic World,2015,科林·特雷沃罗 Colin Trevorrow,",克里斯·普拉特 Chris Pratt,布莱丝·达拉斯·霍华德 Bryce Dallas Howard,文森特·多诺费奥 Vincent D'Onofrio,泰·辛普金斯 Ty Simpkins",",动作,科幻,冒险",",美国,中国大陆","30752,科幻","26621,恐龙","25334,美国","16749,冒险","12986,2015","11595,动作","10157,惊悚",10440138
46,8.8,540011.0,V for Vendetta,2005,詹姆斯·麦克特格 James McTeigue,",娜塔莉·波特曼 Natalie Portman,雨果·维文 Hugo Weaving,斯蒂芬·瑞 Stephen Rea,斯蒂芬·弗雷 Stephen Fry",",剧情,动作,科幻,惊悚",",美国,英国,德国","88917,政治","50313,美国","41846,剧情","36212,科幻","26269,动作","25160,NataliePortman","24562,暴力",1309046
47,7.8,244482.0,The Revenant,2015,亚利桑德罗·冈萨雷斯·伊纳里多 Alejandro González Iñárritu,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,汤姆·哈迪 Tom Hardy,多姆纳尔·格利森 Domhnall Gleeson,威尔·保尔特 Will Poulter",",剧情,惊悚,冒险",",美国","25403,小李子","24527,美国","17559,复仇","17378,剧情","17142,冒险","16702,人性","13225,西部",5327268
48,8.9,648035.0,Up,2009,彼特·道格特 Pete Docter,",爱德华·阿斯纳 Edward Asner,克里斯托弗·普卢默 Christopher Plummer,乔丹·长井 Jordan Nagai,鲍勃·彼德森 Bob Peterson",",剧情,喜剧,动画,冒险",",美国","125738,动画","75269,梦想","67371,美国","57951,冒险","44016,pixar","40908,爱情","28052,Disney",2129039
49,8.1,400926.0,The Avengers,2012,乔斯·韦登 Joss Whedon,",小罗伯特·唐尼 Robert Downey Jr.,克里斯·埃文斯 Chris Evans,斯嘉丽·约翰逊 Scarlett Johansson,克里斯·海姆斯沃斯 Chris Hemsworth",",动作,科幻,奇幻,冒险",",美国","61193,科幻","60061,美国","34028,漫画英雄","28915,动作","26099,MARVEL","21110,漫画改编","16763,2012",1866479
50,8.8,523365.0,Se7en,1995,大卫·芬奇 David Fincher,",摩根·弗里曼 Morgan Freeman,布拉德·皮特 Brad Pitt,凯文·史派西 Kevin Spacey,格温妮斯·帕特洛 Gwyneth Paltrow",",剧情,犯罪,悬疑,惊悚",",美国","87967,悬疑","70429,犯罪","57603,七宗罪","48267,美国","47603,大卫·芬奇","44082,宗教","39469,惊悚",1292223
51,7.6,304625.0,Now You See Me,2013,路易斯·莱特里尔 Louis Leterrier,",杰西·艾森伯格 Jesse Eisenberg,艾拉·菲舍尔 Isla Fisher,伍迪·哈里森 Woody Harrelson,戴夫·弗兰科 Dave Franco",",剧情,犯罪,悬疑",",美国,法国","40056,魔术","36383,美国","29889,犯罪","28835,悬疑","14025,剧情","13516,2013","12822,魔幻",6517421
52,7.7,240942.0,X-Men: Apocalypse,2016,布莱恩·辛格 Bryan Singer,",詹姆斯·麦卡沃伊 James McAvoy,迈克尔·法斯宾德 Michael Fassbender,詹妮弗·劳伦斯 Jennifer Lawrence,尼古拉斯·霍尔特 Nicholas Hoult",",动作,科幻,奇幻,冒险",",美国","22905,科幻","21458,X战警","20091,美国","15970,Marvel","15233,超级英雄","12736,2016","12703,X-Men",25786060
53,8.6,282380.0,Whiplash,2014,达米安·沙泽勒 Damien Chazelle,",迈尔斯·特勒 Miles Teller,J·K·西蒙斯 J.K. Simmons,保罗·雷瑟 Paul Reiser,梅丽莎·贝努瓦 Melissa Benoist",",剧情,音乐",",美国","33285,音乐","27585,美国","25578,励志","18239,剧情","18028,梦想","17955,成长","17357,爵士",25773932
54,8.5,488473.0,Black Swan,2010,达伦·阿罗诺夫斯基 Darren Aronofsky,",娜塔莉·波特曼 Natalie Portman,米拉·库尼斯 Mila Kunis,文森特·卡索 Vincent Cassel,芭芭拉·赫希 Barbara Hershey",",剧情,惊悚",",美国","54957,惊悚","50540,美国","44513,芭蕾","35056,心理","18328,悬疑","17658,人性","16914,剧情",1978709
55,7.1,433570.0,后会无期,2014,韩寒 Han Han,",冯绍峰 Shaofeng Feng,陈柏霖 Bo-lin Chen,钟汉良 Wallace Chung,王珞丹 Luodan Wang",",剧情",",中国大陆","54495,公路","54424,文艺","32350,青春","30465,人生","24237,成长","17895,2014","17703,喜剧",25805741
56,9.2,741031.0,La leggenda del pianista sull'oceano,1998,朱塞佩·托纳多雷 Giuseppe Tornatore,",蒂姆·罗斯 Tim Roth,普路特·泰勒·文斯 Pruitt Taylor Vince,比尔·努恩 Bill Nunn,梅兰尼·蒂埃里 Mélanie Thierry",",剧情,音乐",",意大利","113332,经典","96957,海上钢琴师","94289,音乐","90063,人生","60041,意大利","59033,钢琴","43662,剧情",1292001
57,8.2,297601.0,X-Men: Days of Future Past,2014,布莱恩·辛格 Bryan Singer,",休·杰克曼 Hugh Jackman,詹姆斯·麦卡沃伊 James McAvoy,迈克尔·法斯宾德 Michael Fassbender,詹妮弗·劳伦斯 Jennifer Lawrence",",动作,科幻,冒险",",美国,英国","40214,科幻","36056,X战警","28601,美国","21094,Marvel","17025,超级英雄","13768,动作","13668,2014",10485647
58,7.7,242965.0,罗曼蒂克消亡史,2016,程耳 Er Cheng,",葛优 You Ge,章子怡 Ziyi Zhang,浅野忠信 Tadanobu Asano,杜淳 Chun Du",",剧情,动作,悬疑",",中国大陆,香港","23447,文艺","22646,上海","21812,民国","18026,剧情","16205,黑帮","14192,中国大陆","11872,2016",24751763
59,8.8,428342.0,The Prestige,2006,克里斯托弗·诺兰 Christopher Nolan,",休·杰克曼 Hugh Jackman,克里斯蒂安·贝尔 Christian Bale,迈克尔·凯恩 Michael Caine,丽贝卡·豪尔 Rebecca Hall",",剧情,悬疑,惊悚",",美国,英国","80537,悬疑","46029,魔术","41626,美国","31244,剧情","27259,科幻","27099,ChristopherNolan","16101,魔幻",1780330
60,9.2,678565.0,西遊記大結局之仙履奇緣,1995,刘镇伟 Jeffrey Lau,",周星驰 Stephen Chow,吴孟达 Man Tat Ng,朱茵 Athena Chu,蔡少芬 Ada Choi",",喜剧,爱情,奇幻,冒险",",香港,中国大陆","104736,经典","82120,爱情","81375,喜剧","66901,香港","37138,搞笑","23003,中国","22952,感人",1292213
61,8.4,249408.0,Billy Lynn's Long Halftime Walk,2016,李安 Ang Lee,",乔·阿尔文 Joe Alwyn,加内特·赫德兰 Garrett Hedlund,克里斯汀·斯图尔特 Kristen Stewart,范·迪塞尔 Vin Diesel",",剧情,战争",",美国,英国,中国大陆","34441,战争","27898,美国","25355,人性","17379,剧情","13415,2016","13406,成长","11787,120帧",25983044
62,9.1,557930.0,無間道,2002,刘伟强,",刘德华,梁朝伟,黄秋生,曾志伟",",剧情,犯罪,悬疑",",香港","80852,香港","57934,警匪","39929,经典","39243,黑帮","25256,犯罪","21670,动作","18072,剧情",1307914
63,8.7,413109.0,告白,2010,中岛哲也 Tetsuya Nakashima,",松隆子 Takako Matsu,冈田将生 Masaki Okada,木村佳乃 Yoshino Kimura,西井幸人 Yukito Nishii",",剧情,惊悚",",日本","60190,日本","48975,悬疑","44436,人性","17798,犯罪","17527,剧情","16818,惊悚","15926,心理",4268598
64,8.3,172452.0,Sully,2016,克林特·伊斯特伍德 Clint Eastwood,",汤姆·汉克斯 Tom Hanks,艾伦·艾克哈特 Aaron Eckhart,劳拉·琳妮 Laura Linney,杰瑞·费拉拉 Jerry Ferrara",",剧情,传记",",美国","24336,真实事件改编","21501,美国","16381,灾难","15514,传记","14129,剧情","13765,人性","11764,飞行",26416603
65,7.9,339690.0,一代宗師,2013,王家卫 Kar Wai Wong,",梁朝伟 Tony Leung Chiu Wai,章子怡 Ziyi Zhang,张震 Chen Chang,宋慧乔 Hye-kyo Song",",剧情",",中国大陆,香港","36745,香港","31767,动作","27177,文艺","25584,武侠","15409,叶问","12468,传记","11843,剧情",3821067
66,7.6,343378.0,七月与安生,2016,曾国祥 Derek Tsang,",周冬雨 Dongyu Zhou,马思纯 Sichun Ma,李程彬 Toby Lee,李萍 Ping Li",",剧情,爱情",",中国大陆,香港","39806,青春","36553,友情","32438,成长","29667,文艺","27753,爱情","22525,女性","17366,小说改编",25827935
67,7.5,373681.0,唐人街探案,2015,陈思诚 Sicheng Chen,",王宝强 Baoqiang Wang,刘昊然 Haoran Liu,佟丽娅 Liya Tong,陈赫 He Chen",",喜剧,动作,悬疑",",中国大陆","42072,喜剧","34974,悬疑","34593,推理","29942,搞笑","20185,中国","18787,犯罪","14286,大陆",26311973
68,8.6,306953.0,The Imitation Game,2014,莫腾·泰杜姆 Morten Tyldum,",本尼迪克特·康伯巴奇 Benedict Cumberbatch,凯拉·奈特莉 Keira Knightley,马修·古迪 Matthew Goode,罗里·金奈尔 Rory Kinnear",",剧情,传记,战争,同性",",英国,美国","44560,传记","36243,英国","34977,图灵","22177,同性","21510,剧情","19846,二战","18195,历史",10463953
69,7.3,288534.0,Avengers: Age of Ultron,2015,乔斯·韦登 Joss Whedon,",小罗伯特·唐尼 Robert Downey Jr.,克里斯·海姆斯沃斯 Chris Hemsworth,马克·鲁弗洛 Mark Ruffalo,克里斯·埃文斯 Chris Evans",",动作,科幻,奇幻,冒险",",美国","28648,科幻","27255,美国","19530,Marvel","18217,漫威","18046,复仇者联盟","17790,超级英雄","14903,动作",10741834
70,8.7,285127.0,Inside Out,2015,彼特·道格特 Pete Docter,",艾米·波勒 Amy Poehler,菲利丝·史密斯 Phyllis Smith,理查德·坎德 Richard Kind,比尔·哈德尔 Bill Hader",",喜剧,动画,冒险",",美国","44178,动画","25566,成长","25018,美国","22702,Pixar","19917,温情","16356,喜剧","15851,Disney",10533913
71,7.1,404054.0,西游降魔篇,2013,周星驰 Stephen Chow,",文章 Zhang Wen,舒淇 Hsu Chi,黄渤  Bo Huang,罗志祥 Show",",喜剧,奇幻,冒险",",中国大陆,香港","53417,喜剧","53045,星爷","36235,西游","26693,奇幻","18442,2013","18284,爱情","9879,贺岁",5308265
72,9.0,718161.0,The Pursuit of Happyness,2006,加布里尔·穆奇诺 Gabriele Muccino,",威尔·史密斯 Will Smith,贾登·史密斯 Jaden Smith,桑迪·牛顿 Thandie Newton,布莱恩·豪威  Brian Howe",",剧情,传记,家庭",",美国","161583,励志","88656,父子","80930,感动","47928,美国电影","45819,家庭","45300,经典","45099,人生",1849031
73,7.6,268528.0,Ant-Man,2015,佩顿·里德 Peyton Reed,",保罗·路德 Paul Rudd,迈克尔·道格拉斯 Michael Douglas,伊万杰琳·莉莉 Evangeline Lilly,寇瑞·斯托尔 Corey Stoll",",动作,科幻,冒险",",美国","26059,科幻","25947,漫威","24356,美国","21407,超级英雄","18815,Marvel","16103,动作","13190,2015",1866473
74,8.7,591312.0,Edward Scissorhands,1990,Tim Burton,",约翰尼·德普 Johnny Depp,薇诺娜·瑞德 Winona Ryder,黛安·韦斯特 Dianne Wiest,安东尼·迈克尔·豪尔 Anthony Michael Hall",",剧情,奇幻,爱情",",美国","84278,爱情","72530,JohnnyDepp","55369,剪刀手爱德华","53233,经典","48406,童话","47374,美国","27080,科幻",1292370
