,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
19,8.7,172201.0,海街diary,2015,是枝裕和 Hirokazu Koreeda,",绫濑遥 Haruka Ayase,长泽雅美 Masami Nagasawa,夏帆 Kaho,广濑丝丝 Suzu Hirose",",剧情,家庭",",日本","32921,日本","20977,温情","16948,家庭","13984,亲情","11936,文艺","9532,剧情","8732,成长",25895901
20,6.9,165703.0,Sherlock: The Abominable Bride,2016,道格拉斯·麦金农 Douglas Mackinnon,",本尼迪克特·康伯巴奇 Benedict Cumberbatch,马丁·弗瑞曼 Martin Freeman,尤娜·斯塔布斯 Una Stubbs,鲁珀特·格雷夫斯 Rupert Graves",",剧情,犯罪,悬疑",",英国","15944,神探夏洛克","14481,英国","13863,悬疑","13297,推理","12630,英剧","10438,BBC","8779,犯罪",25920885
21,8.6,354782.0,歲月神偷,2010,罗启锐 Alex Law,",吴君如 Sandra Ng,任达华 Simon Yam,钟绍图 Buzz Chung,李治廷 Aarif Lee",",剧情,家庭",",香港,中国大陆","70995,香港","56144,温情","40474,亲情","33931,人生","28149,怀旧","27567,家庭","27444,感人",3792799
22,9.0,342237.0,The Lord of the Rings: The Two Towers,2002,彼得·杰克逊 Peter Jackson,",伊利亚·伍德 Elijah Wood,西恩·奥斯汀 Sean Astin,伊恩·麦克莱恩 Ian McKellen,维果·莫腾森 Viggo Mortensen",",剧情,动作,奇幻,冒险",",美国,新西兰","58356,魔幻","43710,史诗","30756,美国","29024,经典","11712,战争","10310,大片","8573,2002",1291572
23,8.1,154851.0,Sing,2016,加斯·詹宁斯 Garth Jennings,",马修·麦康纳 Matthew McConaughey,瑞茜·威瑟斯彭 Reese Witherspoon,塞思·麦克法兰 Seth MacFarlane,斯嘉丽·约翰逊 Scarlett Johansson",",喜剧,动画,歌舞",",美国","26999,动画","18121,音乐","16303,美国","15334,喜剧","14953,歌舞","14285,励志","12872,动物",26354572
24,8.1,195735.0,ビリギャル,2015,土井裕泰 Nobuhiro Doi,",有村架纯 Kasumi Arimura,伊藤淳史 Atsushi Itô,吉田羊 Yô Yoshida,田中哲司 Tetsushi Tanaka",",剧情,家庭",",日本","35052,励志","31434,日本","22608,青春","20684,成长","16003,校园","9723,温情","8332,2015",26259677
25,8.1,304813.0,엽기적인 그녀,2001,郭在容 Jae-young Kwak,",车太贤,全智贤,金仁文,金太贤",",喜剧,剧情,爱情",",韩国","56054,韩国","54918,爱情","32600,喜剧","18301,搞笑","16023,经典","15401,青春","11108,浪漫",1292286
26,6.2,126227.0,Spectre,2015,萨姆·门德斯 Sam Mendes,",丹尼尔·克雷格 Daniel Craig,克里斯托弗·沃尔兹 Christoph Waltz,蕾雅·赛杜 Léa Seydoux,本·卫肖 Ben Whishaw",",动作,惊悚,冒险",",英国,美国","14399,007","11630,动作","10784,特工","9569,英国","6693,2015","6014,美国","2511,犯罪",11620560
27,4.9,265540.0,The Great Wall,2016,张艺谋 Yimou Zhang,",马特·达蒙 Matt Damon,景甜 Tian Jing,佩德罗·帕斯卡 Pedro Pascal,刘德华 Andy Lau",",动作,奇幻,冒险",",中国大陆,美国","34381,张艺谋","22226,奇幻","21838,长城","20030,烂片","16141,动作","13677,中国大陆","13649,2016",6982558
28,8.4,225968.0,Coherence,2013,詹姆斯·沃德·布柯特 James Ward Byrkit,",艾米丽·芭尔多尼 Emily Baldoni,莫瑞·史特林 Maury Sterling,尼古拉斯·布兰登 Nicholas Brendon,劳伦·斯卡法莉娅 Lorene Scafaria",",科幻,悬疑,惊悚",",美国,英国","35999,科幻","32547,悬疑","20606,烧脑","19830,美国","15817,时空","14632,惊悚","12022,人性",25807345
29,8.0,126954.0,암살,2015,崔东勋 Dong-hun Choi,",全智贤 Gianna Jun,李政宰 Jung-Jae Lee,河正宇 Jung-woo Ha,吴达洙 Dal-su Oh",",剧情,动作,历史,犯罪",",韩国","20227,韩国","9725,历史","9072,动作","8323,战争","8268,剧情","6410,2015","4213,犯罪",25823132
30,8.2,193809.0,Midnight in Paris,2011,伍迪·艾伦 Woody Allen,",欧文·威尔逊 Owen Wilson,玛丽昂·歌迪亚 Marion Cotillard,瑞秋·麦克亚当斯 Rachel McAdams,汤姆·希德勒斯顿 Tom Hiddleston",",剧情,爱情,奇幻",",西班牙,美国,法国","27620,文艺","19831,美国","18617,巴黎","12987,爱情","11269,穿越","11126,浪漫","10383,奇幻",4319218
31,7.5,360265.0,人在囧途,2010,叶伟民 Wai Man Yip,",徐峥 Zheng Xu,王宝强 Baoqiang Wang,李曼 Man Li,李小璐 Xiaolu Li",",喜剧",",中国大陆","62359,喜剧","41677,搞笑","27423,内地","21534,黑色幽默","16063,温情","13857,公路","13489,2010",4237879
32,8.8,286312.0,The Sixth Sense,1999,M·奈特·沙马兰 M. Night Shyamalan,",布鲁斯·威利斯 Bruce Willis,海利·乔·奥斯蒙 Haley Joel Osment,托妮·科莱特 Toni Collette,奥莉维亚·威廉姆斯 Olivia Williams",",剧情,悬疑,惊悚",",美国","49971,悬疑","34352,惊悚","33588,美国","31334,灵异","26256,心理","19592,经典","16021,剧情",1297630
33,6.4,207703.0,一步之遥,2014,姜文 Wen Jiang,",姜文 Wen Jiang,葛优 You Ge,周韵 Yun Zhou,舒淇 Qi Shu",",剧情,喜剧,动作",",中国大陆,美国,香港","17839,黑色幽默","10437,喜剧","8705,2014","8194,中国大陆","6061,歌舞","5357,用力过猛","4989,看不懂",6126442
34,8.7,353835.0,How to Train Your Dragon,2010,迪恩·德布洛斯 Dean DeBlois,",杰伊·巴鲁切尔 Jay Baruchel,杰拉德·巴特勒 Gerard Butler,克雷格·费格森 Craig Ferguson,亚美莉卡·费雷拉 America Ferrera",",喜剧,动画,奇幻,冒险",",美国","67071,动画","41557,梦工厂","33296,美国","23833,奇幻","15727,3D","14749,童话","11845,喜剧",2353023
35,7.0,181460.0,Skyfall,2012,萨姆·门德斯 Sam Mendes,",丹尼尔·克雷格 Daniel Craig,朱迪·丹奇 Judi Dench,哈维尔·巴登 Javier Bardem,拉尔夫·费因斯 Ralph Fiennes",",动作,惊悚,犯罪,冒险",",英国,美国","35552,007","23879,动作","21712,英国","17872,特工","7667,间谍","7642,2012","7117,美国",2363876
36,8.5,209032.0,Begin Again,2013,约翰·卡尼 John Carney,",凯拉·奈特莉 Keira Knightley,马克·鲁弗洛 Mark Ruffalo,亚当·莱文 Adam Levine,詹姆斯·柯登 James Corden",",喜剧,爱情,音乐",",美国","39535,音乐","23837,文艺","22264,美国","22054,爱情","12707,浪漫","12223,温情","9638,剧情",6874403
37,8.7,305038.0,Big Fish,2003,蒂姆·波顿 Tim Burton,",伊万·麦克格雷格 Ewan McGregor,阿尔伯特·芬尼 Albert Finney,比利·克鲁德普 Billy Crudup,杰西卡·兰格 Jessica Lange",",剧情,家庭,奇幻,冒险",",美国","42869,亲情","34271,奇幻","34183,美国","31560,TimBurton","22883,童话","22009,魔幻","16928,剧情",1291545
38,8.0,88606.0,The Man from U.N.C.L.E.,2015,盖·里奇 Guy Ritchie,",亨利·卡维尔 Henry Cavill,艾米·汉莫 Armie Hammer,艾丽西亚·维坎德 Alicia Vikander,西尔维斯特·格罗斯 Sylvester Groth",",喜剧,动作,冒险",",美国,英国","11561,特工","10079,动作","9177,喜剧","7966,美国","6968,间谍","6410,黑色幽默","5754,英国",6845667
39,7.3,144921.0,World War Z,2013,马克·福斯特 Marc Forster,",布拉德·皮特 Brad Pitt,米瑞·伊诺丝 Mireille Enos,马修·福克斯 Matthew Fox,埃里克·韦斯特 Eric West",",动作,科幻,恐怖",",美国","22006,美国","21279,丧尸","19093,僵尸","17761,灾难","14191,科幻","10232,惊悚","8478,恐怖",2132473
40,7.9,149770.0,山河故人,2015,贾樟柯 Zhangke Jia,",赵涛 Tao Zhao,张译 Yi Zhang,梁景东 Jingdong Liang,董子健 Zijian Dong",",剧情,家庭",",中国大陆,法国,日本","12746,人生","12348,文艺","11531,中国大陆","9884,剧情","9027,社会","9021,家庭","8561,亲情",25890005
41,7.7,175760.0,The Wolf of Wall Street,2013,马丁·斯科塞斯 Martin Scorsese,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,乔纳·希尔 Jonah Hill,玛格特·罗比 Margot Robbie,马修·麦康纳 Matthew McConaughey",",剧情,喜剧,传记,犯罪",",美国","23282,莱昂纳多·迪卡普里奥","21248,美国","14006,剧情","13580,商业","8529,美国电影","8527,马丁·斯科塞斯","7833,LeonardoDiCaprio",2997076
42,8.8,341912.0,Good Will Hunting,1997,格斯·范·桑特 Gus Van Sant,",马特·达蒙 Matt Damon,罗宾·威廉姆斯 Robin Williams,本·阿弗莱克 Ben Affleck,斯特兰·斯卡斯加德 Stellan Skarsgård",",剧情",",美国","51410,励志","50075,心理","45523,成长","36646,美国","24437,经典","22594,青春","19230,美国电影",1292656
43,8.2,282435.0,Transformers,2007,迈克尔·贝 Michael Bay,",希亚·拉博夫 Shia LaBeouf,泰瑞斯·吉布森 Tyrese Gibson,乔什·杜哈明 Josh Duhamel,安东尼·安德森 Anthony Anderson",",动作,科幻",",美国","49266,科幻","31968,美国","13712,经典","13356,动作","9373,2007","4105,机器人","3952,漫画改编",1794171
44,7.7,98906.0,터널,2016,金成勋 Seong-hoon Kim,",河正宇 Jung-woo Ha,吴达洙 Dal-su Oh,裴斗娜 Doona Bae,南志铉 Ji-hyeon Nam",",剧情,灾难",",韩国","17522,韩国","14579,灾难","12017,人性","6727,剧情","6660,社会","6031,讽刺","5745,2016",26410594
45,7.5,101609.0,Spy,2015,保罗·费格 Paul Feig,",梅丽莎·麦卡西 Melissa McCarthy,杰森·斯坦森 Jason Statham,裘德·洛 Jude Law,萝丝·拜恩 Rose Byrne",",喜剧,动作,犯罪",",美国","17901,喜剧","10481,美国","9113,动作","9092,特工","6973,杰森·斯坦森","5806,2015","4695,裘德·洛",25752261
46,6.5,219303.0,Transformers: Age of Extinction,2014,迈克尔·贝 Michael Bay,",马克·沃尔伯格 Mark Wahlberg,斯坦利·图齐 Stanley Tucci,凯尔希·格兰莫 Kelsey Grammer,妮可拉·佩尔茨  Nicola Peltz",",动作,科幻",",美国,中国大陆","34439,变形金刚","32668,科幻","22891,美国","15041,动作","13844,2014","10424,美国电影","7022,Transformers",7054604
47,8.2,258311.0,District 9,2009,尼尔·布洛姆坎普 Neill Blomkamp,",沙尔托·科普雷 Sharlto Copley,詹森·库伯 Jason Cope,娜塔莉·博尔特 Nathalie Boltt,茜尔雯·斯特赖克 Sylvaine Strike",",动作,剧情,科幻,惊悚",",美国,新西兰,加拿大,南非","61990,科幻","29284,美国","29258,人性","22128,第九区","19097,种族","12956,讽刺","12904,反思",3006772
48,9.1,291065.0,Das Leben der Anderen,2006,弗洛里安·亨克尔·冯·多纳斯马 Florian Henckel von Donnersmarck,",乌尔里希·穆埃 Ulrich Mühe,马蒂娜·戈黛特 Martina Gedeck,塞巴斯蒂安·考奇 Sebastian Koch,乌尔里奇·图克尔 Ulrich Tukur",",剧情,悬疑",",德国","47443,人性","46632,德国","25774,剧情","23190,德国电影","21337,东德","19951,社会主义","18955,窃听",1900841
49,7.1,67093.0,곡성,2016,罗泓轸 Hong-jin Na,",郭度沅 Do-Won Kwak,黄政民 Jeong-min Hwang,千禹熙 Cheon Woo-Hee,国村隼 Jun Kunimura",",剧情,悬疑,恐怖",",韩国","12788,韩国","9414,悬疑","8952,惊悚","7721,恐怖","6241,宗教","4528,2016","4328,犯罪",25817534
50,8.9,379867.0,A Beautiful Mind,2001,朗·霍华德 Ron Howard,",罗素·克劳 Russell Crowe,艾德·哈里斯 Ed Harris,詹妮弗·康纳利 Jennifer Connelly,克里斯托弗·普卢默 Christopher Plummer",",传记,剧情",",美国","60461,传记","46482,心理","45383,美国","33185,经典","33176,励志","24506,人生","23089,爱情",1306029
51,7.3,291976.0,春嬌與志明,2012,彭浩翔 Ho-Cheung Pang,",杨千嬅 Miriam Yeung,余文乐 Shawn Yue,杨幂 Mi Yang,徐峥 Zheng Xu",",剧情,喜剧,爱情",",香港,中国大陆","55173,爱情","51910,香港","22795,文艺","16896,都市","13223,2012","10785,喜剧","7044,浪漫",6386345
52,8.0,269057.0,Despicable Me 2,2013,皮艾尔·柯芬 Pierre Coffin,",史蒂夫·卡瑞尔 Steve Carell,克里斯汀·韦格 Kristen Wiig,本杰明·布拉特 Benjamin Bratt,米兰达·卡斯格拉夫 Miranda Cosgrove",",喜剧,动画,冒险",",美国","48191,动画","32646,美国","26543,喜剧","19548,搞笑","14483,温情","11143,2013","11029,动画电影",4915857
53,9.0,332575.0,One Flew Over the Cuckoo's Nest,1975,米洛斯·福尔曼 Miloš Forman,",杰克·尼科尔森 Jack Nicholson,丹尼·德维托 Danny DeVito,克里斯托弗·洛伊德 Christopher Lloyd,路易丝·弗莱彻 Louise Fletcher",",剧情",",美国","53612,人性","44534,自由","43857,经典","42068,美国","23141,剧情","13442,1975","10785,心理",1292224
54,7.5,149539.0,The Secret Life of Pets,2016,克里斯·雷纳德 Chris Renaud,",路易·C·K Louis C.K.,艾瑞克·斯通斯崔特 Eric Stonestreet,凯文·哈特 Kevin Hart,艾丽·坎伯尔 Ellie Kemper",",喜剧,动画",",美国","22576,动画","14387,美国","12571,喜剧","11401,宠物","10121,搞笑","9709,萌","8733,2016",21817627
55,8.5,152990.0,Boyhood,2014,理查德·林克莱特 Richard Linklater,",埃拉·科尔特兰 Ellar Coltrane,帕特丽夏·阿奎特 Patricia Arquette,伊桑·霍克 Ethan Hawke,罗蕾莱·林克莱特 Lorelei Linklater",",剧情,家庭",",美国","28904,成长","22205,美国","16466,青春","13786,人生","10639,家庭","9555,剧情","8520,2014",2209575
56,9.0,416111.0,Scent of a Woman,1992,马丁·布莱斯 Martin Brest,",阿尔·帕西诺 Al Pacino,克里斯·奥唐纳 Chris O'Donnell,詹姆斯·瑞布霍恩 James Rebhorn,加布里埃尔·安瓦尔 Gabrielle Anwar",",剧情",",美国","57694,经典","53713,阿尔·帕西诺","40446,美国","33871,闻香识女人","30726,人性","27395,剧情","20313,美国电影",1298624
57,8.8,311491.0,Catch Me If You Can,2002,史蒂文·斯皮尔伯格 Steven Spielberg,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,汤姆·汉克斯 Tom Hanks,克里斯托弗·沃肯 Christopher Walken,马丁·辛 Martin Sheen",",传记,犯罪,剧情",",美国,加拿大","39048,犯罪","31289,美国","27594,LeonardoDiCaprio","25003,剧情","22765,斯皮尔伯格","19792,汤姆·汉克斯","15804,莱昂纳多·迪卡普里奥",1305487
58,7.4,158105.0,Minions,2015,凯尔·巴尔达 Kyle Balda,",桑德拉·布洛克 Sandra Bullock,乔恩·哈姆 Jon Hamm,迈克尔·基顿 Michael Keaton,艾莉森·珍妮 Allison Janney",",喜剧,动画",",美国","22602,动画","17246,小黄人","14725,美国","13390,喜剧","10156,搞笑","9737,萌","8791,2015",11624706
59,8.5,211194.0,A Clockwork Orange,1971,Stanley Kubrick,",Malcolm McDowell,Patrick Magee,Michael Bates,Warren Clarke",",犯罪,剧情,科幻",",英国,美国","31280,暴力","29288,库布里克","23073,发条橙","22140,英国","18670,经典","15620,青春","9998,StanleyKubrick",1292233
60,6.8,365964.0,乘风破浪,2017,韩寒 Han Han,",邓超 Chao Deng,彭于晏 Eddie Peng,赵丽颖 Liying Zhao,董子健 Zijian Dong",",剧情,喜剧",",中国大陆","40159,喜剧","36749,怀旧","31629,文艺","28178,温情","26984,青春","25113,成长","22952,中国大陆",26862259
61,8.6,294181.0,花樣年華,2000,王家卫 Kar Wai Wong,",梁朝伟 Tony Leung Chiu Wai,张曼玉 Maggie Cheung,潘迪华 Rebecca Pan,萧炳林 Ping Lam Siu",",剧情,爱情",",香港","64657,王家卫","36635,梁朝伟","36511,张曼玉","29161,爱情","28706,香港","20871,花样年华","20863,文艺",1291557
62,8.2,166719.0,올드보이,2003,朴赞郁 Chan-wook Park,",崔岷植 Min-sik Choi,姜惠贞 Hye-jeong Kang,刘智泰 Ji-tae Yu,池大韩 Dae-han Ji",",剧情,悬疑,惊悚",",韩国","27667,韩国","18541,复仇","16492,朴赞郁","16167,人性","16024,悬疑","14298,暴力","13568,韩国电影",1308865
63,8.7,252589.0,About Time,2013,理查德·柯蒂斯 Richard Curtis,",多姆纳尔·格利森 Domhnall Gleeson,瑞秋·麦克亚当斯 Rachel McAdams,比尔·奈伊 Bill Nighy,莉迪亚·威尔逊 Lydia Wilson",",剧情,爱情,奇幻",",英国","45191,爱情","31560,温情","28578,英国","14262,英国电影","12717,喜剧","12225,科幻","11862,人生",10577869
64,8.0,168192.0,The Girl with the Dragon Tattoo,2011,大卫·芬奇 David Fincher,",丹尼尔·克雷格 Daniel Craig,鲁妮·玛拉 Rooney Mara,克里斯托弗·普卢默 Christopher Plummer,斯特兰·斯卡斯加德 Stellan Skarsgård",",剧情,犯罪,悬疑,惊悚",",美国,瑞典,挪威","30068,悬疑","20090,美国","17331,犯罪","11214,剧情","7527,2011","6701,惊悚","4883,改编",4206357
65,8.9,361605.0,The Lion King,1994,Roger Allers,",乔纳森·泰勒·托马斯 Jonathan Taylor Thomas,马修·布罗德里克 Matthew Broderick,杰瑞米·艾恩斯 Jeremy Irons,詹姆斯·厄尔·琼斯 James Earl Jones",",剧情,动画,冒险,歌舞,家庭",",美国","57924,动画","42815,迪斯尼","33475,经典","31179,美国","20954,童年","18376,成长","13523,励志",1301753
66,8.9,310249.0,春光乍洩,1997,王家卫 Kar Wai Wong,None,",剧情,爱情,同性",",香港,日本,韩国","64290,王家卫","58823,张国荣","41136,梁朝伟","27927,同志","26548,香港","23795,爱情","21357,香港电影",1292679
67,7.8,318747.0,One Day,2011,罗勒·莎菲 Lone Scherfig,",安妮·海瑟薇 Anne Hathaway,吉姆·斯特吉斯 Jim Sturgess,萝玛拉·嘉瑞 Romola Garai,派翠西娅·克拉克森 Patricia Clarkson",",剧情,爱情",",美国,英国","77536,爱情","63412,安妮海瑟薇","42492,文艺","27460,美国","17113,英国","16749,情感","12258,小说改编",4191644
68,8.1,219622.0,Monsters University,2013,丹·斯坎伦 Dan Scanlon,",比利·克里斯托 Billy Crystal,约翰·古德曼 John Goodman,史蒂夫·布西密 Steve Buscemi,海伦·米伦 Helen Mirren",",喜剧,动画,冒险",",美国","41994,动画","25926,美国","23841,皮克斯","14912,喜剧","10315,搞笑","10234,2013","9092,励志",3789848
69,8.7,247010.0,Wreck-It Ralph,2012,瑞奇·莫尔 Rich Moore,",约翰·C·赖利 John C. Reilly,萨拉·西尔弗曼 Sarah Silverman,杰克·麦克布瑞尔 Jack McBrayer,简·林奇 Jane Lynch",",喜剧,动画,奇幻,冒险",",美国","48003,动画","32891,迪斯尼","24748,美国","18478,喜剧","12443,游戏","11600,搞笑","11264,2012",6534248
70,7.5,176170.0,Kick-Ass,2010,Matthew Vaughn,",亚伦·约翰逊 Aaron Johnson,科洛·莫瑞兹 Chloe Moretz,尼古拉斯·凯奇 Nicolas Cage,克里斯托夫·梅兹-普莱瑟 Christopher Mintz-Plasse",",喜剧,动作,犯罪",",美国,英国","25801,美国","19817,喜剧","16783,动作","13130,漫画改编","11101,暴力","10526,黑色幽默","6819,2010",3148748
71,8.5,227750.0,The Bourne Identity,2002,道格·里曼 Doug Liman,",马特·达蒙 Matt Damon,弗兰卡·波坦特 Franka Potente,克里斯·库珀 Chris Cooper,克里夫·欧文 Clive Owen",",动作,悬疑,惊悚",",美国,德国,捷克","34483,动作","25799,间谍","22794,美国","20143,MattDamon","17067,悬疑","11614,经典","10207,美国电影",1304102
72,8.9,308742.0,Saving Private Ryan,1998,史蒂文·斯皮尔伯格 Steven Spielberg,",汤姆·汉克斯 Tom Hanks,汤姆·塞兹摩尔 Tom Sizemore,爱德华·伯恩斯 Edward Burns,巴里·佩珀 Barry Pepper",",剧情,历史,战争",",美国","52568,战争","39757,二战","36497,斯皮尔伯格","32122,美国","29292,经典","25256,人性","14508,TomHanks",1292849
73,8.1,220077.0,臥虎藏龍,2000,李安 Ang Lee,",周润发 Yun-Fat Chow,杨紫琼 Michelle Yeoh,章子怡 Ziyi Zhang,张震 Chen Chang",",剧情,动作,爱情,武侠,古装",",台湾,香港,美国,中国大陆","39683,李安","28550,武侠","16672,动作","15250,周润发","14588,章子怡","11612,卧虎藏龙","9775,中国",1301168
