,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
13,9.1,169161.0,Jagten,2012,托马斯·温特伯格 Thomas Vinterberg,",麦斯·米科尔森 Mads Mikkelsen,托玛斯·博·拉森 Thomas Bo Larsen,安妮卡•韦德科普 Annika Wedderkopp,拉丝·弗格斯托姆 Lasse Fogelstrøm",",剧情",",丹麦,瑞典","35943,人性","24458,丹麦","18341,剧情","14977,心理","14102,社会","8946,悬疑","7379,2012",6985810
14,7.5,197762.0,Men in Black III,2012,巴里·索南菲尔德 Barry Sonnenfeld,",威尔·史密斯 Will Smith,汤米·李·琼斯 Tommy Lee Jones,乔什·布洛林 Josh Brolin,杰梅奈·克莱门特 Jemaine Clement",",动作,喜剧,科幻",",美国","40118,科幻","30011,美国","21863,喜剧","17450,外星人","11649,搞笑","9383,2012","9369,动作",3642835
15,7.7,175195.0,Furious 6,2013,林诣彬 Justin Lin,",范·迪塞尔 Vin Diesel,保罗·沃克 Paul Walker,道恩·强森 Dwayne Johnson,乔丹娜·布鲁斯特 Jordana Brewster",",动作,犯罪,惊悚",",美国","23013,动作","22228,速度与激情","19696,美国","15373,飙车","10303,犯罪","8848,赛车","8787,2013",6537500
16,8.6,198590.0,Crash,2004,保罗·哈吉斯 Paul Haggis,",桑德拉·布洛克 Sandra Bullock,唐·钱德尔 Don Cheadle,马特·狄龙 Matt Dillon,布兰登·费舍 Brendan Fraser",",犯罪,剧情",",美国,德国","29204,种族","28446,美国","27323,人性","17351,剧情","13969,奥斯卡","10584,美国电影","10109,伦理",1388216
17,7.8,223325.0,食神,1996,李力持 Lik-Chi Lee,",周星驰 Stephen Chow,莫文蔚 Karen Mok,刘以达 Tats Lau,吴孟达 Man Tat Ng",",动作,喜剧",",香港","43880,周星驰","30901,喜剧","21156,香港","13982,香港电影","10980,搞笑","8100,食神","5359,电影",1293351
18,8.4,213780.0,PK,2014,拉吉库马尔·希拉尼 Rajkumar Hirani,",阿米尔·汗 Aamir Khan,安努舒卡·莎玛 Anushka Sharma,桑杰·达特 Sanjay Dutt,波曼·伊拉妮 Boman Irani",",喜剧,奇幻",",印度","39688,印度","28077,喜剧","27891,宗教","13293,搞笑","9583,爱情","8715,奇幻","7919,剧情",10741643
19,8.7,329637.0,倩女幽魂,1987,程小东 Siu-Tung Ching,",张国荣 Leslie Cheung,王祖贤 Joey Wong,午马 Ma Wu,刘兆铭 Lau Siu Ming",",剧情,爱情,武侠,古装",",香港","39182,香港","36440,爱情","36424,经典","11745,古装","10699,魔幻","9863,1987","8860,中国",1297447
20,7.7,305854.0,He's Just Not That Into You,2009,肯·卡皮斯 Ken Kwapis,",詹妮弗·安妮斯顿 Jennifer Aniston,本·阿弗莱克 Ben Affleck,詹妮弗·康纳利 Jennifer Connelly,布莱德利·库珀 Bradley Cooper",",喜剧,剧情,爱情",",美国,德国,荷兰","67422,爱情","43443,美国","26720,情感","23464,女性","17053,喜剧","13079,生活","8601,浪漫",2161696
21,7.3,87723.0,Moonlight,2016,巴里·詹金斯 Barry Jenkins,",崔凡特·罗兹 Trevante Rhodes,安德烈·霍兰 Andre Holland,马赫沙拉·阿里 Mahershala Ali,娜奥米·哈里斯 Naomie Harris",",剧情,同性",",美国","11149,同性","10610,美国","9146,成长","7892,黑人","6415,剧情","5589,LGBT","5483,同志",26648249
22,8.9,265344.0,Mary and Max,2009,亚当·艾略特 Adam Elliot,",托妮·科莱特 Toni Collette,菲利普·塞默·霍夫曼 Philip Seymour Hoffman,巴瑞·哈姆弗莱斯 Barry Humphries,艾瑞克·巴纳 Eric Bana",",剧情,动画",",澳大利亚","49534,动画","36909,粘土动画","30840,友情","28847,澳大利亚","25331,孤独","23663,成长","22404,人生",3072124
23,7.5,214089.0,Sherlock Holmes,2009,盖·里奇 Guy Ritchie,",小罗伯特·唐尼 Robert Downey Jr.,裘德·洛 Jude Law,瑞秋·麦克亚当斯 Rachel McAdams,马克·斯特朗 2 Mark Strong",",动作,冒险,犯罪,悬疑,惊悚",",美国,德国","31139,推理","26456,悬疑","23232,美国","13782,动作","9650,犯罪","8335,2009","8326,黑色幽默",2998270
24,7.9,176485.0,STAND BY ME ドラえもん,2014,八木龙一 Ryuichi Yagi,",水田山葵 Wasabi Mizuta,大原惠美 Megumi Oohara,嘉数由美 Yumi Kakazu,木村昴 Subaru Kimura",",剧情,动画",",日本","23836,哆啦A梦","23615,动画","20955,日本","16827,童年","12402,温情","8723,经典","5707,2014",25769362
25,7.6,77215.0,The Lobster,2015,欧格斯·兰斯莫斯  Giorgos Lanthimos,",科林·法瑞尔 Colin Farrell,蕾切尔·薇兹 Rachel Weisz,约翰·C·赖利 John C. Reilly,蕾雅·赛杜 Léa Seydoux",",剧情,喜剧,奇幻",",爱尔兰,英国,希腊,法国,荷兰","6571,黑色幽默","5961,反乌托邦","5952,爱情","5655,英国","5610,科幻","5398,剧情","4590,2015",20514947
26,6.7,195161.0,Captain America: The First Avenger,2011,乔·庄斯顿 Joe Johnston,",克里斯·埃文斯 Chris Evans,海莉·阿特维尔 Hayley Atwell,塞巴斯蒂安·斯坦 Sebastian Stan,汤米·李·琼斯 Tommy Lee Jones",",动作,科幻,冒险",",美国","23422,科幻","22678,美国","15014,漫画改编","13205,动作","12734,美国队长","9241,marvel","8326,2011",2138838
27,9.3,258892.0,Sherlock ,2010,保罗·麦奎根 Paul McGuigan,",本尼迪克特·康伯巴奇 Benedict Cumberbatch,马丁·弗瑞曼 Martin Freeman,拉珀特·格雷夫斯 Rupert Graves,安德鲁·斯科特 Andrew Scott",",剧情,悬疑,犯罪",",英国","59265,英剧","33939,推理","33442,BBC","28217,侦探","18513,英国","16413,悬疑","9546,电视剧",3986493
28,7.4,190975.0,Thor: The Dark World,2013,阿兰·泰勒 Alan Taylor,",克里斯·海姆斯沃斯 Chris Hemsworth,娜塔莉·波特曼 Natalie Portman,汤姆·希德勒斯顿 Tom Hiddleston,安东尼·霍普金斯 Anthony Hopkins",",动作,奇幻,冒险",",美国","22212,美国","21682,科幻","16008,Marvel","10805,漫画改编","9371,动作","8329,2013","7050,漫威",6560058
29,8.3,171758.0,Batman Begins,2005,克里斯托弗·诺兰 Christopher Nolan,",克里斯蒂安·贝尔 Christian Bale,迈克尔·凯恩 Michael Caine,连姆·尼森 Liam Neeson,凯蒂·霍尔姆斯 Katie Holmes",",剧情,动作,科幻,犯罪,惊悚",",美国,英国","21718,蝙蝠侠","18704,科幻","18370,美国","14729,动作","9247,漫画改编","6430,2005","5161,超级英雄",1309069
30,8.1,299804.0,聽說,2009,郑芬芬 Fenfen Cheng,",彭于晏 Eddie Peng,陈意涵 Ivy Chen,陈妍希 Michelle Chen,罗北安 Bei-an Lo",",剧情,爱情",",台湾","69059,台湾","61287,爱情","44379,青春","32073,文艺","23692,温情","17416,感动","13261,励志",3824672
31,7.2,108434.0,Miss Peregrine's Home for Peculiar Children,2016,蒂姆·波顿 Tim Burton,",阿萨·巴特菲尔德 Asa Butterfield,伊娃·格林 Eva Green,塞缪尔·杰克逊 Samuel L. Jackson,朱迪·丹奇 Judi Dench",",剧情,奇幻,冒险",",美国","18074,奇幻","10846,美国","9533,魔幻","8844,冒险","7890,哥特","7029,2016","4575,小说改编",7051830
32,8.5,212368.0,American Beauty,1999,萨姆·门德斯 Sam Mendes,",凯文·史派西 Kevin Spacey,安妮特·贝宁 Annette Bening,索拉·伯奇 Thora Birch,韦斯·本特利 Wes Bentley",",剧情,爱情,家庭",",美国","32969,美国","25193,伦理","19372,人性","15705,剧情","11828,经典","11286,人生","9912,家庭",1292062
33,7.6,134887.0,The Dictator,2012,拉里·查尔斯 Larry Charles,",萨莎·拜伦·科恩 Sacha Baron Cohen,本·金斯利 Ben Kingsley,杰森-曼兹沃克斯 Jason Mantzoukas,梅根·福克斯 Megan Fox",",喜剧",",美国","25370,喜剧","20901,美国","19202,黑色幽默","17975,恶搞","13881,政治","7341,搞笑","6761,2012",4845728
34,8.0,342688.0,Jeux d'enfants,2003,杨·塞谬尔 Yann Samuell,",吉约姆·卡内 Guillaume Canet,玛丽昂·歌迪亚 Marion Cotillard,蒂博•费尔哈格 Thibault Verhaeghe,Joséphine Lebas-Joly",",喜剧,剧情,爱情",",法国,比利时","78837,法国","75820,爱情","41483,文艺","31391,浪漫","27670,疯狂","17443,经典","14435,童年",1308817
35,8.2,236780.0,Pirates of the Caribbean: Dead Man's Chest,2006,Gore Verbinski,",Johnny Depp,Orlando Bloom,Keira Knightley,Jack Davenport",",动作,冒险,奇幻",",美国","27652,JohnnyDepp","23961,美国","20174,魔幻","15342,海盗","14742,奇幻","13574,加勒比海盗2","10945,约翰尼·德普",1315574
36,8.8,218292.0,Detachment,2011,托尼·凯耶 Tony Kaye,",艾德里安·布洛迪 Adrien Brody,马西娅·盖伊·哈登 Marcia Gay Harden,詹姆斯·肯恩 James Caan,克里斯蒂娜·亨德里克斯 Christina Hendricks",",剧情",",美国","32409,人性","27853,美国","27518,心理","22584,教育","18764,成长","18028,剧情","14638,人生",5322596
37,8.4,183709.0,The Secret Life of Walter Mitty,2013,本·斯蒂勒 Ben Stiller,",本·斯蒂勒 Ben Stiller,克里斯汀·韦格 Kristen Wiig,亚当·斯科特 Adam Scott,雪莉·麦克雷恩 Shirley MacLaine",",剧情,喜剧,冒险",",美国","23152,美国","18665,喜剧","18654,冒险","15806,励志","13659,人生","11603,奇幻","10279,剧情",2133323
38,8.3,235203.0,九品芝麻官,1994,王晶 Jing Wong,",周星驰 Stephen Chow,吴孟达 Man Tat Ng,张敏 Sharla Cheung,徐锦江 Elvis Tsui",",喜剧",",香港","45841,周星驰","33087,喜剧","21306,香港","14435,香港电影","13251,搞笑","11635,经典","8960,王晶",1297518
39,8.4,119444.0,추격자,2008,罗泓轸 Hong-jin Na,",河正宇 Jung-woo Ha,金允石 Yoon-suk Kim,徐英姬 Yeong-hie Seo,金裕贞 Yoo-Jeong Kim",",犯罪,剧情,惊悚",",韩国","22561,犯罪","20516,韩国","12448,悬疑","11677,韩国电影","10281,河正宇","9242,惊悚","4871,罗宏镇",3006309
40,6.8,133051.0,Looper,2012,莱恩·约翰逊 Rian Johnson,",约瑟夫·高登-莱维特 Joseph Gordon-Levitt,布鲁斯·威利斯 Bruce Willis,艾米莉·布朗特 Emily Blunt,保罗·达诺 Paul Dano",",动作,科幻,惊悚",",美国,中国大陆","27796,科幻","20015,美国","15527,穿越","8080,2012","7838,动作","7778,时空","5313,剧情",3179706
41,8.4,235225.0,Fast Five,2011,林诣彬 Justin Lin,",范·迪塞尔 Vin Diesel,保罗·沃克 Paul Walker,道恩·强森 Dwayne Johnson,乔丹娜·布鲁斯特 Jordana Brewster",",动作,犯罪",",美国","38456,动作","32476,美国","26207,飙车","20148,赛车","17964,速度","16926,犯罪","10749,2011",4286017
42,8.5,337529.0,The Notebook,2004,尼克·卡索维茨 Nick Cassavetes,",瑞恩·高斯林 Ryan Gosling,瑞秋·麦克亚当斯 Rachel McAdams,吉娜·罗兰兹 Gena Rowlands,詹姆斯·加纳 James Garner",",剧情,爱情",",美国","81836,爱情","38185,美国","35537,浪漫","29720,感动","24070,恋恋笔记本","16152,美国电影","9165,2004",1309163
43,7.3,156793.0,The Amazing Spider-Man 2,2014,马克·韦布 Marc Webb,",安德鲁·加菲尔德 Andrew Garfield,艾玛·斯通 Emma Stone,杰米·福克斯 Jamie Foxx,戴恩·德哈恩 Dane DeHaan",",动作,科幻,冒险",",美国","19969,科幻","18495,美国","13238,动作","10895,Marvel","8331,蜘蛛侠","7599,2014","7112,漫画改编",6082518
44,7.4,59251.0,Kubo and the Two Strings,2016,特拉维斯·奈特 Travis Knight,",查理兹·塞隆 Charlize Theron,马修·麦康纳 Matthew McConaughey,拉尔夫·费因斯 Ralph Fiennes,阿特·帕金森 Art Parkinson",",动画,奇幻,冒险",",美国","12987,动画","7464,美国","6111,奇幻","5098,定格","4749,冒险","4553,日本","4264,2016",26287884
45,8.6,309187.0,東邪西毒,1994,王家卫 Kar Wai Wong,",张国荣 Leslie Cheung,林青霞 Brigitte Lin,梁朝伟 Tony Leung Chiu Wai,张学友 Jacky Cheung",",剧情,动作,爱情,武侠,古装",",香港,台湾","64562,王家卫","32755,香港","24983,东邪西毒","24185,经典","23136,武侠","21502,文艺","18165,爱情",1292328
46,5.4,143703.0,道士下山,2015,陈凯歌 Kaige Chen,",王宝强 Baoqiang Wang,郭富城 Aaron Kwok,张震 Chen Chang,林志玲 Chiling Lin",",喜剧,动作,奇幻,冒险,武侠,古装",",中国大陆,美国","10864,武侠","7916,动作","7461,中国大陆","6747,2015","5835,奇幻","5752,烂片","4938,喜剧",24879839
47,8.7,219894.0,The Bourne Ultimatum,2007,保罗·格林格拉斯 Paul Greengrass,",马特·达蒙 Matt Damon,朱丽娅·斯蒂尔斯 Julia Stiles,大卫·斯特雷泽恩 David Strathairn,斯科特·格伦 Scott Glenn",",动作,悬疑,惊悚",",美国,德国","33352,动作","22314,美国","21682,特工","20519,间谍","19813,MattDamon","15028,悬疑","9325,谍影重重3",1578507
48,7.8,69904.0,Eye in the Sky,2015,加文·胡德 Gavin Hood,",海伦·米伦 Helen Mirren,亚伦·保尔 Aaron Paul,艾伦·瑞克曼 Alan Rickman,巴克德·阿巴蒂 Barkhad Abdi",",剧情,战争",",英国,南非","11127,战争","9937,人性","7147,英国","6559,政治","6173,军事","5801,剧情","4597,美国",10484117
49,8.8,241421.0,Before Sunset,2004,理查德·林克莱特 Richard Linklater,None,",剧情,爱情",",美国","59099,爱情","30591,文艺","26396,美国","22839,浪漫","15254,经典","13037,人生","12559,旅行",1291990
50,8.4,103070.0,The Big Short,2015,亚当·麦凯 Adam McKay,",克里斯蒂安·贝尔 Christian Bale,史蒂夫·卡瑞尔 Steve Carell,瑞恩·高斯林 Ryan Gosling,布拉德·皮特 Brad Pitt",",剧情,传记",",美国","17556,金融","13635,美国","12764,华尔街","8207,剧情","7015,传记","6144,2015","5178,人性",26303622
51,7.3,103893.0,Star Trek Beyond,2016,林诣彬 Justin Lin,",克里斯·派恩 Chris Pine,扎克瑞·昆图 Zachary Quinto,佐伊·索尔达娜 Zoe Saldana,西蒙·佩吉 Simon Pegg",",动作,科幻,冒险",",美国","17986,科幻","10816,美国","6849,2016","6311,冒险","5475,宇宙","5165,动作","5095,太空",22939161
52,8.3,169327.0,十二公民,2014,徐昂 Ang Xu,",何冰 Bing He,韩童生 Tongsheng Han,钱波 Bo Qian,赵春羊 Chunyang Zhao",",剧情",",中国大陆","18735,法律","17342,人性","13693,中国大陆","13105,社会","12747,剧情","10885,推理","9577,翻拍",24875534
53,7.6,142225.0,Hugo,2011,马丁·斯科塞斯 Martin Scorsese,",阿沙·巴特菲尔德 Asa Butterfield,科洛·莫瑞兹 Chloe Moretz,本·金斯利 Ben Kingsley,萨莎·拜伦·科恩 Sacha Baron Cohen",",剧情,儿童,传记,奇幻",",美国","22308,美国","20365,奇幻","12062,剧情","7347,2011","6762,温情","5633,成长","3692,奥斯卡",2028677
54,8.5,265359.0,青蛇,1993,徐克 Hark Tsui,",张曼玉 Maggie Cheung,王祖贤 Joey Wang,赵文卓 Man Cheuk Chiu,吴兴国 Hsing-kuo Wu",",剧情,奇幻,古装",",香港","31882,香港","24035,爱情","17154,经典","12642,古装","9811,奇幻","9599,魔幻","8837,人性",1303394
55,8.3,298613.0,藍色大門,2002,易智言 Chih-yen Yee,",陈柏霖 Bo-lin Chen,桂纶镁 Lunmei Kwai,梁又琳 You-lin Liang,仇政 Joanna Chou",",剧情,爱情,同性",",台湾,法国","62721,青春","46560,台湾","38235,桂纶镁","32183,蓝色大门","28190,陈柏霖","27160,爱情","23665,台湾电影",1308575
56,8.1,168690.0,Lola rennt,1998,汤姆·提克威 Tom Tykwer,",弗兰卡·波坦特 Franka Potente,莫里兹·布雷多 Moritz Bleibtreu,赫伯特·奈普 Herbert Knaup,妮娜·皮媞 Nina Petri",",动作,犯罪,惊悚",",德国","28000,德国","11168,剧情","10915,经典","10485,青春","4780,1998","2908,犯罪","2521,爱情",1292275
57,6.4,116310.0,Godzilla,2014,加里斯·爱德华斯 Gareth Edwards,",亚伦·泰勒-约翰逊 Aaron Taylor-Johnson,卡梅隆·CJ·亚当斯 Cameron 'CJ' Adams,渡边谦 Ken Watanabe,布莱恩·科兰斯顿 Bryan Cranston",",动作,科幻,冒险,灾难",",美国,日本","18804,科幻","14247,美国","10507,灾难","7557,2014","6941,怪兽","4017,动作","3758,视觉",2063914
58,9.1,250623.0,The Pianist,2002,罗曼·波兰斯基 Roman Polanski,",艾德里安·布洛迪 Adrien Brody,托马斯·克莱舒曼 Thomas Kretschmann,艾米莉娅·福克斯 Emilia Fox,米哈乌·热布罗夫斯基 Michal Zebrowski",",剧情,传记,历史,战争,音乐",",法国,德国,英国,波兰","41683,二战","33062,战争","32032,人性","25365,钢琴","22221,波兰斯基","20142,音乐","12507,德国",1296736
59,8.0,190053.0,The Shining,1980,斯坦利·库布里克 Stanley Kubrick,",杰克·尼科尔森 Jack Nicholson,谢莉·杜瓦尔 Shelley Duvall,丹尼·劳埃德 Danny Lloyd,斯加特克罗索斯 Scatman Crothers",",剧情,悬疑,恐怖",",英国,美国","31072,惊悚","26241,恐怖","17158,美国","14379,库布里克","12902,悬疑","10583,斯坦利·库布里克","7975,美国电影",1292225
60,7.4,160022.0,Hard Candy,2005,大卫·斯雷德 David Slade,",艾伦·佩吉 Ellen Page,帕特里克·威尔森 Patrick Wilson,吴珊卓 Sandra Oh,Odessa Rae",",剧情,犯罪,惊悚",",美国","20949,美国","17884,惊悚","17224,悬疑","12279,水果硬糖","11603,伦理","10410,剧情","7894,美国电影",1484091
61,7.1,246448.0,Alice in Wonderland,2010,Tim Burton,",Mia Wasikowska,Johnny Depp,Helena Bonham Carter,Anne Hathaway",",奇幻,冒险",",美国","36531,童话","29230,美国","28205,奇幻","12766,3D","12339,冒险","10102,2010","8024,童年",2336785
62,7.6,224674.0,葉問,2008,叶伟信 Wilson Yip,",甄子丹 Donnie Yen,任达华 Simon Yam,熊黛林 Lynn Hung,池内博之 Hiroyuki Ikeuchi",",动作,传记,剧情,历史",",香港,中国大陆","33023,动作","21137,香港","9551,功夫","7445,2008","7123,传记","5115,武侠","3763,剧情",3041806
63,7.1,295666.0,非诚勿扰,2008,冯小刚 Xiaogang Feng,",葛优 You Ge,舒淇 Qi Shu,范伟 Wei Fan,徐若瑄 Vivian Hsu",",喜剧,爱情",",中国大陆","38987,冯小刚","29874,葛优","29793,喜剧","18874,舒淇","14735,非诚勿扰","14202,爱情","12375,中国电影",3313801
64,7.3,173931.0,X-Men Origins: Wolverine,2009,加文·胡德 Gavin Hood,",休·杰克曼 Hugh Jackman,列维·施瑞博尔 Liev Schreiber,瑞恩·雷诺兹 Ryan Reynolds,丹尼·赫斯顿 Danny Huston",",动作,科幻",",美国","25520,科幻","20219,美国","16534,动作","10055,漫画改编","9521,超级英雄","6520,2009","5601,marvel",1792928
65,8.8,230022.0,Toy Story 3,2010,李·昂克里奇 Lee Unkrich,",汤姆·汉克斯 Tom Hanks,蒂姆·艾伦 Tim Allen,琼·库萨克 Joan Cusack,尼德·巴蒂 Ned Beatty",",喜剧,动画,奇幻,冒险",",美国","46452,动画","24120,美国","23397,Pixar","18858,迪斯尼","16277,成长","11104,感人","9218,3D",1858711
66,6.6,213685.0,十二生肖,2012,成龙 Jackie Chan,",成龙 Jackie Chan,权相宇 Sang-woo Kwone,廖凡 Fan Liao,姚星彤 Xingtong Yao",",喜剧,动作,冒险",",中国大陆,香港","39031,动作","25411,喜剧","16816,香港","12515,冒险","9767,搞笑","9704,2012","4278,中国大陆",4212172
67,7.4,138738.0,The Cabin in the Woods,2012,德鲁·高达 Drew Goddard,",克里斯汀 康奈利 Kristen Connolly,理查·詹金斯 Richard Jenkins,弗兰·克朗茨 Fran Kranz,布莱德利·惠特福德 Bradley Whitford",",喜剧,悬疑,恐怖",",美国","23870,恐怖","19699,惊悚","16407,美国","12392,黑色幽默","10684,血腥","9205,悬疑","6881,颠覆世界观",3143676
68,7.5,158168.0,Sherlock Holmes: A Game of Shadows,2011,盖·里奇 Guy Ritchie,",小罗伯特·唐尼 Robert Downey Jr.,裘德·洛 Jude Law,瑞秋·麦克亚当斯 Rachel McAdams,劳米·拉佩斯 Noomi Rapace",",动作,犯罪,悬疑,惊悚,冒险",",美国","26545,福尔摩斯","19185,悬疑","18838,美国","15609,侦探","9481,RobertDowneyJr","8701,JudeLaw","7049,美国电影",4051753
69,8.3,216470.0,桃姐,2011,许鞍华 Ann Hui,",叶德娴 Deannie Yip,刘德华 Andy Lau,秦海璐 Hailu Qin,秦沛 Paul Chun",",剧情",",香港","39973,香港","39146,温情","15617,人生","15464,文艺","13067,感人","10424,剧情","7099,2011",5977835
70,8.3,239007.0,Rio,2011,卡洛斯·沙尔丹哈 Carlos Saldanha,",杰西·艾森伯格 Jesse Eisenberg,安妮·海瑟薇 Anne Hathaway,乔治·洛佩兹 George Lopez,罗德里格·桑托罗 Rodrigo Santoro",",喜剧,动画,冒险",",美国","59993,动画","31692,美国","22976,喜剧","20135,3D","14396,巴西","13371,搞笑","11749,冒险",3731581
71,8.7,269807.0,The Terminal,2004,史蒂文·斯皮尔伯格 Steven Spielberg,",汤姆·汉克斯 Tom Hanks,凯瑟琳·泽塔-琼斯 Catherine Zeta-Jones,斯坦利·图齐 Stanley Tucci,齐·麦克布赖德 Chi McBride",",喜剧,剧情,爱情",",美国","40039,汤姆·汉克斯","30755,美国","21282,爱情","19685,斯皮尔伯格","19170,喜剧","18431,剧情","13804,美国电影",1292274
72,8.9,172188.0,パプリカ,2006,今敏 Satoshi Kon,",林原惠美 Megumi Hayashibara,古谷彻 Tôru Furuya,江守彻 Toru Emori,山寺宏一 Kôichi Yamadera",",动画,悬疑,科幻,惊悚",",日本","31738,今敏","25965,动画","24276,日本","17778,科幻","16989,日本动画","10350,悬疑","8547,动漫",1865703
73,7.9,231601.0,I Am Legend,2007,Francis Lawrence,",Will Smith,Alice Braga,Charlie Tahan,Dash Mihok",",剧情,科幻,恐怖",",美国","38329,科幻","28188,威尔·史密斯","22391,美国","18037,WillSmith","11957,美国电影","10629,我是传奇","7741,科幻片",1820156
74,6.6,285858.0,畫皮,2008,陈嘉上 Gordon Chan,",甄子丹 Donnie Yen,周迅 Xun Zhou,陈坤 Kun Chen,赵薇 Wei Zhao",",剧情,爱情,奇幻,惊悚",",中国大陆,香港,新加坡","28015,爱情","26385,周迅","20796,画皮","18993,赵薇","11004,香港","10317,香港电影","9441,甄子丹",2135981
