,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
10,7.8,37426.0,The Judge,2014,大卫·道金 David Dobkin,",小罗伯特·唐尼 Robert Downey Jr.,罗伯特·杜瓦尔 Robert Duvall,维拉·法米加 Vera Farmiga,莉顿·梅斯特 Leighton Meester",",剧情",",美国","5512,美国","4717,亲情","4193,剧情","3231,法律","3197,家庭","2265,温情","2203,2014",10546747
11,8.7,45702.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Stanley Kubrick,",Peter Sellers,George C. Scott,Sterling Hayden,James Earl Jones",",喜剧,剧情",",美国,英国","8421,黑色幽默","8011,库布里克","6430,美国","5203,战争","4460,斯坦利·库布里克","3817,StanleyKubrick","3061,经典",1322848
12,7.9,54222.0,春风沉醉的夜晚,2009,娄烨 Ye Lou,",秦昊 Hao Qin,陈思成 Sicheng Chen,谭卓 Zhuo Tan,吴伟 Wei Wu",",剧情,同性",",中国大陆,法国","8876,同志","7879,中国","7790,文艺","5299,爱情","4687,独立电影","3290,同性恋","2736,内地",3690289
13,8.3,53708.0,Star Wars: Episode VI - Return of the Jedi,1983,Richard Marquand,",Mark Hamill,Harrison Ford,Anthony Daniels,Carrie Fisher",",动作,科幻,冒险",",美国","10667,科幻","6516,星球大战","6390,美国","4178,经典","2819,1983","2261,动作","1153,冒险",1297151
14,8.3,63582.0,Star Wars: Episode III - Revenge of the Sith,2005,乔治·卢卡斯 George Lucas,",伊万·麦克格雷格 Ewan McGregor,娜塔莉·波特曼 Natalie Portman,海登·克里斯滕森 Hayden Christensen,伊恩·麦克迪阿梅德 Ian McDiarmid",",动作,科幻,冒险",",美国","12361,科幻","7823,星球大战","7176,美国","4234,经典","3008,2005","2694,动作","1086,冒险",1309078
15,6.7,79800.0,The Fast and the Furious: Tokyo Drift,2006,林诣彬 Justin Lin,",卢卡斯·布莱克 Lucas Black,宝娃 Bow Wow,扎切里·泰·布莱恩 Zachery Ty Bryan,纳塔莉·凯利 Nathalie Kelley",",动作,犯罪",",美国,德国","8546,赛车","8456,美国","7871,动作","7437,速度与激情","4376,漂移","3241,美国电影","3050,日本",1652618
16,7.1,78221.0,National Treasure: Book of Secrets,2007,Jon Turteltaub,",Nicolas Cage,Justin Bartha,Diane Kruger,Jon Voight",",动作,冒险,喜剧,悬疑,惊悚",",美国","12690,尼古拉斯·凯奇","10292,冒险","9494,美国","6761,动作","4357,美国电影","4293,NicolasCage","2605,推理",1607471
17,7.4,69961.0,Underworld,2003,伦·怀斯曼 Len Wiseman,",凯特·贝金赛尔 Kate Beckinsale,斯科特·斯比德曼 Scott Speedman,山恩·布罗利 Shane Brolly,麦克·辛 Michael Sheen",",动作,奇幻,惊悚",",英国,德国,匈牙利,美国","13603,吸血鬼","8176,魔幻","7499,美国","6786,动作","4055,科幻","3431,美国电影","3177,奇幻",1307527
18,7.1,67545.0,Van Helsing,2004,Stephen Sommers,",Hugh Jackman,Kate Beckinsale,Robbie Coltrane,David Wenham",",动作,冒险,剧情,奇幻,悬疑,惊悚",",捷克,美国","12241,吸血鬼","9282,魔幻","7063,美国","5401,狼人","4586,动作","4247,奇幻","3587,美国电影",1309136
19,8.2,63615.0,精武英雄,1994,陈嘉上 Gordon Chan,",李连杰 Jet Li,中山忍 Shinobu Nakayama,钱小豪 Siu-hou Chin,蔡少芬 Ada Choi",",动作,剧情",",香港","11316,李连杰","10166,动作","7026,香港","4862,香港电影","4598,功夫","2692,陈嘉上","2661,1994",1292895
20,5.4,59986.0,香港仔,2014,彭浩翔 Ho-Cheung Pang,",古天乐 Louis Koo,曾志伟 Eric Tsang,杨千嬅 Miriam Yeung,梁咏琪 Gigi Leung",",剧情",",香港,中国大陆","7320,彭浩翔","6540,杜汶泽","5282,垃圾","4776,烂片","4704,香港","4212,恶心","4043,负分",24736526
21,8.4,60403.0,Contact,1997,罗伯特·泽米吉斯 Robert Zemeckis,",朱迪·福斯特 Jodie Foster,马修·麦康纳 Matthew McConaughey,吉娜·马隆 Jena Malone,大卫·摩斯 David Morse",",剧情,科幻",",美国","19891,科幻","8903,美国","5064,经典","3945,JodieFoster","3488,剧情","3341,1997","3238,美国电影",1295647
22,5.9,55082.0,Green Lantern,2011,Martin Campbell,",瑞恩·雷诺兹 Ryan Reynolds,布蕾克·莱弗利 Blake Lively,彼得·萨斯加德 Peter Sarsgaard,马克·斯特朗 Mark Strong",",动作,科幻",",美国","10196,科幻","7301,美国","6415,漫画改编","4034,绿灯侠","3138,动作","2940,2011","2854,美国电影",2364054
23,6.5,77621.0,TRON: Legacy,2010,约瑟夫·科辛斯基 Joseph Kosinski,",加内特·赫德兰 Garrett Hedlund,奥利维亚·王尔德 Olivia Wilde,杰夫·布里吉斯 Jeff Bridges,布鲁斯·巴克林纳 Bruce Boxleitner",",动作,科幻,冒险",",美国","19668,科幻","10297,美国","6608,3D","6038,电子世界争霸战","4951,动作","3466,美国电影","3409,迪斯尼",2997134
24,7.8,62735.0,黑社會以和為貴,2006,杜琪峰 Johnnie To,",古天乐 Louis Koo,任达华 Simon Yam,张家辉 Nick Cheung,林家栋 Ka Tung Lam",",犯罪,剧情,惊悚",",香港","11222,杜琪峰","8338,香港","7546,黑帮","5196,香港电影","4307,古天乐","4077,银河映像","3957,黑社会",1484760
25,6.0,115641.0,女人不坏,2008,徐克 Hark Tsui,",周迅 Xun Zhou,桂纶镁 Lunmei Gwei,张雨绮 Kitty Zhang,冯德伦 Stephen Fung",",喜剧",",中国大陆,香港","13221,徐克","12475,周迅","10340,桂纶镁","7619,爱情","6881,女人不坏","6111,香港","5740,香港电影",3230462
26,9.6,77223.0,Breaking Bad ,2012,迈克尔·斯劳韦斯 Michael Slovis,",布莱恩·科兰斯顿 Bryan Cranston,亚伦·保尔 Aaron Paul,安娜·冈 Anna Gunn,迪恩·诺里斯 Dean Norris",",剧情,犯罪",",美国","14749,美剧","9619,犯罪","5607,毒品","4475,美国","4414,剧情","4163,AMC","3419,致命毒师",6952149
27,7.2,27574.0,Kingsglaive Final Fantasy XV,2016,Takeshi Nozue,",亚伦·保尔 Aaron Paul,肖恩·宾 Sean Bean,琳娜·海蒂 Lena Headey,David Gant",",剧情,科幻,动画,奇幻,冒险",",日本","4252,CG","3905,日本","3714,动画","3154,科幻","2699,游戏改编","2248,动作","1892,2016",26762709
28,7.5,42879.0,Children of Men,2006,Alfonso Cuarón,",Clive Owen,Julianne Moore,Michael Caine,Claire-Hope Ashitey",",剧情,科幻,冒险,灾难",",美国,英国,日本","9587,科幻","5543,灾难","5291,美国","3086,反乌托邦","2726,英国","2698,人类之子","2506,剧情",1478064
29,9.0,49042.0,La Luna,2011,埃里康·卡萨罗萨 Enrico Casarosa,None,",动画,短片,奇幻",",美国","10038,动画短片","7738,短片","6736,Pixar","5782,美国","3943,温情","3406,皮克斯","3105,童话",6313765
30,7.8,20633.0,Kung Fury,2015,大卫·桑德伯格 David Sandberg,",大卫·桑德伯格 David Sandberg,乔玛·塔科内 Jorma Taccone,安德刘斯·卡宁 Andreas Cahling,爱莲妮 杨 Eleni Young",",喜剧,动作,短片",",瑞典","3612,短片","2281,动作","2211,科幻","2033,瑞典","1903,喜剧","1593,2015","1143,暴力",25802407
31,8.6,112697.0,The Bridges of Madison County,1995,克林特·伊斯特伍德 Clint Eastwood,",克林特·伊斯特伍德 Clint Eastwood,梅丽尔·斯特里普 Meryl Streep,安妮·科利 Annie Corley,维克多·斯勒扎克 Victor Slezak",",剧情,爱情",",美国","26847,爱情","16597,经典","14265,美国","8372,文艺","8168,伦理","4550,剧情","2993,人生",1293929
32,8.3,58186.0,태극기 휘날리며,2004,姜帝圭 Je-gyu Kang,",张东健 Dong-gun Jang,元斌 Bin Won,李恩珠 Eun-ju Lee,孔行真 Hyeong-jin Kong",",动作,剧情,战争",",韩国","12881,战争","11600,韩国","6922,韩国电影","5853,张东健","4714,亲情","4713,元彬","4684,人性",1304972
33,9.2,62120.0,東京物語,1953,小津安二郎 Yasujirô Ozu,",笠智众 Chishû Ryû,原节子 Setsuko Hara,杉村春子 Haruko Sugimura,东山千荣子 Chieko Higashiyama",",剧情,家庭",",日本","18870,小津安二郎","15750,日本","9697,家庭","9578,日本电影","6496,经典","4830,文艺","3878,1953",1291568
34,7.3,59050.0,Crank,2006,马克·耐沃尔代 Mark Neveldine,",杰森·斯坦森 Jason Statham,艾米·斯马特 Amy Smart,霍塞·帕布罗·坎蒂罗 Jose Pablo Cantillo,艾弗连·莱米雷斯 Efren Ramirez",",动作,犯罪,惊悚",",美国","9943,动作","8491,暴力","6709,美国","5242,犯罪","4529,JasonStatham","2735,美国电影","2592,黑帮",1849959
35,7.2,56166.0,意外,2009,郑保瑞 Pou-Soi Cheang,",古天乐 Louis Koo,任贤齐 Richie Jen,叶璇 Michelle Ye,冯淬帆 Stanley Fung",",惊悚",",香港","7862,香港","7776,悬疑","3351,犯罪","2597,2009","1738,剧情","1622,心理","1265,意外",3013580
36,6.8,82397.0,伤城,2006,刘伟强 Andrew Lau,",梁朝伟 Tony Leung Chiu Wai,金城武 Takeshi Kaneshiro,徐静蕾 Jinglei Xu,舒淇 Qi Shu",",犯罪,剧情,惊悚",",中国大陆,香港","13998,梁朝伟","11348,金城武","10959,香港","8726,香港电影","6768,伤城","5365,刘伟强","4432,徐静蕾",1867408
37,8.3,98851.0,還珠格格,1998,孙树培 Sun Shupei,",赵薇 Wei Zhao,苏有朋 Alec Su,林心如 Ruby Lin,周杰 Jie Zhou",",剧情,喜剧,动作,爱情,古装",",台湾,中国大陆","11583,电视剧","11093,琼瑶","7317,国产电视剧","7205,赵薇","6485,还珠格格","5040,爱情","4388,大陆",1786739
38,6.5,73058.0,Final Destination 5,2011,史蒂文·奎里  Steven Quale,",麦尔斯·费舍 Miles Fisher,尼克·达歌斯托 Nicholas D'Agosto,大卫·科恩查内 David Koechner,艾玛·贝尔 Emma Bell",",惊悚,恐怖",",美国","12251,惊悚","9614,死神来了","8690,恐怖","8193,美国","6923,血腥","3917,死神来了5","3346,美国电影",4724373
39,7.3,127788.0,Memoirs of a Geisha,2005,罗伯·马歇尔 Rob Marshall,",章子怡 Ziyi Zhang,渡边谦 Ken Watanabe,杨紫琼 Michelle Yeoh,巩俐 Li Gong",",剧情,爱情",",美国","17187,章子怡","12481,日本","10643,文艺","10189,巩俐","9783,美国","9084,爱情","7710,杨紫琼",1309059
40,8.0,40882.0,The LEGO Batman Movie,2017,克里斯·麦凯 Chris McKay,",威尔·阿奈特 Will Arnett,罗莎里奥·道森 Rosario Dawson,拉尔夫·费因斯 Ralph Fiennes,迈克尔·塞拉 Michael Cera",",喜剧,动作,动画,冒险",",美国","5709,动画","5397,乐高","4509,DC","4333,蝙蝠侠","4220,美国","3885,喜剧","3201,超级英雄",26145033
41,7.7,43163.0,50/50,2011,乔纳森·莱文 Jonathan Levine,",约瑟夫·高登-莱维特 Joseph Gordon-Levitt,塞斯·罗根 Seth Rogen,安娜·肯德里克 Anna Kendrick,布莱丝·达拉斯·霍华德 Bryce Dallas Howard",",喜剧,剧情",",美国","8250,美国","6810,励志","3866,喜剧","3536,人生","3210,剧情","2746,2011","1547,生活",3263820
42,7.0,32652.0,The Tree of Life,2011,泰伦斯·马力克 Terrence Malick,",布拉德·皮特 Brad Pitt,西恩·潘 Sean Penn,杰西卡·查斯坦 Jessica Chastain,亨特·麦奎肯 Hunter McCracken",",剧情,奇幻,家庭",",美国","8331,美国","5292,文艺","4760,人生","3754,成长","3376,2011","3021,剧情","2966,家庭",2336735
43,5.6,21907.0,リアル鬼ごっこ,2015,园子温 Shion Sono,",特林德尔·玲奈 Reina Triendl,真野惠里菜 Erina Mano,篠田麻里子 Mariko Shinoda,樱井由纪 Yuki Sakurai",",喜剧,惊悚",",日本","4468,日本","2981,血腥","2648,惊悚","2116,恐怖","1741,2015","1354,悬疑","1333,cult",26326395
44,8.7,60215.0,Good Bye Lenin!,2003,沃尔夫冈·贝克  Wolfgang Becker,",丹尼尔·布鲁赫 Daniel Brühl,Katrin Saß,楚潘·哈玛托娃 Chulpan Khamatova,弗罗里安·卢卡斯 Florian Lukas",",剧情,喜剧",",德国","14910,德国","8779,政治","7744,德国电影","6751,亲情","6112,历史","4102,剧情","3962,再见列宁",1292055
45,7.6,77037.0,The Illusionist,2006,尼尔·博格 Neil Burger,",爱德华·诺顿 Edward Norton,保罗·吉亚玛提 Paul Giamatti,杰西卡·贝尔 Jessica Biel,卢夫斯·塞维尔 Rufus Sewell",",剧情,爱情,悬疑",",美国,捷克","11725,悬疑","9883,魔幻","9039,美国","8754,EdwardNorton","7214,爱情","3950,剧情","3774,美国电影",1467044
46,7.5,26285.0,Only Lovers Left Alive,2013,吉姆·贾木许 Jim Jarmusch,",蒂尔达·斯文顿 Tilda Swinton,汤姆·希德勒斯顿 Tom Hiddleston,安东·叶利钦 Anton Yelchin,米娅·华希科沃斯卡 Mia Wasikowska",",剧情,爱情,奇幻",",德国,美国,英国,法国,塞浦路斯","4391,吸血鬼","3453,美国","2120,文艺","1868,爱情","1801,2013","1292,奇幻","1022,剧情",5265471
47,8.5,43602.0,Vertigo,1958,阿尔弗雷德·希区柯克 Alfred Hitchcock,",詹姆斯·斯图尔特 James Stewart,金·诺瓦克 Kim Novak,芭芭拉·贝尔·戈迪斯 Barbara Bel Geddes,汤姆·赫尔莫 Tom Helmore",",爱情,悬疑,惊悚",",美国","11570,希区柯克","9226,悬疑","6470,美国","3892,惊悚","3413,经典","3381,AlfredHitchcock","2751,1958",1297294
48,7.9,57637.0,I Love You Phillip Morris,2009,格伦·费卡拉 Glenn Ficarra,",Jim Carrey,Ewan McGregor,Leslie Mann,Rodrigo Santoro",",喜剧,传记,爱情,同性",",法国,美国","9393,同志","9097,美国","6919,爱情","6316,喜剧","4522,黑色幽默","3100,GAY","3042,同性",2361823
49,6.8,60629.0,愛のコリーダ,1976,大岛渚 Nagisa Ôshima,",藤龙也 Tatsuya Fuji,松田英子 Eiko Matsuda,松井康子 Matsui Yasuko,芹明香 Meika Seri",",爱情,惊悚,情色",",法国,日本","16030,情色","14143,日本","8867,大岛渚","7539,禁片","5416,感官世界","5282,日本电影","2698,爱情",1292790
50,7.6,52842.0,Paul,2011,格雷格·莫托拉 Greg Mottola,",西蒙·佩吉 Simon Pegg,尼克·弗罗斯特 Nick Frost,塞斯·罗根 Seth Rogen,简·林奇 Jane Lynch",",喜剧,科幻,冒险",",美国,英国","10665,喜剧","10084,科幻","6470,英国","5752,黑色幽默","5159,外星人","3342,美国","3005,搞笑",2999913
51,6.1,21085.0,The Purge: Election Year,2016,詹姆斯·德莫纳克 James DeMonaco,",弗兰克·格里罗 Frank Grillo,伊丽莎白·米切尔 Elizabeth Mitchell,麦凯尔泰·威廉逊 Mykelti Williamson,约瑟夫·朱利安·索里亚 Joseph Julian Soria",",科幻,犯罪,惊悚",",美国","2595,美国","2383,犯罪","2270,暴力","1705,人性","1704,惊悚","1603,血腥","1342,2016",26101255
52,6.4,46339.0,The Hangover Part III,2013,托德·菲利普斯 Todd Phillips,",布莱德利·库珀 Bradley Cooper,扎克·加利凡纳基斯 Zach Galifianakis,艾德·赫尔姆斯 Ed Helms,贾斯汀·巴萨 Justin Bartha",",喜剧",",美国","8886,喜剧","6889,美国","2897,黑色幽默","2874,2013","2576,恶搞","1748,友情","1172,系列",7051900
53,7.6,131369.0,第36個故事,2010,萧雅全 Ya-chuan Hsiao,",桂纶镁 Lunmei Gwei,林辰唏 Zaizai Lin,张翰 Han Chang,马玉 Yuli Ma",",喜剧,剧情",",台湾","25476,桂纶镁","20825,台湾电影","19533,文艺","17085,台湾","10067,青春","9052,第36个故事","4856,侯孝贤",3732780
54,7.2,48924.0,救火英雄,2014,郭子健 Derek Kwok Chi-kin,",谢霆锋 Nicholas Tse,余文乐 Shawn Yue,任达华 Simon Yam,胡军 Jun Hu",",动作,灾难",",香港,中国大陆","5785,香港电影","5459,谢霆锋","5074,香港","3742,余文乐","2908,动作","2717,剧情","2195,任达华",20443013
55,9.2,120225.0,深夜食堂,2009,松冈锭司 Joji Matsuoka,",小林薰 Kaoru Kobayashi,须藤理彩 Risa Sudô,田畑智子 Tomoko Tabata,松重丰 Yutaka Matsushige",",剧情",",日本","32848,日剧","19045,美食","15162,日本","11835,温情","6852,治愈系","6430,小田切让","5434,电视剧",3991933
56,5.7,75760.0,太极1：从零开始,2012,冯德伦 Stephen Fung,",袁晓超 Xiaochao Yuan,梁家辉 Tony Leung Ka Fai,杨颖 Angelababy,彭于晏 Eddie Peng",",喜剧,动作,奇幻,武侠,古装",",中国大陆","7975,中国","7703,动作","6117,武侠","5228,喜剧","4995,2012","2605,剧情","2596,搞笑",5996800
57,7.3,71186.0,American Pie,1999,克里斯·韦兹 Chris Weitz,",贾森·比格斯 Jason Biggs,克里斯·克莱因 Chris Klein,西恩·威廉·斯科特 Seann William Scott,托马斯·伊恩·尼古拉斯 Thomas Ian Nicholas",",喜剧,爱情",",美国","12706,喜剧","10934,美国","9862,青春","5432,美国派","5425,性","3931,美国电影","3846,搞笑",1295253
58,7.6,28052.0,イニシエーション・ラブ,2015,堤幸彦 Yukihiko Tsutsumi,",松田翔太 Shota Matsuda,前田敦子 Atsuko Maeda,木村文乃 Fumino Kimura,三浦贵大 Takahiro Miura",",剧情,爱情,悬疑",",日本","5194,日本","3494,爱情","2528,悬疑","1699,剧情","1685,2015","1360,推理","1178,青春",26140405
59,8.3,93785.0,Hilary and Jackie,1998,Anand Tucker,",Emily Watson,Rachel Griffiths,James Frain,David Morrissey",",传记,剧情,音乐",",英国","16999,她比烟花寂寞","16919,英国","14077,传记","12769,音乐","10673,女性","7206,英国电影","4625,剧情",1293708
60,7.2,101740.0,Legally Blonde,2001,罗伯特·路克蒂克 Robert Luketic,",瑞茜·威瑟斯彭 Reese Witherspoon,卢克·威尔逊 Luke Wilson,塞尔玛·布莱尔 Selma Blair,马修·戴维斯 Matthew Davis",",喜剧,爱情",",美国","16165,喜剧","15220,美国","12835,励志","7778,律政俏佳人","6944,青春","6591,美国电影","4435,ReeseWitherspoon",1304854
61,8.6,58457.0,Hable con ella,2002,Pedro Almodóvar,",贾维尔·卡马拉 Javier Cámara,达里奥·葛兰帝内提 Darío Grandinetti,蕾欧诺·瓦特林 Leonor Watling,罗萨里奥·福罗雷斯 Rosario Flores",",剧情",",西班牙","15728,西班牙","12075,阿莫多瓦","8956,爱情","6214,西班牙电影","3347,对她说","3290,阿尔莫多瓦","3048,PedroAlmodóvar",1292211
62,8.9,64035.0,東京ゴッドファーザーズ,2003,今敏 Satoshi Kon,",江守彻,冈本绫,梅垣义明,饭塚昭三",",剧情,喜剧,动画",",日本","16474,今敏","10733,动画","9866,日本","6686,日本动画","4209,东京教父","3395,温情","2766,2003",1310177
63,7.4,34567.0,Planet Terror,2007,罗伯特·罗德里格兹 Robert Rodriguez,",罗丝·麦高恩 Rose McGowan,弗莱迪·罗德里格兹 Freddy Rodríguez,乔什·布洛林 Josh Brolin,玛丽·谢尔顿 Marley Shelton",",动作,恐怖,科幻",",美国","4933,CULT","4914,暴力","4544,美国","4068,血腥","2262,动作","1611,2007","1371,丧尸",2160611
64,6.4,11516.0,"Hail, Caesar!",2016,伊桑·科恩 Ethan Coen,",乔什·布洛林 Josh Brolin,乔治·克鲁尼 George Clooney,阿尔登·埃伦瑞奇 Alden Ehrenreich,拉尔夫·费因斯 Ralph Fiennes",",喜剧,悬疑,歌舞",",英国,美国","2097,科恩兄弟","1834,美国","1393,喜剧","1229,2016","890,黑色幽默","831,剧情","591,歌舞",2058751
65,7.8,79873.0,Entrapment,1999,乔恩·阿米尔 Jon Amiel,",肖恩·康纳利 Sean Connery,凯瑟琳·泽塔-琼斯 Catherine Zeta-Jones,文·瑞姆斯 Ving Rhames,威尔·帕顿 Will Patton",",动作,犯罪,爱情,惊悚",",美国,英国,德国","11541,动作","10608,肖恩·康纳利","9365,美国","7980,犯罪","4806,美国电影","3926,爱情","3812,偷天陷阱",1300069
66,9.3,111327.0,Downton Abbey ,2010,布莱恩·派西维尔 Brian Percival,",休·博内威利 Hugh Bonneville,米歇尔·道克瑞 Michelle Dockery,劳拉·卡尔迈克尔 Laura Carmichael,杰西卡·布朗-芬德利 Jessica Brown-Findlay",",剧情",",英国,美国","34577,英剧","15793,古典英伦","10864,英国","6304,ITV","5759,电视剧","5245,古典","5130,剧情",4769314
67,5.3,93812.0,情癫大圣,2005,刘镇伟 Jeffrey Lau,",谢霆锋 Nicholas Tse,蔡卓妍 Charlene Choi,范冰冰 Bingbing Fan,陈柏霖 Bo-lin Chen",",动作,喜剧,剧情,奇幻,爱情,科幻",",中国大陆,香港","10865,香港","7800,香港电影","7604,喜剧","5642,爱情","5575,刘镇伟","5186,谢霆锋","3729,魔幻",1439890
68,6.6,28586.0,衝鋒車,2015,刘浩良 Ho Leung Lau,",吴镇宇 Francis Ng,任达华 Simon Yam,古巨基 Leo Ku,谭耀文 Patrick Tam",",喜剧,犯罪",",香港,中国大陆","3402,香港","3051,黑色幽默","2495,香港电影","2347,犯罪","2288,吴镇宇","1647,喜剧","1587,2015",25811357
69,3.6,48845.0,大话西游3,2016,刘镇伟 Jeffrey Lau,",韩庚 Geng Han,唐嫣 Yan Tang,吴京 Jacky Wu,莫文蔚 Karen Mok",",喜剧,爱情,奇幻",",中国大陆,香港","7072,烂片","4928,大话西游","3828,炒冷饭","3614,喜剧","2596,2016","2380,搞笑","2139,爱情",26284595
70,6.9,95278.0,梅兰芳,2008,陈凯歌 Kaige Chen,",黎明 Leon Lai,章子怡 Ziyi Zhang,孙红雷 Honglei Sun,余少群 Shaoqun Yu",",传记,剧情,历史",",中国大陆","14569,陈凯歌","10432,梅兰芳","8515,传记","6978,中国电影","5350,章子怡","5112,黎明","4942,中国",1891179
71,7.8,67544.0,黃飛鴻之三獅王爭霸,1993,徐克 Hark Tsui,",李连杰 Jet Li,关之琳 Rosamund Kwan,莫少聪 Siu Chung Mok,熊欣欣 Xinxin Xiong",",动作,武侠,古装",",香港,中国大陆","10564,李连杰","8365,徐克","8065,动作","7866,香港","5423,武侠","5122,香港电影","3573,黄飞鸿",1292704
72,8.0,76386.0,黃飛鴻,1991,徐克 Hark Tsui,",李连杰 Jet Li,元彪 Biao Yuen,关之琳 Rosamund Kwan,张学友 Jacky Cheung",",剧情,动作,武侠,古装",",香港","11460,李连杰","9494,徐克","8824,动作","8787,香港","6210,武侠","5744,香港电影","4397,黄飞鸿",1298443
73,6.6,65000.0,Hulk,2003,李安,",艾瑞克·巴纳 Eric Bana,詹妮弗·康纳利 Jennifer Connelly,山姆·艾里奥特 Sam Elliott,乔什·卢卡斯 Josh Lucas",",剧情,动作,科幻",",美国","10287,科幻","8081,李安","7249,美国","4957,漫画改编","4290,动作","3605,绿巨人","2764,美国电影",1307354
74,7.5,25103.0,더 킹,2017,韩在林 Jae-rim Han,",赵寅成 In-seong Jo,郑雨盛 Woo-sung Jung,裴成宇 Sung-Woo Bae,金雅中 Ah-jung Kim",",剧情,动作,犯罪",",韩国","5694,韩国","3955,政治","3559,犯罪","2041,剧情","1873,2017","1692,人性","1611,社会",26410593
75,7.9,63229.0,Cracks,2009,Jordan Scott,",伊娃·格林 Eva Green,朱诺·坦普尔 Juno Temple,玛利亚·瓦沃德 María Valverde,伊莫琴·普茨 Imogen Poots",",剧情,惊悚",",英国,爱尔兰,西班牙,法国,瑞士","11818,英国","8741,女性","7347,人性","7285,EvaGreen","5030,英国电影","3423,剧情","3009,极端",3007817
76,8.2,109264.0,The Kite Runner,2007,马克·福斯特 Marc Forster,None,",剧情",",美国,中国大陆","17683,追风筝的人","17333,阿富汗","12854,救赎","10411,美国","9151,童年","5998,美国电影","5474,美丽却残忍",1937502
77,7.6,53751.0,寻枪,2002,陆川 Chuan Lu,",姜文 Wen Jiang,宁静 Jing Ning,伍宇娟 Yujuan Wu,刘小宁 Xiaoning Liu",",犯罪,剧情,悬疑",",中国大陆","11352,姜文","8337,陆川","4585,中国电影","3744,剧情","3532,大陆","3341,中国","2283,寻枪",1305224
