,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
13,6.6,99140.0,Fantastic Four,2005,蒂姆·斯托瑞 Tim Story,",艾恩·格拉法德 Ioan Gruffudd,杰西卡·阿尔芭 Jessica Alba,克里斯·埃文斯 Chris Evans,麦克·切克里斯 Michael Chiklis",",动作,冒险,奇幻,科幻",",美国,德国","16637,科幻","11697,美国","7867,漫画改编","6869,动作","6056,神奇四侠","4323,美国电影","3532,2005",1309103
14,5.7,81233.0,警察故事2013,2013,丁晟 Sheng Ding,",成龙 Jackie Chan,刘烨 Ye Liu,景甜 Tian Jing,殷桃 Tao Yin",",剧情,动作,犯罪",",中国大陆,香港","12484,成龙","10362,动作","5039,刘烨","4580,犯罪","4306,2013","3786,中国电影","3349,中国",20266753
15,6.7,53882.0,The BFG,2016,史蒂文·斯皮尔伯格 Steven Spielberg,",鲁比·巴恩希尔 Ruby Barnhill,马克·里朗斯 Mark Rylance,比尔·哈德尔 Bill Hader,丽贝卡·豪尔 Rebecca Hall",",奇幻,冒险",",美国,英国","8595,奇幻","5233,儿童","4728,动画","4189,迪士尼","4163,美国","3737,冒险","3464,2016",25875021
16,8.2,85583.0,堕落天使,1995,王家卫,",黎明,李嘉欣,金城武,杨采妮",",喜剧,犯罪,剧情,爱情",",香港","23849,王家卫","10903,香港","8356,金城武","7056,香港电影","5766,李嘉欣","5379,爱情","5318,堕落天使",1298112
17,7.5,67882.0,Insidious,2010,詹姆斯·温 James Wan,",萝丝·拜恩 Rose Byrne,帕特里克·威尔森 Patrick Wilson,Ty Simpkins,林·沙烨 Lin Shaye",",惊悚,恐怖",",美国","15144,恐怖","10997,惊悚","7878,美国","5607,悬疑","3584,温子仁","3181,美国电影","2984,詹姆斯·温",4817901
18,7.7,206870.0,A Dog's Purpose,2017,莱塞·霍尔斯道姆 Lasse Hallström,",乔什·加德 Josh Gad,布丽特·罗伯森 Britt Robertson,丹尼斯·奎德 Dennis Quaid,佩吉·利普顿 Peggy Lipton",",剧情,喜剧,家庭",",美国","32823,温情","31704,狗","27275,治愈系","23107,动物","19758,感人","19097,感动","17050,美国",6873143
19,8.3,75345.0,Star Wars,1977,乔治·卢卡斯 George Lucas,",哈里森·福特 Harrison Ford,马克·哈米尔 Mark Hamill,凯丽·费雪 Carrie Fisher,彼得·库欣 Peter Cushing",",动作,科幻,冒险",",美国","15606,科幻","9508,星球大战","9133,美国","6859,经典","4361,1977","2943,动作","1708,冒险",1293838
20,7.9,41667.0,The Lego Movie,2014,菲尔·罗德 Phil Lord,",克里斯·帕拉特 Chris Pratt,威尔·法瑞尔 Will Ferrell,伊丽莎白·班克斯 Elizabeth Banks,威尔·阿奈特 Will Arnett",",喜剧,动画,冒险",",美国,澳大利亚,丹麦","9375,动画","6382,美国","5148,乐高","4174,喜剧","3248,2014","1530,搞笑","1339,冒险",3927734
21,7.6,30151.0,Snowden,2016,奥利佛·斯通 Oliver Stone,",约瑟夫·高登-莱维特 Joseph Gordon-Levitt,谢琳·伍德蕾 Shailene Woodley,梅丽莎·里奥 Melissa Leo,扎克瑞·昆图 Zachary Quinto",",剧情,传记,惊悚",",美国,德国","4966,美国","4722,传记","4308,真实事件改编","3576,政治","2700,剧情","2509,2016","1594,人性",25900819
22,8.5,93698.0,The Hours,2002,Stephen Daldry,",梅丽尔·斯特里普 Meryl Streep,朱丽安·摩尔 Julianne Moore,妮可·基德曼 Nicole Kidman,艾德·哈里斯 Ed Harris",",剧情,传记",",美国,英国","17433,女性","13388,美国","12518,文艺","7636,NicoleKidman","6790,剧情","6089,时时刻刻","5847,美国电影",1305666
23,8.3,96554.0,Sherlock,2017,瑞秋·塔拉蕾 Rachel Talalay,",本尼迪克特·康伯巴奇 Benedict Cumberbatch,马丁·弗瑞曼 Martin Freeman,安德鲁·斯科特 Andrew Scott,鲁珀特·格雷夫斯 Rupert Graves",",剧情,犯罪,悬疑",",英国","15794,英剧","9739,推理","9499,福尔摩斯","8777,BBC","8740,悬疑","8380,Sherlock","8067,英国",25750923
24,5.9,76860.0,天将雄师,2015,李仁港 Daniel Lee,",成龙 Jackie Chan,约翰·库萨克 John Cusack,艾德里安·布洛迪 Adrien Brody,崔始源 Si Won Choi",",动作,战争,古装",",中国大陆,香港","8338,动作","7041,战争","6334,古装","3686,2015","2903,史诗","2740,历史","2612,香港",25823833
25,8.9,143762.0,Hotel Rwanda,2004,特瑞·乔治 Terry George,",唐·钱德尔 Don Cheadle,苏菲·奥康内多 Sophie Okonedo,杰昆·菲尼克斯 Joaquin Phoenix,尼克·诺特 Nick Nolte",",剧情,历史,战争",",英国,南非,意大利,美国","26808,战争","25163,种族","23225,人性","15540,非洲","11691,历史","10616,卢旺达饭店","9945,经典",1291822
26,8.2,94011.0,Matchstick Men,2003,Ridley Scott,",Nicolas Cage,Sam Rockwell,Alison Lohman,Bruce Altman",",剧情,喜剧,犯罪",",美国","15932,尼古拉斯·凯奇","11674,美国","11316,犯罪","11003,剧情","5454,悬疑","4918,NicolasCage","4522,美国电影",1307542
27,7.3,130989.0,手机,2003,冯小刚 Xiaogang Feng,",张国立 Guoli Zhang,葛优 You Ge,范冰冰 Bingbing Fan,徐帆 Fan Xu",",剧情,喜剧,家庭",",中国大陆","23357,冯小刚","15447,喜剧","13537,葛优","7690,中国电影","6634,大陆","6355,中国","4703,手机",1308747
28,8.2,45119.0,Carnage,2011,罗曼·波兰斯基 Roman Polanski,",朱迪·福斯特 Jodie Foster,凯特·温丝莱特 Kate Winslet,克里斯托弗·沃尔兹 Christoph Waltz,约翰·C·赖利 John C. Reilly",",剧情,喜剧",",法国,德国,波兰,西班牙","5842,黑色幽默","4892,法国","4374,剧情","3493,家庭","3384,2011","3355,人性","3263,喜剧",4913185
29,7.9,50788.0,Fargo,1996,乔尔·科恩 Joel Coen,",威廉姆·H·梅西 William H. Macy,史蒂夫·布西密 Steve Buscemi,彼得·斯特曼 Peter Stormare,弗兰西斯·麦克多蒙德 Frances McDormand",",犯罪,剧情,惊悚",",美国,英国","10771,科恩兄弟","8197,犯罪","7204,美国","4737,黑色","3228,剧情","2938,1996","2853,美国电影",1292067
30,8.0,34707.0,Eddie the Eagle,2016,德克斯特·弗莱彻 Dexter Fletcher,",塔伦·埃格顿 Taron Egerton,休·杰克曼 Hugh Jackman,克里斯托弗·沃肯 Christopher Walken,马克·本顿 Mark Benton",",剧情,喜剧,传记,运动",",英国,美国,德国","5841,励志","4822,传记","3661,英国","3637,体育","3482,运动","2560,2016","2511,喜剧",3072064
31,7.7,105991.0,Dracula,1992,Francis Ford Coppola,",Gary Oldman,Winona Ryder,Anthony Hopkins,Keanu Reeves",",恐怖,爱情",",美国","25393,吸血鬼","12954,爱情","12402,美国","8617,惊悚","7104,经典","5790,魔幻","4113,恐怖",1293124
32,5.6,108435.0,賭城風雲,2014,王晶 Jing Wong,",周润发 Yun-Fat Chow,谢霆锋 Nicholas Tse,杜汶泽 Chapman To,景甜 Tian Jing",",喜剧,动作",",中国大陆,香港","12319,喜剧","11431,周润发","8341,王晶","6906,香港电影","6874,香港","5348,谢霆锋","4533,赌神",11625097
33,9.4,144678.0,Game of Thrones ,2012,阿兰·泰勒 Alan Taylor,",麦茜·威廉姆斯 Maisie Williams,艾米莉亚·克拉克 Emilia Clarke,理查德·麦登 Richard Madden,伊萨克·亨普斯特德-怀特 Isaac Hempstead-Wright",",剧情,奇幻,冒险",",美国,英国","26951,美剧","16164,HBO","16042,史诗","12616,奇幻","10770,魔幻","7981,美国","5774,电视剧",6558062
34,8.6,121580.0,サマーウォーズ,2009,细田守 Mamoru Hosoda,",神木隆之介 Ryûnosuke Kamiki,樱庭奈奈美 Sakuraba Nanami,富司纯子 Sumiko Fuji,谷村美月 Mitsuki Tanimura",",喜剧,科幻,动画,冒险,家庭",",日本","18121,动画","17809,日本动画","15717,日本","9663,细田守","6901,动漫","6009,夏日战争","5289,2009",3908423
35,7.8,27913.0,Captain Fantastic,2016,马特·罗斯 Matt Ross,",维果·莫腾森 Viggo Mortensen,乔治·麦凯 George MacKay,萨曼莎·伊斯莱尔 Samantha Isler,安娜丽丝·巴索 Annalise Basso",",剧情,喜剧,家庭",",美国","4390,家庭","4248,美国","2777,剧情","2522,社会","2332,人性","2324,独立","2257,2016",25834735
36,8.5,84828.0,Groundhog Day,1993,哈罗德·雷米斯 Harold Ramis,",比尔·默瑞 Bill Murray,安迪·麦克道威尔 Andie MacDowell,克里斯·艾略特 Chris Elliott,斯蒂芬·托布罗斯基 Stephen Tobolowsky",",剧情,喜剧,爱情,奇幻",",美国","14127,喜剧","12520,美国","11653,爱情","8876,人生","5932,奇幻","5402,科幻","5074,美国电影",1300613
37,8.0,124709.0,Revolutionary Road,2008,萨姆·门德斯 Sam Mendes,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,凯特·温丝莱特 Kate Winslet,迈克尔·珊农 Michael Shannon,芮安·辛普金斯 Ryan Simpkins",",剧情,爱情",",美国,英国","14678,美国","13840,爱情","7501,剧情","4962,婚姻","4431,2008","3541,家庭","2706,人生",2037012
38,6.2,15126.0,The Neon Demon,2016,尼古拉斯·温丁·雷弗恩 Nicolas Winding Refn,",艾丽·范宁 Elle Fanning,阿比·丽 Abbey Lee,贝拉·希思科特 Bella Heathcote,吉娜·马隆 Jena Malone",",惊悚",",法国,丹麦,美国","1814,惊悚","1546,迷幻","1362,美国","1345,2016","1076,法国","921,丹麦","886,剧情",6860147
39,8.0,79566.0,A Street Cat Named Bob,2016,罗杰·斯波蒂斯伍德 Roger Spottiswoode,",卢克·崔德威 Luke Treadaway,猫鲍勃 Bob the Cat,露塔·格德米纳斯 Ruta Gedmintas,琼安·弗洛加特 Joanne Froggatt",",剧情,喜剧,传记",",英国","12018,温情","11345,治愈","11097,猫","9955,英国","9155,喵星人","6958,动物","5733,传记",26685451
40,8.8,160825.0,The Godfather: Part III,1990,弗朗西斯·福特·科波拉 Francis Ford Coppola,",阿尔·帕西诺 Al Pacino,黛安·基顿 Diane Keaton,塔莉娅·夏尔 Talia Shire,安迪·加西亚 Andy Garcia",",剧情,犯罪",",美国","23494,黑帮","22073,教父","19449,经典","16124,美国","10512,犯罪","7537,剧情","3879,电影",1294240
41,8.2,71363.0,Mr. Nobody,2009,雅克·范·多梅尔 Jaco Van Dormael,",杰瑞德·莱托 Jared Leto,萨拉·波莉 Sarah Polley,黛安·克鲁格 Diane Kruger,范林丹 Linh Dan Pham",",剧情,爱情,科幻,奇幻",",加拿大,比利时,法国,德国","16140,科幻","7075,爱情","6350,法国","3428,2009","3386,人生","3221,加拿大","2944,法国电影",2076181
42,7.7,100295.0,Click,2006,Frank Coraci,",Adam Sandler,Kate Beckinsale,Christopher Walken,Sean Astin",",剧情,喜剧,家庭,奇幻",",美国","18116,喜剧","13718,美国","10552,人生","8959,亲情","6610,科幻","6027,美国电影","3278,adamSandler",1474185
43,7.9,134076.0,Shrek,2001,安德鲁·亚当森 Andrew Adamson,",麦克·梅尔斯 Mike Myers,艾迪·墨菲 Eddie Murphy,卡梅隆·迪亚茨 Cameron Diaz,约翰·利特高 John Lithgow",",动画,冒险,喜剧,家庭,奇幻",",美国","25897,动画","15191,梦工厂","15126,美国","7980,喜剧","6299,动画片","4668,美国电影","4552,爱情",1291581
44,7.4,87746.0,新宿事件,2009,尔冬升 Tung-Shing Yee,",成龙 Jackie Chan,竹中直人 Naoto Takenaka,吴彦祖 Daniel Wu,徐静蕾 Jinglei Xu",",犯罪,剧情,惊悚",",香港","13212,成龙","9296,香港","8974,吴彦祖","8790,尔冬升","8242,黑帮","7139,新宿事件","5718,动作",2209368
45,5.8,72839.0,太平轮(上),2014,吴宇森 John Woo,",章子怡 Ziyi Zhang,金城武 Takeshi Kaneshiro,宋慧乔 Hye-kyo Song,黄晓明 Xiaoming Huang",",剧情,爱情,战争",",中国大陆,香港","7230,吴宇森","4550,战争","4387,爱情","4213,金城武","3742,宋慧乔","3368,章子怡","3307,2014",3078390
46,6.3,47450.0,Tomorrowland,2015,布拉德·伯德 Brad Bird,",布丽特·罗伯森 Britt Robertson,乔治·克鲁尼 George Clooney,拉菲·卡西迪 Raffey Cassidy,休·劳瑞 Hugh Laurie",",动作,科幻,冒险",",美国,西班牙","8509,科幻","5171,美国","2921,2015","2482,冒险","2114,迪士尼","2094,乔治·克鲁尼","1268,Disney",6873042
47,7.6,88298.0,Rio 2,2014,卡洛斯·沙尔丹哈 Carlos Saldanha,",安妮·海瑟薇 Anne Hathaway,杰西·艾森伯格 Jesse Eisenberg,布鲁诺·马尔斯 Bruno Mars,杰米·福克斯 Jamie Foxx",",喜剧,动画,冒险",",美国","16752,动画","10541,美国","7602,喜剧","5285,2014","3639,美国动画","2967,动画电影","2029,美国电影",11443314
48,7.2,24019.0,아수라,2016,金成洙 Sung-su Kim,",郑雨盛 Woo-sung Jung,黄政民 Jeong-min Hwang,朱智勋 Ji-hun Ju,郭度沅 Do-Won Kwak",",剧情,动作,犯罪",",韩国","5646,韩国","4479,犯罪","3487,暴力","2646,政治","2508,血腥","2293,动作","1765,2016",26389331
49,8.3,128664.0,August Rush,2007,科斯汀·谢里丹 Kirsten Sheridan,",乔纳森·莱斯·梅耶斯 Jonathan Rhys Meyers,弗莱迪·海默 Freddie Highmore,罗宾·威廉姆斯 Robin Williams,凯丽·拉塞尔 Keri Russell",",剧情,音乐,爱情",",美国","28573,音乐","17264,美国","16913,爱情","9579,美国电影","5787,August","4044,电影","3891,罗宾·威廉斯",1844413
50,7.7,107668.0,The Fast and the Furious,2001,罗伯·科恩 Rob Cohen,",范·迪塞尔 Vin Diesel,保罗·沃克 Paul Walker,乔丹娜·布鲁斯特 Jordana Brewster,米歇尔·罗德里格兹 Michelle Rodriguez",",动作,犯罪",",美国,德国","12555,美国","12376,动作","11521,赛车","9000,速度与激情","6717,犯罪","6403,飙车","4436,美国电影",1304899
51,8.6,34697.0,Nebraska,2013,亚历山大·佩恩 Alexander Payne,",布鲁斯·邓恩 Bruce Dern,威尔·福特 Will Forte,琼·斯奎布 June Squibb,鲍勃·奥登科克 Bob Odenkirk",",剧情,喜剧,家庭",",美国","7465,美国","5230,公路","5072,家庭","4433,剧情","2814,2013","1056,亲情","943,温情",6538833
52,5.5,3210.0,Headshot,2016,提莫·塔哈亚托 Timo Tjahjanto,",格尼德拉·毕摩 Ganindra Bimo,朱莉·埃斯特尔 Julie Estelle,戴维·叶诚万 David Hendrawan,切尔西·艾斯兰 Chelsea Islan",",剧情,动作,惊悚",",印度尼西亚","753,动作","560,暴力","496,印度尼西亚","354,犯罪","330,血腥","250,2016","144,惊悚",26713424
53,6.3,50925.0,Kick-Ass 2,2013,杰夫·瓦德洛 Jeff Wadlow,",亚伦·泰勒-约翰逊 Aaron Taylor-Johnson,科洛·莫瑞兹 Chloë Moretz,金·凯瑞 Jim Carrey,克里斯托夫·梅兹-普莱瑟 Christopher Mintz-Plasse",",喜剧,动作,犯罪",",美国","8007,美国","7224,动作","5660,喜剧","4219,漫画改编","3936,暴力","2853,2013","2100,黑色幽默",4830478
54,7.5,102582.0,審死官,1992,杜琪峰 Johnnie To,",周星驰 Stephen Chow,梅艳芳 Anita Mui,吴家丽 Carrie Ng,吴孟达 Man Tat Ng",",喜剧,古装",",香港","20899,周星驰","13493,喜剧","9790,香港","6834,香港电影","5825,梅艳芳","5131,杜琪峰","4060,搞笑",1305355
55,7.7,67956.0,边境风云,2012,程耳 Er Cheng,",孙红雷 Honglei Sun,王珞丹 Luodan Wang,张默 Mo Zhang,杨坤 Kun Yang",",剧情,犯罪",",中国大陆","10201,犯罪","9288,孙红雷","5354,剧情","4920,中国电影","4380,贩毒","3807,中国","3638,国产电影",11501396
56,8.0,79539.0,Speed,1994,Jan de Bont,",Keanu Reeves,Sandra Bullock,Dennis Hopper,Jeff Daniels",",动作,犯罪,惊悚",",美国","14638,动作","10337,美国","7669,KeanuReeves","4858,美国电影","4440,生死时速","4320,经典","3281,1994",1293167
57,7.1,131036.0,天下无双,2002,刘镇伟 Jeffrey Lau,",梁朝伟 Tony Leung Chiu Wai,王菲 Faye Wong,赵薇 Wei Zhao,张震 Chen Chang",",喜剧,爱情,古装,歌舞",",中国大陆,香港","16228,喜剧","15665,梁朝伟","15619,香港","14236,王菲","10649,香港电影","8434,爱情","6973,赵薇",1307323
58,7.6,120179.0,My Blueberry Nights,2007,王家卫,",Norah Jones,Jude Law,Natalie Portman,Rachel Weisz",",剧情,爱情",",中国大陆,香港,法国","35226,王家卫","17733,爱情","13855,蓝莓之夜","7233,香港","4776,judelaw","4484,Natalie·Portman","3587,文艺",1499148
59,8.1,30586.0,Hunt for the Wilderpeople,2016,塔伊加·维迪提 Taika Waititi,",朱利安·迪尼森 Julian Dennison,山姆·尼尔 Sam Neill,瑞玛·特·维塔 Rima Te Wiata,瑞切尔·豪斯 Rachel House",",剧情,喜剧,冒险",",新西兰","5341,新西兰","5026,喜剧","4113,冒险","3697,温情","3323,成长","2446,儿童","2368,2016",26411201
60,7.9,128107.0,The Graduate,1967,迈克·尼科尔斯 Mike Nichols,",安妮·班克劳夫特 Anne Bancroft,达斯汀·霍夫曼 Dustin Hoffman,凯瑟琳·罗斯 Katharine Ross,威廉·丹尼尔斯 William Daniels",",剧情,喜剧,爱情",",美国","19185,美国","17105,青春","14418,成长","11550,经典","8447,爱情","4977,剧情","2815,1967",1292271
61,6.3,63908.0,RoboCop,2014,何塞·帕蒂尔哈 José Padilha,",乔尔·金纳曼 Joel Kinnaman,加里·奥德曼 Gary Oldman,迈克尔·基顿 Michael Keaton,艾比·考尼什 Abbie Cornish",",动作,科幻,犯罪",",美国","13006,科幻","8936,美国","7542,动作","4203,2014","3245,美国电影","3238,犯罪","2695,翻拍",3077742
62,8.7,107017.0,東邪西毒終極版,2008,王家卫 Kar Wai Wong,",张国荣 Leslie Cheung,林青霞 Brigitte Lin,梁朝伟 Tony Leung Chiu Wai,张学友 Jacky Cheung",",剧情,动作,爱情",",香港,中国大陆,台湾","22093,王家卫","14613,张国荣","10996,香港","8045,梁朝伟","7592,香港电影","6879,张曼玉","6473,爱情",3726072
63,6.6,184000.0,将爱情进行到底,2011,张一白 Yibai Zhang,",李亚鹏 Yapeng Li,徐静蕾 Jinglei Xu,王学兵 Xuebing Wang,何洁 Jie He",",剧情,爱情",",中国大陆","41247,爱情","21570,徐静蕾","16564,怀念","15228,青春","14701,李亚鹏","8331,中国","8091,张一白",4896263
64,7.1,95829.0,Prince of Persia: The Sands of Time,2010,迈克·内威尔 Mike Newell,",Jake Gyllenhaal,Gemma Arterton,Ben Kingsley,Alfred Molina",",动作,爱情,奇幻,冒险",",美国","12646,美国","11590,魔幻","9849,动作","8894,游戏改编","6431,奇幻","4433,2010","2809,爱情",1819388
65,7.3,77030.0,殺破狼,2005,叶伟信 Wilson Yip,",甄子丹 Donnie Yen,洪金宝 Sammo Hung Kam-Bo,任达华 Simon Yam,廖启智 Kai Chi Liu",",剧情,动作,犯罪",",香港","13385,动作","9414,甄子丹","8496,香港","5830,香港电影","4798,洪金宝","4042,警匪","3961,杀破狼",1428602
66,7.2,72398.0,Need for Speed,2014,斯科特·沃 Scott Waugh,",亚伦·保尔 Aaron Paul,达科塔·约翰逊 Dakota Johnson,伊莫琴·普茨 Imogen Poots,迈克尔·基顿 Michael Keaton",",剧情,动作,犯罪,惊悚",",美国,菲律宾,爱尔兰,英国","8981,赛车","8594,极品飞车","8111,美国","6891,动作","4788,游戏改编","3811,2014","2701,美国电影",20257326
67,6.5,67722.0,Transcendence,2014,沃利·菲斯特 Wally Pfister,",约翰尼·德普 Johnny Depp,丽贝卡·豪尔 Rebecca Hall,保罗·贝坦尼 Paul Bettany,基利安·墨菲 Cillian Murphy",",动作,爱情,科幻",",美国,中国大陆,英国","14407,科幻","8516,约翰尼·德普","6908,美国","4064,2014","2848,爱情","2764,美国电影","2656,剧情",10810745
68,7.3,72751.0,浮城谜事,2012,娄烨 Ye Lou,",郝蕾 Lei Hao,秦昊 Hao Qin,齐溪 Xi Qi,朱亚文 Yawen Zhu",",剧情,犯罪",",中国大陆,法国","7245,文艺","6683,中国","5538,人性","5090,爱情","4516,剧情","3456,悬疑","3448,2012",10438426
69,8.2,95630.0,When Harry Met Sally...,1989,罗伯·莱纳 Rob Reiner,",梅格·瑞恩 Meg Ryan,比利·克里斯托 Billy Crystal,凯丽·费雪 Carrie Fisher,布鲁诺·柯比 Bruno Kirby",",喜剧,剧情,爱情",",美国","24482,爱情","15495,美国","9446,喜剧","7624,浪漫","7193,经典","7034,美国电影","6814,Meg-Ryan",1291842
70,7.3,102587.0,Final Destination 2,2003,David R. Ellis,",Ali Larter,A.J. Cook,Michael Landes,David Paetkau",",惊悚,恐怖",",美国,加拿大","16758,惊悚","12270,美国","11396,恐怖","9008,死神来了","5538,悬疑","4675,美国电影","3950,血腥",1307956
71,7.3,59058.0,Donnie Darko,2001,理查德·凯利 Richard Kelly,",杰克·吉伦哈尔 Jake Gyllenhaal,霍尔姆斯·奥斯本 Holmes Osborne,玛吉·吉伦哈尔 Maggie Gyllenhaal,黛维·切斯 Daveigh Chase",",科幻,惊悚",",美国","13394,悬疑","11920,科幻","8761,美国","5595,惊悚","3673,JakeGyllenhaal","3140,美国电影","2744,2001",1306662
72,7.3,80764.0,Angels & Demons,2009,朗·霍华德 Ron Howard,",汤姆·汉克斯 Tom Hanks,伊万·麦克格雷格 Ewan McGregor,阿耶莱特·祖里尔 Ayelet Zurer,斯特兰·斯卡斯加德 Stellan Skarsgård",",悬疑,惊悚",",美国,意大利","15029,悬疑","14703,宗教","10038,美国","4277,小说改编","3843,剧情","3625,2009","3096,犯罪",1927369
73,6.0,163582.0,非常完美,2009,依萌,",章子怡,范冰冰,何润东,苏志燮",",喜剧,爱情",",中国大陆,韩国","21805,爱情","18952,喜剧","18380,章子怡","12107,非常完美","9040,范冰冰","8710,中国","5696,2009",3240208
74,7.7,141942.0,Mulan,1998,巴里·库克 Barry Cook,",温明娜 Ming-Na,艾迪·墨菲 Eddie Murphy,哈维·费斯特恩 Harvey Fierstein,米盖尔·弗尔 Miguel Ferrer",",动画,冒险,剧情,家庭",",美国","24118,动画","16395,迪斯尼","14334,美国","11685,花木兰","6332,DISNEY","5087,动画片","4596,美国电影",1294833
75,7.8,85549.0,回魂夜,1995,刘镇伟,",周星驰 Stephen Chow,莫文蔚 Karen Mok,梁家仁 Ka-Yan Leung,黄一飞 Yut Fei Wong",",喜剧,奇幻,恐怖",",香港","16403,周星驰","10900,喜剧","8647,香港","7371,恐怖","5084,香港电影","4654,搞笑","3585,刘镇伟",1299765
76,7.6,66747.0,The Descent,2005,尼尔·马歇尔 Neil Marshall,",肖娜·麦克唐纳 Shauna Macdonald,娜塔莉·杰克逊·门多萨 Natalie Jackson Mendoza,阿里克斯·瑞德 Alex Reid,萨斯基亚·马尔德 Saskia Mulder",",剧情,悬疑,恐怖",",英国","13600,恐怖","12622,惊悚","7154,英国","6260,洞穴","6081,人性","6025,探险","2683,恐怖片",1437109
