,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
10,7.8,106073.0,Predestination,2014,迈克尔·斯派瑞 Michael Spierig,",伊桑·霍克 Ethan Hawke,莎拉·斯努克 Sarah Snook,诺亚·泰勒 Noah Taylor,弗雷娅·斯塔福 Freya Stafford",",科幻,悬疑",",澳大利亚","20037,科幻","14674,悬疑","7534,澳大利亚","5847,剧情","5071,2014","4090,小说改编","3973,烧脑",20278505
11,8.0,159559.0,Independence Day,1996,Roland Emmerich,",威尔·史密斯 Will Smith,比尔·普尔曼 Bill Pullman,杰夫·高布伦 Jeff Goldblum,玛丽·麦克唐纳 Mary McDonnell",",动作,科幻,冒险,灾难",",美国","34115,科幻","20647,美国","18468,灾难","13069,外星人","8830,经典","5317,动作","4190,1996",1293013
12,9.4,218813.0,12 Angry Men,1957,Sidney Lumet,",亨利·方达 Henry Fonda,马丁·鲍尔萨姆 Martin Balsam,约翰·菲尔德 John Fiedler,李·科布 Lee J. Cobb",",剧情",",美国","37137,经典","33400,人性","32738,美国","21734,黑白","21536,剧情","12946,法律","12055,1957",1293182
13,8.0,141690.0,バトル・ロワイアル,2000,深作欣二,",北野武,藤原龙也,山本太郎,安藤政信",",剧情,科幻,惊悚",",日本","26922,日本","21888,北野武","18973,暴力","18079,人性","11505,日本电影","10699,大逃杀","10569,血腥",1292444
14,7.1,147060.0,盲探,2013,杜琪峰 Johnnie To,",刘德华 Andy Lau,郑秀文 Sammi Cheng,郭涛 Tao Guo,高圆圆 Yuanyuan Gao",",喜剧,爱情,悬疑,惊悚,犯罪",",中国大陆,香港","23142,香港","15035,喜剧","13170,悬疑","7119,爱情","7089,2013","6634,犯罪","6520,警匪",6872273
15,7.7,177858.0,全民目击,2013,非行 Fei Xing,",孙红雷 Honglei Sun,余男 Nan Yu,郭富城 Aaron Kwok,邓家佳 Jiajia Deng",",剧情,犯罪,悬疑",",中国大陆","25317,悬疑","18688,孙红雷","16858,犯罪","9388,郭富城","9332,中国电影","8623,国产","7216,2013",11510624
16,7.7,94699.0,一个勺子,2014,陈建斌 Jianbin Chen,",陈建斌 Jianbin Chen,蒋勤勤 Qinqin Jiang,王学兵 Xuebing Wang,金世佳 Shijia Jin",",剧情,喜剧",",中国大陆","10580,黑色幽默","8348,人性","7551,陈建斌","6745,剧情","5966,中国","5343,大陆","4062,2015",25926267
17,7.4,224644.0,Iron Man 2,2010,乔恩·费儒 Jon Favreau,",小罗伯特·唐尼 Robert Downey Jr.,格温妮斯·帕特洛 Gwyneth Paltrow,米基·洛克 Mickey Rourke,斯嘉丽·约翰逊 Scarlett Johansson",",动作,冒险,科幻",",美国","29801,科幻","22939,美国","20446,钢铁侠","14526,动作","10980,漫画改编","10108,美国电影","8680,RobertDowneyJr",3066739
18,8.1,151220.0,No Country for Old Men,2007,Ethan Coen,",汤米·李·琼斯 Tommy Lee Jones,哈维尔·巴登 Javier Bardem,乔什·布洛林 Josh Brolin,伍迪·哈里森 Woody Harrelson",",犯罪,剧情,惊悚",",美国","25526,科恩兄弟","22560,犯罪","19273,美国","11910,剧情","10389,美国电影","9958,惊悚","5883,2007",1857099
19,6.8,129328.0,The Maze Runner,2014,韦斯·鲍尔 Wes Ball,",迪伦·欧布莱恩 Dylan O'Brien,阿梅尔·艾米恩 Aml Ameen,李基弘 Ki Hong Lee,布雷克·库珀 Blake Cooper",",动作,科幻,冒险",",美国,英国,英国","19066,科幻","14090,美国","10512,悬疑","6333,2014","5944,动作","5887,反乌托邦","5332,小说改编",21349345
20,8.1,220729.0,Pirates of the Caribbean: At World's End,2007,Gore Verbinski,",Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley",",动作,冒险,奇幻",",美国","24385,美国","18243,海盗","16254,奇幻","12566,动作","11783,冒险","6826,2007","4558,喜剧",1418192
21,8.4,127463.0,神探,2007,杜琪峰 Johnnie To,",刘青云 Sean Lau,安志杰 Andy On,林家栋 Ka Tung Lam,林熙蕾 Kelly Lin",",动作,犯罪,惊悚",",香港","21088,杜琪峰","16774,刘青云","15564,香港","13880,犯罪","12280,悬疑","11817,香港电影","6862,银河映像",2027938
22,5.1,105935.0,Fifty Shades of Grey,2015,萨姆·泰勒·约翰逊 Sam Taylor-Johnson,",詹米·多南 Jamie Dornan,达科塔·约翰逊 Dakota Johnson,詹妮弗·艾莉 Jennifer Ehle,卢克·葛莱姆斯 Luke Grimes",",剧情,爱情,情色",",美国","13002,情色","12997,美国","8306,爱情","5633,2015","4170,性","3847,小说改编","3728,剧情",24840488
23,7.7,200130.0,大內密探零零發,1996,谷德昭 Vincent Kok,",周星驰 Stephen Chow,刘嘉玲 Carina Lau,李若彤 Carman Lee,罗家英 Kar-Ying Law",",喜剧,剧情,动作,爱情",",香港","28145,喜剧","20829,香港","12039,搞笑","5885,经典","4769,1996","4398,古装","4112,星爷",1329936
24,8.1,251639.0,The Day After Tomorrow,2004,罗兰·艾默里奇 Roland Emmerich,",丹尼斯·奎德 Dennis Quaid,杰克·吉伦哈尔 Jake Gyllenhaal,埃米·罗森 Emmy Rossum,达什·米霍克 Dash Mihok",",动作,科幻,冒险,灾难",",美国","49227,灾难","32236,科幻","31742,美国","16889,灾难片","12963,美国电影","12034,后天","8157,2004",1308779
25,8.1,170778.0,War Horse,2011,史蒂文·斯皮尔伯格 Steven Spielberg,",杰瑞米·艾文 Jeremy Irvine,彼得·穆兰 Peter Mullan,艾米丽·沃森 Emily Watson,本尼迪克特·康伯巴奇 Benedict Cumberbatch",",剧情,战争",",美国","35986,战争","22608,美国","19888,温情","17695,动物","14465,人性","11110,感人","8181,剧情",4206436
26,8.5,159538.0,Eternal Sunshine of the Spotless Mind,2004,米歇尔·冈瑞 Michel Gondry,",金·凯瑞 Jim Carrey,凯特·温丝莱特 Kate Winslet,伊利亚·伍德 Elijah Wood,克斯汀·邓斯特 Kirsten Dunst",",剧情,爱情,奇幻",",美国","35782,爱情","22555,美国","13026,文艺","10866,奇幻","8716,心理","7510,剧情","6451,失忆",1308777
27,7.2,240910.0,寶貝計劃,2006,陈木胜 Benny Chan,",成龙 Jackie Chan,古天乐 Louis Koo,蔡志强 Matthew Medvedev,许冠文 Michael Hui",",动作,喜剧,剧情",",香港,中国大陆","33905,喜剧","30429,成龙","23679,香港","15973,动作","14737,古天乐","14733,香港电影","13498,宝贝计划",1859036
28,8.7,154886.0,Die Welle,2008,丹尼斯·甘塞尔 Dennis Gansel,",尤尔根·沃格尔 Jürgen Vogel,弗雷德里克·劳 Frederick Lau,马克思·雷迈特 Max Riemelt,詹妮弗·乌尔里希 Jennifer Ulrich",",剧情,惊悚",",德国","32670,德国","24424,人性","23081,政治","21257,独裁","11698,剧情","7774,纪实","6574,心理",2297265
29,7.9,122851.0,12 Years a Slave,2013,史蒂夫·麦奎因 Steve McQueen(I),",切瓦特·埃加福特 Chiwetel Ejiofor,迈克尔·法斯宾德 Michael Fassbender,本尼迪克特·康伯巴奇 Benedict Cumberbatch,拜伦·巴特 Bryan Batt",",剧情,传记,历史",",美国,英国","17063,美国","16596,传记","11115,剧情","6753,美国电影","6296,人性","5563,2013","4856,历史",6879185
30,7.7,218481.0,艋舺,2010,钮承泽 Doze Niu,",赵又廷 Mark,阮经天 Ching-Tien Juan,凤小岳 Rhydian Vaughan,黄镫辉 Huang Teng-Hui",",剧情",",台湾","51403,台湾","36544,青春","32382,黑帮","17818,成长","10211,暴力","7981,2010","7884,文艺",3737102
31,9.5,215428.0,Sherlock ,2012,保罗·麦奎根 Paul McGuigan,",本尼迪克特·康伯巴奇 Benedict Cumberbatch,马丁·弗瑞曼 Martin Freeman,拉珀特·格雷夫斯 Rupert Graves,安德鲁·斯科特 Andrew Scott",",剧情,悬疑,犯罪",",英国","48311,英剧","27668,BBC","24541,推理","12706,英国","7788,悬疑","7667,电视剧","5573,探案",6522269
32,7.2,119915.0,도둑들,2012,崔东勋 Dong-hun Choi,",金允石 Yun-seok Kim,全智贤 Gianna Jun,李政宰 Jung-Jae Lee,金惠秀 Hye-su Kim",",动作,犯罪",",韩国","16128,韩国","13210,全智贤","12821,犯罪","12597,韩国电影","9814,动作","5126,2012","4089,任达华",5502697
33,7.2,70080.0,The Brothers Grimsby,2016,路易斯·莱特里尔 Louis Leterrier,",萨莎·拜伦·科恩 Sacha Baron Cohen,马克·斯特朗 Mark Strong,艾拉·菲舍尔 Isla Fisher,蕾蓓尔·威尔森 Rebel Wilson",",喜剧,动作",",英国,澳大利亚,美国","11421,喜剧","9610,污","8480,搞笑","7792,英国","5213,特工","4632,动作","4470,间谍",25830732
34,8.4,144092.0,Sin City,2005,弗兰克·米勒 Frank Miller,",杰西卡·阿尔芭 Jessica Alba,布鲁斯·威利斯 Bruce Willis,克里夫·欧文 Clive Owen,本尼西奥·德尔·托罗 Benicio Del Toro",",动作,犯罪,惊悚",",美国","22339,暴力美学","17527,美国","16640,暴力","15074,犯罪","14789,黑色","9342,动作","8504,漫画",1309027
35,8.5,213982.0,The Man from Earth,2007,理查德·沙因克曼 Richard Schenkman,",大卫·李·史密斯 David Lee Smith,托尼·托德 Tony Todd,约翰·比灵斯列 John Billingsley,安妮卡·彼得森 Annika Peterson",",剧情,科幻",",美国","43024,科幻","24351,美国","18463,宗教","17248,有思考价值","14276,剧情","12968,这个男人来自地球","8725,美国电影",2300586
36,6.7,196788.0,龙门飞甲,2011,徐克 Hark Tsui,",李连杰 Jet Li,周迅 Xun Zhou,陈坤 Kun Chen,李宇春 Yuchun Li",",动作,武侠,古装",",中国大陆,香港","34391,徐克","34005,武侠","17050,陈坤","13471,周迅","12430,李连杰","8963,香港","8444,桂纶镁",4896304
37,8.3,232855.0,Harry Potter and the Chamber of Secrets,2002,Chris Columbus,",丹尼尔·雷德克里夫 Daniel Radcliffe,艾玛·沃森 Emma Watson,鲁伯特·格林特 Rupert Grint,汤姆·费尔顿 Tom Felton",",奇幻,冒险",",美国,英国,德国","29591,哈利波特","26620,魔幻","14059,美国","13542,英国","12985,HarryPotter","11180,奇幻","6623,2002",1296996
38,7.1,229236.0,重返20岁,2015,陈正道 Leste Chen,",杨子姗 Zishan Yang,归亚蕾 Ya-lei Kuei,陈柏霖 Bo-lin Chen,鹿晗 Han Lu",",喜剧,爱情,奇幻",",中国大陆,韩国,台湾,香港","21638,喜剧","13627,爱情","12925,鹿晗","12532,中国电影","10687,国产","8345,陈柏霖","7692,电影",25870084
39,7.9,139700.0,The Perks of Being a Wallflower,2012,斯蒂芬·卓博斯基 Stephen Chbosky,",罗根·勒曼 Logan Lerman,艾玛·沃森 Emma Watson,埃兹拉·米勒  Ezra Miller,妮娜·杜波夫 Nina Dobrev",",剧情",",美国","30200,青春","21672,成长","19600,美国","11843,EmmaWatson","8694,爱情","7420,美国电影","5940,2012",4847665
40,8.8,128269.0,牯嶺街少年殺人事件,1991,杨德昌 Edward Yang,",张震 Chen Chang,杨静怡 Lisa Yang,张国柱 Guozhu Zhang,王启赞 Chi-Zan Wong",",剧情,犯罪",",台湾","31034,杨德昌","23690,台湾","18226,青春","14157,牯岭街少年杀人事件","13533,张震","12783,台湾电影","7146,少年",1292329
41,7.3,114317.0,殺破狼2,2015,郑保瑞 Pou-Soi Cheang,",吴京 Jacky Wu,托尼·贾 Tony Jaa,张晋 Jin Zhang,任达华 Simon Yam",",剧情,动作,犯罪",",香港,中国大陆","17270,动作","10693,香港","10446,犯罪","8446,暴力","5834,2015","4064,剧情","3964,黑帮",23788440
42,6.5,174553.0,北京遇上西雅图之不二情书,2016,薛晓路 Xiaolu Xue,",汤唯 Wei Tang,吴秀波 Xiubo Wu,惠英红 Kara Hui,秦沛 Paul Chun",",喜剧,爱情",",中国大陆,香港","20357,爱情","14791,文艺","10159,温情","9262,中国","8491,2016","6923,浪漫","4768,情感",26322792
43,8.8,169455.0,囍宴,1993,李安 Ang Lee,",赵文瑄 Winston Chao,郎雄 Sihung Lung,归亚蕾 Ya-lei Kuei,金素梅 May Chin",",剧情,喜剧,爱情,同性,家庭",",台湾,美国","41205,李安","17840,台湾","17513,同志","15791,家庭","10312,台湾电影","9263,剧情","7943,同性",1303037
44,7.5,173785.0,窃听风云2,2011,麦兆辉 Alan Mak,",古天乐 Louis Koo,刘青云 Ching Wan Lau,吴彦祖 Daniel Wu,曾江 Kenneth Tsang",",剧情,动作,犯罪,悬疑",",香港,中国大陆","35109,香港","20343,警匪","14688,犯罪","14101,悬疑","9467,2011","9080,剧情","6013,动作",5422105
45,8.7,239442.0,Rain Man,1988,巴瑞·莱文森 Barry Levinson,",达斯汀·霍夫曼 Dustin Hoffman,汤姆·克鲁斯 Tom Cruise,瓦莱莉·高利诺 Valeria Golino,邦尼·亨特 Bonnie Hunt",",剧情",",美国","39164,亲情","29147,美国","25052,汤姆·克鲁斯","24809,经典","19559,人性","18843,雨人","14244,剧情",1291870
46,8.2,73579.0,Youth,2015,保罗·索伦蒂诺 Paolo Sorrentino,",蕾切尔·薇兹 Rachel Weisz,简·方达 Jane Fonda,迈克尔·凯恩 Michael Caine,保罗·达诺 Paul Dano",",剧情,喜剧",",意大利,法国,瑞士,英国","8956,文艺","7920,人生","7647,剧情","7297,意大利","4943,2015","3783,法国","3208,英国",25766754
47,8.0,219820.0,Harry Potter and the Deathly Hallows: Part 1,2010,大卫·叶茨 David Yates,",丹尼尔·雷德克里夫 Daniel Radcliffe,艾玛·沃森 Emma Watson,鲁伯特·格林特 Rupert Grint,海伦娜·伯翰·卡特 Helena Bonham Carter",",剧情,奇幻,冒险",",英国,美国","38137,哈利波特","26391,魔幻","13434,英国","10880,美国","9854,2010","9764,harrypotter","4502,成长",2051007
48,6.5,219418.0,长江七号,2008,周星驰 Stephen Chow,",周星驰 Stephen Chow,徐娇 Jiao Xu,张雨绮 Kitty Zhang,林子聪 Chi Chung Lam",",喜剧,科幻",",中国大陆,香港","40232,周星驰","25323,喜剧","16851,香港","14502,长江七号","10504,香港电影","7084,搞笑","6076,电影",1961963
49,8.5,163537.0,Moon,2009,邓肯·琼斯 Duncan Jones,",山姆·洛克威尔 Sam Rockwell,凯文·史派西 Kevin Spacey,多米妮克·麦克艾丽戈特 Dominique McElligott,卡雅·斯考达里奥 Kaya Scodelario",",剧情,科幻,悬疑",",英国","42239,科幻","19065,人性","18327,英国","15094,孤独","12279,悬疑","7613,2009","7147,反思",3073124
50,6.9,158924.0,狼图腾,2015,让-雅克·阿诺 Jean-Jacques Annaud,",冯绍峰 Shaofeng Feng,窦骁 Shawn Dou,昂哈妮玛 Ankhnyam Rachaa,巴森 Ba Sen",",剧情,冒险",",中国大陆,法国","13640,狼图腾","10860,中国","9023,剧情","8896,狼","7711,动物","6206,2015","5374,冯绍峰",3993588
51,8.4,217747.0,Harry Potter and the Prisoner of Azkaban,2004,Alfonso Cuarón,",丹尼尔·雷德克里夫 Daniel Radcliffe,Emma Watson,Rupert Grint,Gary Oldman",",剧情,奇幻,冒险",",英国,美国","27252,哈利波特","24389,魔幻","12941,英国","12723,美国","12405,HarryPotter","10130,奇幻","6362,2004",1291544
52,7.0,105550.0,San Andreas,2015,布拉德·佩顿 Brad Peyton,",道恩·强森 Dwayne Johnson,亚历珊德拉·达达里奥 Alexandra Daddario,卡拉·古奇诺 Carla Gugino,雨果·约翰斯通-伯特 Hugo Johnstone-Burt",",动作,冒险,灾难",",美国,澳大利亚","18422,灾难","11510,美国","7067,道恩·强森","5963,动作","5645,2015","4273,冒险","4178,家庭",25786077
53,8.3,231972.0,Finding Nemo,2003,安德鲁·斯坦顿 Andrew Stanton,",艾伯特·布鲁克斯 Albert Brooks,艾伦·德杰尼勒斯 Ellen DeGeneres,亚历山大·古尔德 Alexander Gould,威廉·达福 Willem Dafoe",",动画,冒险,喜剧,家庭",",美国,澳大利亚","42348,动画","25747,迪斯尼","23581,美国","15635,亲情","6420,喜剧","5439,2003","5256,经典",1291586
54,7.8,99640.0,推拿,2014,娄烨 Ye Lou,",郭晓冬 Xiaodong Guo,秦昊 Hao Qin,张磊 Lei Zhang,梅婷 Ting Mei",",剧情",",中国大陆,法国","8019,剧情","7856,文艺","7799,盲人","6788,人性","6313,中国大陆","4886,2014","4511,爱情",20020577
55,8.1,223627.0,Home Alone,1990,Chris Columbus,",Macaulay Culkin,Joe Pesci,Daniel Stern,John Heard",",喜剧",",美国","36298,喜剧","24568,美国","19362,小鬼当家","15110,儿童","14431,搞笑","12784,经典","12159,美国电影",1293088
56,7.1,105614.0,我是路人甲,2015,尔冬升 Tung-Shing Yee,",万国鹏 Guopeng Wan,王婷 Ting Wang,沈凯 Kai Shen,徐小琴 Xiaoqin Xu",",剧情,喜剧",",中国大陆,香港","9991,小人物","9634,励志","7978,梦想","7280,群众演员","5158,2015","5024,剧情","4683,中国大陆",25746375
57,8.3,118198.0,Reservoir Dogs,1992,Quentin Tarantino,",Harvey Keitel,Tim Roth,Michael Madsen,Chris Penn",",惊悚,犯罪",",美国","21208,昆汀·塔伦蒂诺","12992,犯罪","12977,美国","11846,暴力","10014,黑帮","9334,QuentinTarantino","6457,昆汀",1299603
58,8.2,179902.0,Real Steel,2011,肖恩·利维 Shawn Levy,",休·杰克曼 Hugh Jackman,达科塔·高尤 Dakota Goyo,凯文·杜兰 Kevin Durand,安东尼·麦凯 Anthony Mackie",",剧情,动作,科幻,运动",",美国,印度","29174,科幻","26497,美国","22097,机器人","18078,亲情","16970,动作","15747,励志","10942,温情",1972729
59,8.0,100843.0,天注定,2013,贾樟柯 Zhangke Jia,",赵涛 Tao Zhao,姜武 Wu Jiang,王宝强 Baoqiang Wang,罗蓝山 Lanshan Luo",",剧情,犯罪",",中国大陆,日本,法国","23011,贾樟柯","11338,中国","9704,人性","9226,社会","8452,剧情","8033,犯罪","6852,大陆",21941283
